prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67B11399-30DF-4B2F-BABC-B55F8717AEF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967219,KB CENDANA,69967219,RT 06 RW 02,TUBLOPO,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8057,44/DISPENPORA/TTU/2017,06-06-2017,44/DISPENPORA/TTU/2017,06-06-2017,Lihat SK Operasional,2017-09-25 13,,"1,000",,2.,,,,gabriaelmanek46@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/829E3671-D894-4C45-8505-BF94B1941B7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965135,KB HILIGONDE,69965135,BEBA RT 22 RW 05,OELAMI,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Hiligonde,AC8104,26/DISPENPORA/TTU/2017,11-04-2017,26/DISPENPORA/TTU/2017,11-04-2017,Lihat SK Operasional,2017-08-11 10,Belum Terakreditasi,225,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sesiliakesale@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,10,0,0,1,0,0,3,1,2,0,1,0,0,3,0,2,1,1,1,0,1,0,0,0,0,3,Telkomsel Flash
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7706175F-B3B7-433D-80F0-4D5F7C51FEE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841617,KB KUNTUM HARAPAN,69841617,Kota Baru -BTN Kefamenanu,NAIOLA,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8099,,,Pend.421/621/PLS/2006,,Silakan Upload SK,,B,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,astinbui@yahoo.co.id,,-9.513735000000,124.505761000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2,Telkomsel Flash
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5D361CC-B42A-49A6-8FF0-604DF95FE00E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963125,KB MENTARI,69963125,RT 05 RW 02 DUSUN II,NAIOLA,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8100,47.J/PPO/2016,14-09-2016,47.J/PPO/2016,14-09-2016,Lihat SK Operasional,2017-06-06 09,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,enyfunan@mail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,1,0,0,1,2,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,Telkomsel Flash
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79D28EF3-1B97-42DB-9C9A-265E4897D5E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945483,KB NEKMESE TOINLASI,69945483,BIONI RT 13 RW 06,OELAMI,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,70 TAHUN 2013,14-08-2013,70 TAHUN 2013,14-08-2013,Lihat SK Operasional,2016-06-21 21,,"1,800",1. -,2. -,Lainnya,,,toinlasinekmese@mail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,0,2,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,Tidak Ada
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1A38B4C-B873-4D34-B21C-44C7598D622A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986523,KB TAFEN KUAN OETALUS,69986523,RT 04 RW 01,OETALUS,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,69/DISPENPORA/TTU/2018,04-09-2018,69/DISPENPORA/TTU/2018,04-09-2018,Lihat SK Operasional,2019-03-26 08,,200,,2.,,,,kb.oetalus@yahoo.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A3F304E-2009-4E3D-951F-925ED6FBD032,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841618,KB TPK Kartini,69841618,Jl. Oebkin,NAIOLA,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8103,,,No.404 Tahun 2012,,Silakan Upload SK,,,0,1. Lainnya,2. Telkomsel Flash,PLN,,,paudkartini70@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,5,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,Lainnya
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26263B68-EF82-4F8D-B1FC-4E165D1F9DB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841624,KB TPK Pelita,69841624,Jl. Raya Kefa - Maurisu,MAURISU,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB TPK PELITA,AC8102,420/322/VI/TTU/2016,16-07-2007,75 Tahun 2016,25-06-2016,Lihat SK Operasional,2019-09-04 14,Belum Terakreditasi,72,,2.,,,,paudpltmaurisu@gmail.com,http,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,0,1,0,1,0,0,3,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F274436D-1E8B-4B19-9778-2DC3C4CB3979,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841621,KB. Bogenvil,69841621,Jl.Raya Unimor - Oebkin,NAIOLA,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TPK Bogenvil,AC8098,Pend.422.1/342/PLS/2008,13-02-2008,Pend.422.1/342/PLS/2008,13-02-2008,Lihat SK Operasional,2016-08-06 10,,750,,2.,,,,funandominikus4@gmail.com,,-9.552561000000,124.548000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Bikomi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/966FE8E3-F95D-451A-BEC1-B70592E02914,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841623,KB. Elim Oetalus,69841623,Jl. Hasanudin,OELAMI,KEC. BIKOMI SELATAN,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN HITI KEFA,AM5435,,,No.30/PNFI/2010,,Silakan Upload SK,,C,"1,800",1. -,2. -,PLN,,,elim_eotalus@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,2,0,0,0,1,0,0,0,3,Tidak Ada
