prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27514715-26F2-4A54-A344-874E32063C73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832960,KB KASIH BUNDA,69832960,Jalan Palembang-Prabumulih Dusun III,SIGAM,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD KASIH BUNDA,AH4098,28,12-03-2012,421.1/4139/DISDIKBUD.ME-2/2022,17-05-2022,Lihat SK Operasional,2022-07-22 06,B,"1,250",,2.,,,,paudgrupkasihbunda@gmail.com,,-3.263200000000,104.422100000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/821A3220-B555-4451-A844-2C41F6A4C0C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906114,KB AL-IKHLAS,69906114,Desa Karang Endah RT 005 RW 002,KARANG ENDAH,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,59,23-11-2021,421.1/236/DISDIKBUD.ME-2/2022,18-02-2022,Silakan Upload SK (link file tidak valid) => [676084-337041--],2023-03-08 11,B,"1,209",1. Telkomsel Flash,2. Smartfren,PLN,,,KBalikhlas2013@gmail.com,http,-3.294400000000,104.402500000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,2,0,0,0,0,0,1,0,3,Telkomsel Flash
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66D6119D-E417-4935-B843-DB2FCFAC1FCD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832934,KB ASSIDDIKIN,69832934,KAMPUNG II,TAMBANGAN KELEKAR,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,07,17-11-2021,421.1/124/DISDIKBUD.ME-2/2022,03-02-2022,Lihat SK Operasional,2023-03-08 11,C,110,1. -,2. Telkomsel Flash,PLN,,,paudassiddikin_tbk@yahoo.com,,.000000000000,.000000000000,5,0,0,0,2013,Sore/6 hari,,2022/2023-2,900,4,0,0,2,0,0,4,3,5,0,0,0,0,5,0,2,3,2,2,0,0,1,0,0,0,5,Tidak Ada
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E589DEA9-4EF1-41E7-B50F-40C2460D4245,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832935,KB BAKTI PERTIWI,69832935,DESA MIDAR,MIDAR,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4113,4,03-02-2022,421.1/1245/DISDIKBUD.ME-2/2022,03-02-2022,Lihat SK Operasional,2023-03-08 11,Belum Terakreditasi,270,1. -,2. Smartfren,PLN,,,paud.bakti.pertiwi12@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,Tidak Ada
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD7D5606-87AE-4E5B-B63B-02D16D8331FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903054,KB Cemerlang,69903054,DESA SIGAM 1,SIGAM,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,11,19-01-2022,420/22/DISDIKBUD-2/2019,17-05-2019,Lihat SK Operasional,2023-03-13 15,Belum Terakreditasi,150,,2.,,,,pdcm@yahoo.com,,-3.202600000000,104.417405000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,2,
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9937371-F84E-42D8-9D60-7DE3D093B1A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935518,KB CERIA MULIA,69935518,Desa Karta Mulia,KARTAMULIA,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD KB CERIA MULIA,AH4111,1,15-05-2014,420/252/IV/DIKBUD/2015,21-12-2015,Lihat SK Operasional,2016-02-23 15,,150,,2.,,,,tatarenza7@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A606929B-F026-4674-A972-C3134D2CA2FD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69795798,KB HARAPAN BUNDA,69795798,Dusun II Rt.01,GAUNG TELANG,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4099,43,16-06-2010,420/2009/IV/PLS/PEND/2011,02-02-2011,Silakan Upload SK,,Belum Terakreditasi,400,1. -,2. -,PLN,,,paudkbharapanbunda09@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,2,Tidak Ada
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0E2D881-D460-4A50-95B0-CA7D9499524C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69856351,KB HARAPAN BUNDA,69856351,JALAN DUSUN I,SEGAYAM,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4097,70,25-11-2021,421.1/189/DISDIKBUD.ME-2/2021,26-11-2021,Lihat SK Operasional,2023-03-08 11,,144,1. -,2. Telkomsel Flash,PLN,,,harapan_bundah@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,Tidak Ada
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/167F2DB4-4773-41F4-9C49-A14909304C2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69856350,KB HARAPAN IBU,69856350,DESA PINANG BANJAR,PINANG BANJAR,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD HARAPAN IBU,AH4088,142,29-01-2014,421.1/39DISDIKBUD.ME-2/2021,06-08-2021,Lihat SK Operasional,2023-03-08 11,Belum Terakreditasi,500,1. -,2. Telkomsel Flash,PLN,082186809512,,harapan856@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Sore/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,Tidak Ada
Sumatera Selatan,Kab. Muara Enim,Gelumbang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/133EFBA5-2751-486A-A141-274AC707931A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832939,KB HUSNUL KHOTIMAH,69832939,Masjid Assai,TELUK LIMAU,KEC. GELUMBANG,KAB. MUARA ENIM,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4090,1,05-06-2012,420/2806/IV/PLS/PEND/2012,05-09-2012,Silakan Upload SK,,Belum Terakreditasi,704,,2.,,,,khusnul960@yahoo.co.id,,-6.225500000000,106.802100000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,1,
