prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0A08D9A-CB09-4F84-8CB6-ADA54DA00AFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69740176,BA AISYIYAH KARANGGONDANG,69740176,KARANGGONDANG KALIBENING,KALIBENING,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banjarnegara,AO5411,9766/Kk.11.04/4/PP.00.4/07/2016,14-07-2016,9766/Kk.11.04/4/PP.00.4/07/2016,14-07-2016,Lihat SK Operasional,2023-02-06 15,C,0,,2.,,,,,,-7.240655000000,109.632735000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6325C831-8849-4AA3-8370-D39F131E5DB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906372,KB Al Hafidz,69906372,Kasinoman,KASINOMAN,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ9074,006/KBAH/2013,08-06-2013,420.1/039/Dikpora/2015,16-02-2015,Lihat SK Operasional,2015-10-05 10,,80,1. -,2. Telkomsel Flash,PLN,,,kbalhafidz.klb@gmail.com,,-7.202045000000,109.681012000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1FFE6A1-4AB2-4712-B595-F925B810D8D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852495,KB AL IMAN,69852495,SAWALAN,KALISAT KIDUL,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,4201/0145/2011,,Silakan Upload SK,,,0,1. -,2. -,PLN,,,,http,-7.242842000000,109.707429000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,2,PAUD Merdeka,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E19C8856-00C9-4300-A45D-BD57E5569CC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852504,KB ANANDA,69852504,KERTOSARI,KERTOSARI,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ9070,,,420.1/0047/2012,,Silakan Upload SK,,,315,1. Indosat IM3,2. Lainnya (Kabel),PLN,,,kbananda.klb@gmail.com,,-7.218793000000,109.672710000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,2013,Indosat IM3
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7C93193-3B97-4B5C-9DEC-B6FE173B085C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852503,KB BUDI LESTARI,69852503,MAJATENGAH,MAJATENGAH,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BUDI LESTARI,AJ9067,,,420.1/262/2010,,Silakan Upload SK,,,72,1. -,2. -,PLN,,,kbbudilestari.klb@gmail.com,,-7.243215000000,109.657207000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,1,0,0,0,0,2,0,0,3,PAUD Merdeka,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C2595AA-841C-490D-8704-3FC7F37FFB75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906376,KB Budi Rahayu,69906376,Kalibombong,KALIBOMBONG,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,03/KB.BR/IX/2014,04-09-2014,420.1/035/Dikpora/2015,16-02-2015,Lihat SK Operasional,2015-10-05 10,,100,1. -,2. -,PLN,,,kbbudirahayu.klb@gmail.com,,-7.255422000000,109.665543000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2013,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B475B58-17C3-4C04-BB0A-49B78D530283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947755,KB GHRIYA WARA,69947755,KALISAT KIDUL,KALISAT KIDUL,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ9070,420/454 TAHUN 2016,19-04-2016,421.1/0119/DIKPORA/2016,25-04-2016,Lihat SK Operasional,2016-08-19 14,,0,1. -,2. -,PLN,,,,,-7.252038000000,109.685944000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DAB3886-DA02-4B91-938C-0D13E1F9B039,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69852501,KB HARAPAN BANGSA,69852501,SIRUKEM,SIRUKEM,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ9070,,,420.1/092/2009,,Silakan Upload SK,,,300,1. -,2. Lainnya (Wavelan),PLN,,,,,-7.236020000000,109.700198000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,2,0,0,1,0,1,1,0,5,PAUD Merdeka,Tidak Ada
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85E2C94C-B86B-4FB4-BF05-884E9F52CC11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904823,KB Istana Anak Dandelion,69904823,Majatengah RT 02 RW 01 Kecamatan Kalibening,MAJATENGAH,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KHALIMUL KHASAN,AJ9076,AHU - 1844.AH.01.04.Tahun 2012,19-04-2012,420.1/231/2011,08-10-2011,Silakan Upload SK (link file tidak valid) => [411384-23253--],2021-01-20 08,B,784,1. Telkom Speedy,2. Telkom Speedy,PLN,,,dandelion.anak@gmail.com,http,-7.219900000000,109.647600000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,2,0,0,0,3,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,2013,Telkom Speedy
Jawa Tengah,Kab. Banjarnegara,Kalibening,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F9AB527-B52A-4F1A-A2A7-DA7147F2127E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69906378,KB Kasih Bunda,69906378,Asinan,ASINAN,KEC. KALIBENING,KAB. BANJARNEGARA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,04/KB.KB/VIII/2011,11-08-2011,420.1/036/Dikpora/2015,16-02-2015,Lihat SK Operasional,2015-10-05 10,,120,1. -,2. -,PLN,,,kbkasihbunda.klb@gmail.com,,-7.272118000000,109.657607000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,2013,Tidak Ada
