prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24D8A08A-F993-4759-8816-DF11111535A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69847225,KB BAKTI IBU,69847225,Jl. PENJAITAN SELATAN Gg. TUNAS MUDA,KETAPANG,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,411.34/085/PNFI/2012,,Silakan Upload SK,,,150,,2.,,,,,,-2.550535000000,112.960442000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5EA4D49B-1143-4319-A824-BFCB22B58950,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808558,KB Kemala Bhayangkari,69808558,Yos Sudarso,KETAPANG,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA0760,,,421.1/382/PNFI/2011,,Silakan Upload SK,,A,125 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7F4BF7A-B4D4-4591-9A3B-11F8266D8541,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808561,KB Nurul Iman,69808561,Jl. Pelita No. 66,MENTAWA BARU HILIR,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan NURUL IMAN,AO3135,AHU-1689.AH.01.04 Tahun 2012,11-04-2012,421.1/603/PNFI/2014,06-10-2014,Lihat SK Operasional,2015-09-07 08,B,60,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,4,1,4,0,0,0,0,4,0,1,3,1,3,0,0,0,0,0,0,4,Tidak Ada
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E956EBCE-B330-44D2-A3DC-798652A56049,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69877021,KB Pembimbing,69877021,Jl. Cut Mutia No 26,SAWAHAN,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BIAS CAHAYA MENTAYA,AC2718,,,421.1/3273/PNFI/2013,,Silakan Upload SK,,B,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EB0D43-9967-483C-814B-EC56A4307E89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970943,KB. Gayatri,69970943,Jl. Kapten Mulyono,KETAPANG,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LEMBAGA PENDIDIKAN GAYATRI,AO3149,421.1/2525/PNFI/2017,29-11-2017,421.1/2525/PNFI/2017,29-11-2017,Lihat SK Operasional,2017-12-15 10,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2ACAB99B-33E9-4AE1-99D5-08A1F718D467,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69847226,KB. MUTIARA HATI,69847226,Jl. BATU MUTIARA,MENTAWA BARU HULU,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MUTIARA HATI,AO3111,,,421.1/157/PNFI/2011,,Silakan Upload SK,,,120,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE412EED-A4E6-45F2-88E7-ED818A35C6D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903517,KBA ARAFAH,69903517,Jl. Caman Barat,MENTAWA BARU HILIR,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ma'had Al Arafah,AO3128,421.1/199/PNFI/2015,02-04-2015,421.1/199/PNFI/2015,02-04-2015,Lihat SK Operasional,2015-09-22 07,,"1,000",,2.,,0,0,,,.000000000000,.000000000000,3,0,0,0,PAUD Merdeka,,,2022/2023-2,,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8E561A4-E083-4BD4-9B66-CD6662878991,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934172,KBA Cempaka Indah,69934172,Jl. Nenas II Komplek Yuka,MENTAWA BARU HILIR,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/4007/PNFI/2015,21-10-2015,421.1/4007/PNFI/2015,21-10-2015,Lihat SK Operasional,2016-02-13 02,,"1,500",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A2BE1EC-B587-4634-B742-1362402D2503,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69916729,KBA CITA BUNDA,69916729,Jl. Jeruk II,MENTAWA BARU HILIR,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO3139,421.1/4069/PNFI/2015,03-11-2015,421.1/4069/PNFI/2015,03-11-2015,Lihat SK Operasional,2015-11-04 13,,300,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"4,400",4,0,0,2,0,0,5,1,5,0,0,0,0,5,0,1,4,2,1,1,1,0,0,0,0,5,Lainnya (Serat Optik)
Kalimantan Tengah,Kab. Kotawaringin Timur,Mentawa Baru Ketapang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B846D6F3-8B85-49DD-A3C8-70FC4B70BA31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986577,KBA Khatolik ST Joan Don Bosco,69986577,Jl. Let Jend. S. Parman No. 22 Sampit,MENTAWA BARU HULU,KEC. MENTAWA BARU KETAPANG,KAB. KOTAWARINGIN TIMUR,PROV. KALIMANTAN TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SISWARTA CABANG SAMPIT,AO3157,421.1/001/KPTS/IP-PNFI-1/DPMPTSP/I/2019,28-01-2019,421.1/001/KPTS/IP-PNFI-1/DPMPTSP/I/2019,28-01-2019,Lihat SK Operasional,2019-03-26 14,A,800,1. -,2. Telkom Speedy,PLN,,053122876,kbadonboscombk@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2,Tidak Ada
