prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D01F9602-CAF5-4255-B6AE-0F64FE16CB62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968530,KB AGAPE,69968530,Galu Bakul,MALINJAK,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8131,PPO.420/03.a/53.17/PLS/II/2014,03-02-2014,PPO.420/03.a/53.17/PLS/II/2014,03-02-2014,Lihat SK Operasional,2017-10-20 09,,360,1. -,2. -,Tidak Ada,,,pauddagape@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF1FAC53-8233-4FDF-95EF-B69D29BCACD0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961060,KB ANUGERAH,69961060,PRAIKISI,TANA MODU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8128,PPO.420/03.a/53.17/PLS/II/2014,03-02-2014,PPO.420/03.a/53.17/PLS/II/2014,03-02-2014,Lihat SK Operasional,2017-03-22 12,,300,1. -,2. -,Tidak Ada,,,kbanugerah2109@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF2DB782-FBF2-46F8-9E1C-C6A88CBAA5E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850484,KB Betani,69850484,Waimarapu,WAIMANU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Bethani,AH8119,,,ppo.420/05/53.17/pls/II/2,,Silakan Upload SK,,,0,1. -,2. -,Tidak Ada,,,kb_bethani@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,1,1
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B183EDB-3959-46CB-B4B4-17A05C3BB285,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850487,KB Eclesia,69850487,Laigoli,TANA MODU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD ECLESIA,AH8124,PPO.420/129/53.17/SEK/III/2019,19-03-2019,PPO.420/129/53.17/SEK/III/2019,19-03-2019,Lihat SK Operasional,2021-06-21 08,,600,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,0,0,1,1,1,0,0,0,3
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5DF78F49-A823-4542-B594-4A815A9C42EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850491,KB Gerbang Mas,69850491,Taman Mas,OKA WACU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8128,PPO.420/129/53.17/SEK/III/2019,19-03-2019,PPO.420/129/53.17/SEK/III/2019,19-03-2019,Silakan Upload SK,,B,600,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,2,2,1,1,0,1,0,1,0,0,4
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D499A6D6-5E70-4F60-8A62-B77DAF1EAE09,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850486,KB Kabata Bila,69850486,paterung katiku,WAIMANU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8117,PPO.420/129/53.17/SEK/III/2019,19-03-2019,PPO.420/129/53.17/SEK/III/2019,19-03-2019,Silakan Upload SK,,,600,1. -,2. -,Tidak Ada,,,Yoche.yosina@yahoo.co.id,http,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C58F534-7839-4A8A-B4BE-B231D6D86DA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850485,KB Menara,69850485,Mata Yangu,WAIMANU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8118,,,ppo.420/05/53.17/pls/II/2,,Silakan Upload SK,,,0,1. -,2. -,Tidak Ada,,,,http,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35797501-6FAF-4615-9651-C8D60268FD93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850490,KB Omega,69850490,Lolukalay SP 1,DASA ELU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Omega,AH8125,,,ppo.420/05/53.17/pls/II/2,,Silakan Upload SK,,B,300,1. -,2. -,Menumpang,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,3,1,1,2,1,0,0,0,0,0,4
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4765A161-8355-46B0-B77A-956F53570953,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990017,KB PANTAI MALOBA,69990017,Maloba,KONDA MALOBA,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,PPO.420/129/53.17/SEK/III/2019,19-03-2019,PPO.420/129/53.17/SEK/III/2019,19-03-2019,Lihat SK Operasional,2019-08-28 13,,600,1. Telkomsel Flash,2. Telkomsel Flash,Lainnya,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6F9FF91-1AF9-4557-92F0-13904AEC51DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850489,KB Permata Kasih,69850489,Lolukalay II,DASA ELU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Omega,AH8125,10/KM/53.17/VI/2009,30-06-2009,PPO.420/39/53.17/PLS/X/2016,09-09-2016,Silakan Upload SK (link file tidak valid) => [787879-239918--],2023-02-28 11,B,225,1. -,2. -,Menumpang,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,1,1,0,0,1,0,0,0,3
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96D1055A-E7AE-4E56-ABB1-18064DB7B0E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850483,KB Sehati,69850483,Waileku,WAIMANU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8117,,,ppo.420/05/53.17/pls/II/2,,Silakan Upload SK,,C,600,1. -,2. -,PLN,,,kbsehati496@gmail.com,http,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,1,2,0,0,0,0,3
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CB79AFB-F045-4C57-ADAD-C522E0650AD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850488,KB Sinar Kasih,69850488,SP 2,DASA ELU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD SINAR KASIH,AH8121,PPO.420/129/53.17/SEK/III/2019,19-03-2019,PPO.420/129/53.17/SEK/III/2019,19-03-2019,Silakan Upload SK,,B,500,1. -,2. -,PLN,,,kbsinarkasih37@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,2,1,1,0,0,1,0,0,1,0,3
Nusa Tenggara Timur,Kab. Sumba Tengah,Katiku Tana Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A08C53A-D10B-46A3-AF69-EA1DFFC5C803,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850482,KB Surya,69850482,Waimanu,WAIMANU,KEC. KATIKU TANA SELATAN,KAB. SUMBA TENGAH,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH8127,,,ppo.420/05/53.17/pls/II/2,,Silakan Upload SK,,,0,1. -,2. Telkomsel Flash,PLN,,,kbsurya0808@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,1,0,0,2,0,0,0,3,3,0,0,0,0,3,2,0,1,0,0,1,0,2,0,0,1,2
