prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BDA4E1C-F3B9-41DE-8FB7-FA2816ED59D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846419,KB SEBIDUK SEHALUAN CEMPAKA,69846419,Jl. Raya Trimorejo RT 04 RW 08,TRIMO REJO,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan cempaka,AM1821,421/01/KB.SS.C,01-07-2010,421.1/1441/IV DISDIKNAS.O/2017,28-02-2017,Lihat SK Operasional,2017-08-16 10,B,20,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24B50BEE-F59A-46D8-86C5-44EEF5C1CFDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69918481,KB  MENTARI,69918481,Karang Endah,KARANG ENDAH,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MENTARI,AM1822,421/01/KB.M/2015,15-07-2015,421.1/2118/IV.DISDIKNAS.O/2017,10-04-2017,Lihat SK Operasional,2017-08-16 11,,0,1. Indosat IM3,2. Indosat IM3,PLN,,,Kbmentar20@gmail.com,,-4.013427000000,104.731410000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,220,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,Indosat IM3
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACB8DAF9-570D-4655-867B-68807C174BCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959361,KB AL-ITTIHAD,69959361,Sriwangi Ulu,SRI WANGI ULU,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SUBULUSSALAM OKU TIMUR,AM1828,420/02/KB AH/2013,04-02-2013,421.1/3156/IV.DISDIKNAS.OT/2016,27-12-2016,Lihat SK Operasional,2017-02-14 12,,102,,2.,,,,kbalittihad13@gmail.com,,-3.996600000000,104.718900000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F22CF5C-9AA0-4E62-AD07-4CDB0CD30392,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846415,KB BERSATU TEGUH,69846415,Jl. Kihajar Dewantara RT 01/ RW 01,SRI WANGI,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PKBM BERSATU TEGUH,AM1818,421/01/KB.BT/2008,14-07-2008,421.1/1143/IV.Disdiknas.O/2017,28-02-2017,Lihat SK Operasional,2017-08-16 11,B,956,1. -,2. Telkomsel Flash,PLN,,,pendidikanbersatuteguh@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,5,0,1,2,0,0,2,3,4,0,0,0,1,3,0,1,3,0,0,0,2,2,0,0,0,4,Tidak Ada
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BDB4110-0E0B-412D-B1C5-682BA00AE7CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948908,KB INSAN KASIH,69948908,Mujorahayu,MUJO RAHAYU,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan insan kasih,AM1819,421/01/KB.IK/2004,01-07-2014,421.1/2987/IV.DISDIKNAS.OT/2016,21-11-2016,Lihat SK Operasional,2016-09-08 10,B,440,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,0,3,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63433D62-C142-42C5-8B34-D5E3D13A0C12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846417,KB LESTARI,69846417,Jl. Poros Margorejo,MARGOREJO,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan nurul huda,AC0543,421/01/KB.L/2009,04-06-2009,421.1/2117/IV.DISDIKNAS.O/2017,09-04-2017,Lihat SK Operasional,2017-08-16 11,,81,1. -,2. Telkomsel Flash,PLN,,,wijayantie31@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,899,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2,Tidak Ada
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8015993A-9DFE-4517-BA9A-BBC5B3BC0270,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949213,KB MANDIRI,69949213,Kerujon,KRUJON,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan mandiri,AM1815,420/01/KB.MN/2016,04-01-2016,421.11147/V.DISDIK.OT/2017,28-02-2017,Lihat SK Operasional,2017-09-01 20,,135,1. Telkom Speedy,2. -,PLN,,,pendidikanmandiri@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Telkom Speedy
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ED45252-5FE0-4CA3-B051-FAF11641217B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866977,KB PINTAR,69866977,Trimo Harjo,TRIMO HARJO,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan pkbm,AF2383,421/01/KB.PN/2014,24-11-2014,421.1/473/IV.DISDIKNAS.OT/2016,23-02-2016,Lihat SK Operasional,2017-09-18 09,,0,1. Telkomsel Flash,2. Indosat IM3,PLN,,,paudpintar@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,220,3,0,0,0,0,0,1,4,4,0,0,0,0,4,0,1,3,0,3,0,1,0,0,0,0,4,Telkomsel Flash
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA3C49C7-9D60-45FF-B27B-AE83B56E845A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846413,KB SEBIDUK SEHALUAN ANAK PINTAR,69846413,Jl. Sultan Mahmud Badarudin,TARAMAN,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ANAK PINTAR,AM1820,421/01/KB.SS.AP/2007,27-12-2007,421.1/992/IV DISDIKNAS.O/2016,22-04-2016,Lihat SK Operasional,2017-08-16 11,B,510,1. Telkomsel Flash,2. -,PLN,,,paudanakpintarss@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,Telkomsel Flash
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Semendawai Suku III,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72C3C7BE-42D3-4ABD-864F-2DDAF7B39B9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69846420,KB SEBIDUK SEHALUAN CUT NYAK DHIEN,69846420,Jl. Raya Karang Marga,KARANG MARGA,KEC. SEMENDAWAI SUKU III,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan ss cut nyak dhien,AM1826,421/01/KB.SS.CND.2012,24-09-2012,421.1/039/IV.DISDIKNAS.OT/2015,30-12-2015,Lihat SK Operasional,2021-08-20 17,B,150,,2.,,,,kbsscutnyakdhien@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,
