prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28A6EB9A-0FC9-4660-9484-01FB68EB242D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958203,As-Sa idiyah Nw Tempos Daye,69958203,"Jln, Gunung Sasask Tempos Daye, Tempos",GERUNG SELATAN,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Lihat SK Operasional,2017-03-23 12,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/556BF4A3-D15E-4136-9DD8-D2B78EF6713E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69972974,KB  AR- RIDHWANY DARUSSALAM,69972974,"Jln. Diponegoro, Dusun Beremi",BABUSSALAM,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Darussalam Bermi,AF8569,001/YDB/PP/Bs/Gr/SK/I/2016,02-01-2016,821/379/PAUD DAN DIKMAS/DIKBUD/2017,18-10-2017,Lihat SK Operasional,2018-02-14 10,,400,1. XL (GSM),2. XL (GSM),PLN,,,paudarridhwanydarussalam2017@gmail.com,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,4,1,4,0,0,0,0,4,0,1,3,1,0,1,1,1,0,0,1,3,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FAAA633-64EE-4043-A086-13D7E1731A1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816096,KB AINI,69816096,"Jalan Gunung Sasak, Lingkungan Cemara",DASAN GERES,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF8608,,,138/PAUD/DPK/PLS/2006,,Silakan Upload SK,,B,500,,2.,,,,paudaini155@gmail.com,,.000000000000,.000000000000,5,0,0,0,,,2022/2023-2,,0,0,0,0,1,0,1,3,4,0,1,0,1,4,0,1,4,1,2,0,1,1,0,0,1,4,2013,
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B51B5F9E-A967-460D-A98B-926C52DA788D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969828,KB AL MUBAROK,69969828,Dusun Luwuk Daye,TEMPOS,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-Mubarok,AF8589,001/LP-PAUD-AM/LD/VII/2016,13-07-2016,821/3101/PAUD DAN DIKMAS/DIKBUD/2017,06-11-2017,Lihat SK Operasional,2017-11-20 08,,732,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudalmubarok62@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38ED28A1-351E-4570-B92B-4FE79070250A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987132,KB AL- KHOIRIYAH,69987132,Dusun Peseng,TAMAN AYU,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,002/KB-AL KHOIRIYAH/PSNG/2016,12-10-2015,821/342/PAUDPNF/DIKBUD/2022,30-08-2022,Lihat SK Operasional,2022-09-09 09,,200,1. XL (GSM),2. XL (GSM),PLN,,,Paudalkhoiyah8@gamil.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2ABBBA21-F27B-4481-9538-EB80981C2364,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967529,KB AL- MUSLIMUN NW,69967529,Kebon Kongok,SUKA MAKMUR,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ponpes Al Muslimun Nw,AF8600,11/PAUD/AL MUSLIMUN-NW/X/2013,25-07-2013,821/305/PAUD DAN DIKMAS/DIKBUD/2017,25-07-2017,Lihat SK Operasional,2017-09-29 15,C,200,1. -,2. -,Menumpang,,,paudalmuslimunnw@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67A5333C-9942-4854-B875-6DE2E88F9B82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974938,KB AL- MUTTAQIN,69974938,Dusun Ajok Jaya,TEMPOS,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Almuttaqin,AF8581,001/002/KYP.AM/TMPS/II/2017,15-02-2017,821/94-PAUD PNF/DIKBUD/2018,26-03-2018,Lihat SK Operasional,2018-04-05 16,C,20,1. -,2. XL (GSM),PLN,,,paudalmuttaqin2018@gmail.com,,-8.729300000000,116.133600000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,3,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40517B26-68E2-40FE-B74A-950C6EC8614C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981119,KB AT TOHIRAH,69981119,"Jln. Jenderal Sudirman, Kel. Gerung Selatan",DASAN GERES,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DARUTTOHIRAH DASAN GERES,AX2224,237/PAUD/AT-TOHIRAH/2017,12-04-2017,821/241/PAUD PNF/Dikbud/2018,04-04-2018,Lihat SK Operasional,2018-10-09 15,B,625,1. Telkomsel Flash,2. Telkom Astinet,PLN,,,Mujiatunhasanah1993@mail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,200",0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9491057D-A2D0-478D-BEFC-BBB2DF7FA815,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960998,KB BINA PUTRA BANGSA,69960998,Jln. Gunung Sasak,TEMPOS,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF8578,821/369/PAUDPNF/DIKBUD/2018,20-01-2015,345-PB/PAUDPNF/Dikbud/2018,17-12-2018,Lihat SK Operasional,2022-08-15 00,C,516,,2.,,,,binaputrabangsapaud@gmail.com,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,2,2013,
Nusa Tenggara Barat,Kab. Lombok Barat,Gerung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FE80848-8394-4F30-8D9D-2AC104CCDE01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001577,KB DARUL FALIHIN,70001577,Lingkungan Rean,GERUNG SELATAN,KEC. GERUNG,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,001/SK/KB-DF/VII/2019,07-03-2019,821/81/PAUDPNF/DIKBUD/2020,20-04-2020,Lihat SK Operasional,2020-04-27 21,,300,,2.,,,,Darulfalihin20@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
