prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFA72A5D-8DBB-427B-AA7B-842455F85EA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897977,Guppi Gondosari,69897977,Dusun Klasen Rt. 25/13,GONDOSARI,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.15.1/2/PP.01.1/2395/2014,25-07-2014,Kd.15.1/2/PP.01.1/2394/2014,25-07-2014,Lihat SK Operasional,2016-02-23 11,,0,,2.,,,,,,-8.075097000000,111.516500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBFEC963-22ED-4506-BFC9-ABE419D86675,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902846,KB ARUM SARI,69902846,Dsn Weru,GONDOSARI,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBERDAYAAN KESEJAHTERAAN KELUARGA,AK1523,421.1/1195/408.37.05/2013,13-04-2013,421.1/1195/408.37.05/2013,13-04-2013,Lihat SK Operasional,2015-09-16 22,,48,1. Axis,2. Axis,PLN,0,,paudarumsari86@gmail.com,,-8.100558000000,111.091061000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2013,Axis
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B42B02B4-3EAE-48BF-8222-C5C061DCB9A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858563,KB BHAKTI PERTIWI,69858563,DSN PULE RT.02 RW. 08,BOMO,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pkkdesa Bomo,AK1526,,,421.1/932/408.37.05/2013,,Silakan Upload SK,,B,117,1. -,2. -,PLN,,,kbbhaktipertiwi23@gmail.com,,-8.163700000000,110.977100000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D70843D-CD3B-480C-B6A5-4AD276EB7585,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858567,KB EMBUN PAGI I,69858567,DSN. NGLEBENG RT. 01 RW. 05,MENDOLO KIDUL,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.1/927/408.37.05/2013,,Silakan Upload SK,,,144,1. -,2. -,PLN,,,paudembunpagi5758@gmail.com,,-8.137211200000,111.020416200000,1,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/055348AA-B71D-43C5-AB19-F0697929F172,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902817,KB EMBUN PAGI II,69902817,DUSUN KUTUKAN,MENDOLO KIDUL,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.1/936/408.37.05/2013,05-04-2013,421.1/4676/408.37.05/2017,18-12-2017,Lihat SK Operasional,2020-02-14 11,B,99,1. -,2. XL (GSM),PLN,,,pagiembun793@gmail.com,,-8.113034600000,111.020941300000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A9ACC07-60EF-4D0B-B0B5-1F0D81DD61B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858575,KB GENERASI CERDAS,69858575,NGLARANGAN,MANTREN,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK DESA PELEM,AK1531,,,421.1/935/408.37.05/2013,,Silakan Upload SK,,,170,1. -,2. -,PLN,,,generasicerdasp@gmail.com,,-8.101800000000,111.015700000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9E08FAC-A4FF-4567-8CDA-E6526AF6B585,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858573,KB INTAN PERMATA,69858573,DUSUN GUNUNG SEMUT RT. 01 RW. 03,KENDAL,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9 / 2643 / 408.37.05 / 2010,05-04-2013,421.1/4674/408.37.05/2017,18-12-2017,Lihat SK Operasional,2018-09-05 11,B,"1,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,-8.145900000000,111.007200000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,PAUD Merdeka,Telkomsel Flash
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8C7CA6A-973F-4418-A65A-88491746987C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858569,KB KASIH BUNDA,69858569,DSN. NGAGLIK,MENDOLO LOR,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PKK,AK1524,421.1/3101/408.37.05/2012,07-11-2012,900/883/408.37.05/2019,28-02-2019,Lihat SK Operasional,2022-11-21 14,,49,1. -,2. -,PLN,,,mustataerna@gmail.com,,-8.099595000000,111.054010000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7005F5A-D486-49A1-A2A5-69739E6AC8BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858570,KB KASIH IBU,69858570,DUSUN DUKUN RT 002 RW 07,MENDOLO LOR,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PKK MENDOLO LOR,AK1527,421.9/339/408.37.05/2008,02-02-2009,900/882/408.37.05/2019,28-02-2019,Lihat SK Operasional,2021-06-15 06,C,35,1. -,2. -,PLN,,,,,-8.089228000000,111.058645000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,2,2013,Tidak Ada
Jawa Timur,Kab. Pacitan,Punung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93CAEF5D-B9AB-450A-9E03-640D4803FE05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858574,KB LANGEN PUTRA,69858574,GOA TABUHAN,WARENG,KEC. PUNUNG,KAB. PACITAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1004/408.37.05/2007,01-05-2007,900/884/408.37.05/2019,28-02-2019,Lihat SK Operasional,2022-11-22 10,A,50,1. -,2. -,PLN,,,langenputra@gmail.com,,-8.116100000000,110.991708000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2013,Tidak Ada
