prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B7269B5-2143-493D-996D-6DD465853B18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794824,AL-HASANAH,69794824,JL. RAYA DESA PENYANGKAK,PENYANGKAK,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,800/017/DIKNAS/2011,,Silakan Upload SK,,,225,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF9569B1-79E4-4252-9603-DCF594F046C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794812,BINA MANDIRI,69794812,KERTAPATI,KERTAPATI,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINA MANDIRI,AM5935,,,425.4/ 0011/ siop/ Dikbud,,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,binamadiriairbesi@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4473371-6AEC-48C8-9AFD-7B571ED3E92E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818226,CENDRAWASIH,69818226,LUBUK BALAM,LUBUK BALAM,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6817,,,425.4/ 0234/ siop/ Dikbud,,Silakan Upload SK,,C,250,,2.,,,,bushandiayahahza@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8257FC14-81EC-498A-A5E8-1DCD13A471AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794731,HARAPAN IBU,69794731,TALANG GINTING,TALANG GINTING,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6819,,,425.4/ 0004/ siop/ Dikbud,,Silakan Upload SK,,C,200,1. Telkomsel Flash,2. -,PLN,,,harapanibu994@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,0,2,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,2,Telkomsel Flash
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4361D261-B57B-4451-BC60-8B7E4E33F9B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794832,HIPORBIA,69794832,TALANG RENAH,TALANG RENAH,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6812,,,425.4/ 0198/ siop/ Dikbud,,Silakan Upload SK,,C,900,,2.,,,,paudhiporbia2015@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EB53F22-1167-467F-911A-92D57A3600AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794745,KASIH IBU,69794745,KERTAPATI,KERTAPATI,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6823,,,425.4/ 0010/ siop/ Dikbud,,Silakan Upload SK,,C,150,1. Telkomsel Flash,2. -,PLN,,,paudkasihibu3@gmail.com,,-3.458591000000,102.168732000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,3,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,2,Telkomsel Flash
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4643A6D-7786-4192-B74B-BBE0C17DEAD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818214,KB CAHAYA RAMADHAN,69818214,DUSUN CURUP,DUSUN CURUP,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6824,,,0168 Tahun 2012,,Silakan Upload SK,,B,140,1. Indosat IM3,2. Telkomsel Flash,PLN,,,Cahayaramadhan2021@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,3,0,0,1,1,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,Indosat IM3
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E3B21F2-D0C2-46C4-A44C-56548A0286F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818211,KB MAWAR,69818211,JL. TENGAH DUSUN CURUP-ARGA MAKMUR,DUSUN CURUP,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,0168 Tahun 2012,,Silakan Upload SK,,C,"1,050",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudmawarairbesi@gmail.com,,-3.519600000000,102.189890000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,Telkomsel Flash
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA7BDDED-77EE-4CF3-8D62-0B6F89A2A78B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034543,KB MELATI,70034543,Desa Genting Perangkap,GENTING PERANGKAP,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/02/PAUD/DPMPTSP/IV/2022,02-02-2022,425.4/253/SIOP/DISPENDIK/2022,15-07-2022,Lihat SK Operasional,2022-10-18 09,,0,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,
Bengkulu,Kab. Bengkulu Utara,Air Besi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E27B4AE-4B39-4D87-B2A2-3F13EFAFA5C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969536,KB TEGAR BERSAMA,69969536,Jln. desa datar macang,DATAR MACANG,KEC. AIR BESI,KAB. BENGKULU UTARA,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6818,503/06/PAUD/DPM/III/2017,01-03-2017,425.4/ 0194/SIOP/Dispendik/2017,31-08-2017,Lihat SK Operasional,2017-11-13 14,C,238,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
