prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B99F8140-9CD1-4607-AB2B-DF40C4EF0240,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810751,KB Al-Jannah,69810751,Jl. Cenderawasi,BRANG BIJI,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,065 Tahun 2013,,Silakan Upload SK,,,0,,2.,,,,paudaljannah2016@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7FF8DF9-D742-4790-8C7F-B0CDE8B826A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810754,KB AS SYIFA,69810754,Jl. Hasanuddin RT 2 RW 4,BUGIS,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DIAN MULYA,AH7754,AHU-438.AH.02.01.TH 2012,05-05-2014,531/PAUD/DPMPTSP/2018,21-05-2018,Silakan Upload SK (link file tidak valid) => [797503-315902--],2023-03-12 07,B,0,1. Telkom Speedy,2. -,PLN,,,paudassyifa10@gmail.com,,1.000000000000,1.000000000000,5,0,0,0,2013,Sehari Penuh/6 hari,,2022/2023-2,900,3,0,0,1,0,0,6,0,5,0,0,0,0,5,0,2,3,0,1,0,1,2,1,0,0,5,Telkom Speedy
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE01AFCD-14F9-471D-B76C-CBFB44BAD983,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810771,KB DARUSSALAM,69810771,Jl. Kebayan NO. 47 Kel. Brang Biji,BRANG BIJI,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD DARUSSALAM,AH7742,10,05-06-2013,1026/PAUD/DPMPTSP/2017,24-11-2017,Lihat SK Operasional,2018-01-08 11,C,400,1. -,2. Telkomsel Flash,PLN,,,pauddarussalam2017@gmail.com,,-8.500704000000,117.432159000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Tidak Ada
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC193BF1-CD3F-43E2-B475-FC6301BC1E36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810796,KB Insan Cerdas,69810796,Jl. Dr. Cipto Gg. Merpati 5,PEKAT,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ISLAMIC HORIZONS ADE SUJASTIAWAN WAHID,AX2574,51,13-04-2013,421.9/848/Diknas/2015,05-06-2015,Silakan Upload SK (link file tidak valid) => [599042-299430--],2022-03-07 22,,0,1. -,2. XL (GSM),PLN,,,kbinsancerdas123@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,1,Tidak Ada
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37F0E201-46DB-4541-9AF8-3A091A20DC66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957324,KB ISLAM TERPADU ANAK SHOLEH,69957324,Jl. Merdeka No. 9,BRANG BARA,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Islam Amanah,AH7747,407,24-12-2016,421.9/01/dIKNAS/2017,03-01-2017,Lihat SK Operasional,2017-01-20 14,B,0,1. -,2. Lainnya,PLN,,,kbit.anaksholehsbw@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5617B5A4-40D4-41BC-8632-E02D073C2363,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013499,KB LEGINA SAMAWA,70013499,BTN BUKIT PERMAI RT 003 RW. 007,SEKETENG,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,28,18-08-2021,1193/PAUD/DPMPTSP/2021,28-09-2021,Lihat SK Operasional,2021-10-01 20,,80,1. Telkomsel Flash,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,400,3,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,Telkomsel Flash
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69A8FF43-E3AC-4E89-AA2A-E175B44CB523,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036118,KB PAUD Nurul Huda,70036118,Jalan Sudirman Nomor 28,BRANG BARA,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 60,29-10-2022,Nomor 1643/PAUD/DPMPTSP/2022,17-11-2022,Lihat SK Operasional,2022-12-15 15,,0,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04CB69FF-1A23-4551-B9E3-A699A26F479E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810744,KB Sehati,69810744,Kebayan,BRANG BIJI,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF9104,,,421.9/002/Diknas/2011,,Silakan Upload SK,,,200,1. Telkomsel Flash,2. -,PLN,,,paudsehatisumbawa@gmail.com,,-8.488823000000,117.423701000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,Telkomsel Flash
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8EC170A-8E22-48D4-9564-2E8726C3B38A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003514,KB SINAR MUTIARA,70003514,RT. 002 RW. 014 KEBAYAN,BRANG BIJI,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,187,12-09-2019,375/PAUD/DPMPTSP/20201,30-07-2020,Lihat SK Operasional,2020-08-19 16,,0,1. Lainnya,2. -,PLN,,,paudsinarmutiarakebayan@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,2,3,0,0,0,0,3,0,2,1,1,2,0,0,0,0,0,1,2,Lainnya
Nusa Tenggara Barat,Kab. Sumbawa,Sumbawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4469E03-EE7C-4F7D-99C3-4837289CE482,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69810752,KB Widya Kumara,69810752,Jl. Yos Sudarso,SEKETENG,KEC. SUMBAWA,KAB. SUMBAWA,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH7764,98,16-06-2015,421.9/1099/Diknas/2016,17-06-2016,Silakan Upload SK,,B,276,1. -,2. Telkom Speedy,PLN,,,wdyakumara@yahoo.com,,-8.499081000000,117.426327000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,1,0,0,0,4,0,3,0,0,0,0,3,0,1,2,0,1,1,0,1,0,0,0,3,Tidak Ada
