prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9AD6ADD-3325-4070-A5A4-ABEDF5DD1950,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796175,KB AL MA ARIEF,69796175,Sawah Luhur,CIKASO,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/27831,16-08-2011,421.10/27831,16-08-2011,Silakan Upload SK,,,405,,2.,,,,Padalmarief@yahoo.co.id,,-6.954804400000,108.513283800000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,2,
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4C101F8-AEF9-4E98-BE27-BEF385080767,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796177,KB BAITUSSHIBYAN,69796177,Dusun Manis,WIDARASARI,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.3/KPTS.4-IPPNF/2015,23-06-2015,421.3/KPTS.4-IPPNF/2015,23-06-2015,Lihat SK Operasional,2017-03-14 06,B,800,1. -,2. -,PLN,,,,,-6.956247000000,108.534536000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C916AB7-77CE-4AB8-A019-D32858EA6149,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866197,KB CITRA MELATI,69866197,JALAN DESA CIKUBANGSARI,CIKUBANGSARI,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,421.10/832/PNFI/2012,,Silakan Upload SK,,,80,1. Telkom Speedy,2. 3 (Tri),Menumpang,,,,,-6.945810800000,108.474257500000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Telkom Speedy
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93D6490E-631D-4BE9-AE01-329395523EFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796245,KB DAARUL FALAAH,69796245,JL RAYA CIKASO,CIKASO,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD5001,100/DKM-DF/VII/2009,01-07-2009,503/KTPS.42-SIPPNF/IV/2018,02-04-2018,Lihat SK Operasional,2021-06-18 00,B,27,1. Telkomsel Flash,2. 3 (Tri),PLN,,,pauddaarulfalaah@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Sore/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,Telkomsel Flash
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E72999F1-C399-44F3-8E9B-30E41BDACAB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866198,KB DAHLIA,69866198,Jalan Cikedung,CIBENTANG,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Paud Dahlia,AD5013,425,14-01-2016,421.10/3642/PNFI/2013,31-10-2013,Lihat SK Operasional,2017-03-14 08,B,400,1. -,2. -,PLN,,,pauddahlia18@gmail.com,,-6.933992000000,108.480123000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,4,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,1,1,1,0,0,3,Tidak Ada
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A9EFDD0-41DC-46F9-969C-8C07A7700BF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860611,KB GANDAMEKAR,69860611,Dusun Leles,GANDASOLI,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GANDAMEKAR,AD5008,421.10/3645/PNFI/2013,22-06-2013,421.10/3645/PNFI/2013,22-06-2013,Lihat SK Operasional,2017-03-14 08,,250,1. Indosat IM3,2. 3 (Tri),PLN,,,paudgandamekar@gmail.com,,-6.951977400000,108.508690900000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indosat IM3
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DA09DE3-A37C-48FF-A402-29F0A59BEB6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69795999,KB LEMBAH CILENGKRANG,69795999,Dusun Wage Rt 08 Rw 04,PAJAMBON,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LEMBAH CILENGKRANG,AD5005,421.10/3640/1PNF1/2013,25-02-2013,421.10/3640/1PNF1/2013,25-02-2013,Lihat SK Operasional,2017-03-14 06,Terakreditasi,0,1. -,2. -,PLN,,,lembahcilengkrang15@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,2,2,4,0,0,0,0,4,0,1,3,0,1,2,1,0,0,0,0,4,Tidak Ada
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A89FA91-5D28-4ED0-9A85-DBC140A8E19D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796080,KB MAWAR,69796080,Dusun Manis,GEREBA,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD5016,421.9/KPTS.87-SIPPNF/2016,01-04-2016,421.9/KPTS.87-SIPPNF/2016,01-04-2016,Lihat SK Operasional,2017-03-14 06,C,510,1. -,2. -,PLN,,,paudmawargereba15@gmail.com,,-6.952243000000,108.499432000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,3,Tidak Ada
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3D5184C-C4E3-42C3-BA28-2E96ACD845C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796170,KB MIFTAHUL JANNAH,69796170,Dusun Pahing Rt 013/03,CILAJA,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PONDOK PESANTREN MIFTAHUL JANNAH KUNINGAN,AD5003,503/KPTS.101-SIPPNF/VII/2017,18-07-2017,503/KPTS.101-SIPPNF/VII/2017,18-07-2017,Lihat SK Operasional,2021-07-01 09,C,"10,000",,2.,,,,paudmiftahuljannah80@gmail.com,,-6.950400000000,108.506400000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
Jawa Barat,Kab. Kuningan,Kramatmulya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE49E89C-37C2-487A-9284-8D5500DF811B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69796289,KB NURUL JANNAH,69796289,Kampung Puhun,BOJONG,KEC. KRAMATMULYA,KAB. KUNINGAN,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan NURUL JANNAH,AD5017,293,11-01-2016,421.154/PAUD DIKMAS,20-03-2020,Lihat SK Operasional,2022-09-19 09,Terakreditasi,143,1. -,2. -,PLN,,,paudnuruljannah@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,2,Tidak Ada
