prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53D448E3-DF1B-4FF7-A823-BE5E13DD8204,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858339,KB AL-IMAN,69858339,JL. KH. ABAS RAUF,TOLUWAYA,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN7552,,,420/DISDIK-BB/PNFI/09/201,,Silakan Upload SK,,,"1,000",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33807921-F6D5-4BF0-8F6F-A0B7CD91A02F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858338,KB MAWAR,69858338,Jln. Kasmat Lahay,BULOTALANGI TIMUR,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,41,23-05-2013,503/DPMPTSPNAKER-BB/IO/0265/XI/2020,27-11-2020,Lihat SK Operasional,2023-03-01 06,B,108,1. -,2. -,PLN,,,paudmawar650@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Tidak Ada
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93E42E0B-69C1-43C6-A9FA-6F3C7B85A3DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858340,KB TERATAI,69858340,BARU,POPODU,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01,04-11-2014,503/DPMPTSPNAKER-BB/1O/0229/VII/2020,20-07-2020,Lihat SK Operasional,2021-02-09 13,B,300,1. -,2. -,PLN,,,kbteratai@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,Tidak Ada
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C44E43DD-BAF4-4EA9-9E82-558BB5F26089,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858337,PAUD  MEKAR SARI,69858337,TUTUWOTO,BULOTALANGI,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,10,01-01-2009,503/DPMPTSPNAKER-BB/10/0232/VII/2020,23-07-2020,Lihat SK Operasional,2022-08-31 11,B,0,1. -,2. -,PLN,,,mekarsari70@gomail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,Tidak Ada
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F77FF93-8D45-407E-9F7A-9462DA396822,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958931,PAUD PERTIWI,69958931,Jl. MARTEN LIPUTO,BULOTALANGI BARAT,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,10,05-07-2016,420/DIKBUD-BB/PAUD-DIKMAS/256/2017,01-02-2017,Lihat SK Operasional,2017-02-04 05,B,150,,2.,,,,paudpertiwibulotalangibarat@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C796FD6-927D-4408-BBF2-0727BF97CC3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858301,RA AL-HIDAYAH,69858301,TUTUWOTO,BULOTALANGI TIMUR,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,Kd.30.4/3/PP.00/71/2010,,Silakan Upload SK,,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7E463F5-EFAC-49F6-94B9-9FB747919E35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751867,RA/BA/TA AL-HIDAYAH,69751867,JL. TUTUWOTO DESA BULOTALANGI TIMUR,TOLUWAYA,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.596628000000,123.111537000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AEA815A-767E-49A2-BF93-F7638D143E07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69871067,SPS AL - AMIEN,69871067,JL. KH ABAS RAUF,TOLUWAYA,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,72,16-11-2016,503/DPMPTSPNAKER-BB/IO/0168/VI/2020,16-06-2020,Silakan Upload SK (link file tidak valid) => [798069-388713--],2023-03-13 09,C,42,1. -,2. -,PLN,,,spsalamien04@gmai.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,2,Tidak Ada
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFE715A1-453D-4447-B32F-C798FFD33534,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40502505,TK KARTIKA,40502505,Jln. Kasmat Lahay,BULOTALANGI,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,56,15-11-2016,503/DPMPTSP-BB/IO/0024/II/2023,20-02-2023,Silakan Upload SK (link file tidak valid) => [811179-566395--],2023-04-05 04,B,219,1. -,2. -,PLN,,,tkkartikabt181@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,2,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,2,Tidak Ada
Gorontalo,Kab. Bone Bolango,Bulango Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDE5E489-820C-4212-9DF4-138B7CB0486A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40502507,TK KARTINI,40502507,Jalan Temei Manuli,BULOTALANGI BARAT,KEC. BULANGO TIMUR,KAB. BONE BOLANGO,PROV. GORONTALO,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,49,15-11-2016,503/DPMPTSPNAKER-BB/IO/0060/III/2020,10-03-2020,Lihat SK Operasional,2021-09-27 09,B,258,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,bultimkartini76@gmail.com,,.601414000000,123.091783000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,950,3,0,0,0,1,0,0,3,3,0,1,0,2,2,0,4,0,0,1,0,2,1,0,0,0,4,Telkomsel Flash
