prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E70D8F5-A40D-4925-87B2-F7572798A48A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835174,KB AL MUBAROK,69835174,Jl. raya gajah - Demak No. 6 RT. 03 RW. 02,GAJAH,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Irsyad Al Mubarok,AE0470,421.11/1029/2018,07-02-2018,421.11/1029/2018,07-02-2018,Silakan Upload SK,,Belum Terakreditasi,0,,2.,,,,kb.almubarok2007@gmail.com,,-6.870392000000,110.735189000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2D325DF-2740-42D0-93D1-D71CDDF31855,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932419,KB ASMAUL HUSNA,69932419,Kedondong RT. 05 RW. 01,KEDONDONG,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.11/1036/2018,07-02-2018,421.11/1036/2018,07-02-2018,Lihat SK Operasional,2017-06-06 09,,54,1. Smartfren,2. Smartfren,Menumpang,,,paudalasmaulhusnagajah@gmail.com,,-6.886136300000,110.779650000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,Smartfren
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96065670-56C1-4FA8-AD7B-E512F4219CE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891417,KB CERIA,69891417,JL Gajah Wilalung Km  3 RT 02 RW 01,BANJARSARI,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BUNDA CERIA,AE0488,421.11/1050/2018,07-02-2018,421.11/1050/2018,07-02-2018,Silakan Upload SK,,,216,1. Indosat IM3,2. Lainnya (Kabel),PLN,,,kb.ceriabanjarsari@gmail.com,,-6.914641700000,110.721050000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,240,3,0,0,2,0,0,3,1,3,0,0,0,0,3,0,0,3,0,1,0,1,0,1,0,0,3,Indosat IM3
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8980AAFC-78C3-4BB6-AB25-91D121A2A4D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835173,KB GRIYA ALAM,69835173,Banjarsari RT 01 RW 02,BANJARSARI,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN GRIYA ALAM,AE0492,421.11/1035/2018,07-02-2018,421.11/1035/2018,07-02-2018,Lihat SK Operasional,2018-02-19 09,B,70,,2.,,,,griyaalamgajah@gmail.com,,-6.915340000000,110.711324100000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,3,
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C798E18-79C3-4020-BE26-BEB9EDC0E019,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954222,KB HARAPAN KITA,69954222,Sambung RT. 06 RW. 02,SAMBUNG,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE0469,421.11/1042/2018,07-02-2018,421.11/1042/2018,07-02-2018,Lihat SK Operasional,2016-11-21 22,,0,1. -,2. -,PLN,,,paudharapan75@gmail.com,,-6.902430500000,110.743032100000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,Tidak Ada
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7808FDD0-B07F-4E7C-920E-0E2937EC45AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835171,KB IKHLAS,69835171,Jl Kutilang 7-9 RT 01 RW 03,GAJAH,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AKHIRAT IKHLAS,AE0483,421.11/1032/2018,07-02-2018,421.11/1032/2018,07-02-2018,Lihat SK Operasional,2022-10-07 09,,24,1. -,2. Indosat IM3,PLN,,02914284014,kbikhlas051@gmail.com,,-6.885253000000,110.739038000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,2,1,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,Tidak Ada
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8109E4BA-D633-4358-A683-4412206199DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835175,KB IT AR-RIDHWAN,69835175,Mlekang RT. 06 RW. 03,MLEKANG,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AR-RIDHWAN,AA8469,421.11/1034/2018,07-02-2018,421.11/1034/2018,07-02-2018,Lihat SK Operasional,2020-09-24 10,,0,1. Lainnya (Kabel),2. Smartfren,PLN,,,mr.asfir@gmail.com,,-6.909883500000,110.788425300000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Lainnya (Kabel)
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/686E6BAB-17EC-4A8E-8B6C-01BFEB2D007C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952937,KB LESTARI,69952937,Desa Jatisono RT. 07 RW. 01,JATISONO,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE0463,421.11/1049/2018,07-02-2018,421.11/1049/2018,07-02-2018,Silakan Upload SK (link file tidak valid) => [356548-418637--],2020-08-30 09,,242,1. -,2. Telkomsel Flash,PLN,,,kblestari75@gmail.com,,-6.892361200000,110.773498700000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AED98B5-ECD2-4731-B772-DE19F2E5AA2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952938,KB MEKAR SARI,69952938,Sari  RT. 08 RW. 03,SARI,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Cholilliyah,AE0468,421.11/1046/2018,07-02-2018,421.11/1046/2018,07-02-2018,Lihat SK Operasional,2016-10-26 09,,589,1. XL (GSM),2. XL (GSM),PLN,,,laililpaud20@gmail.com,,-6.881402000000,116.749196000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,3,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,XL (GSM)
Jawa Tengah,Kab. Demak,Gajah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/033EEE6D-1CCB-4D39-ACD5-0E10EAA9908E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952939,KB MELATI,69952939,Boyolali RT. 02 RW. 01,BOYOLALI,KEC. GAJAH,KAB. DEMAK,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE0478,421.11/1044/2018,07-02-2018,421.11/1044/2018,07-02-2018,Lihat SK Operasional,2018-02-19 09,,350,1. -,2. Telkomsel Flash,PLN,,,kbmelati75@gmail.com,,-6.882339800000,110.741496300000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,Tidak Ada
