prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/124A94E4-BDD2-47DB-81F6-243F183499DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726850,KB AISYIYAH 13 SUMBERPUCUNG,69726850,"JL. AJARMANGIR NO. 28 RT. 11 RW. 01, DUSUN KRAJAN",SUMBERPUCUNG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN1555,400/59/421.102/2008,27-03-2008,421.1/567/35.07.101/2021,29-12-2021,Lihat SK Operasional,2022-08-11 10,B,334,1. Lainnya,2. -,PLN,,,kbaisyiyah13sumberpucung@gmail.com,,-7.910889000000,112.649426000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0419FBCE-9C8C-429C-9243-957219DEDFA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726867,KB AL-HIDAYAH,69726867,"JL. KI TRUNOWONGSO RT. 04 RW . 01, DUSUN KRAJAN",TERNYANG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM DAN KESEJAHTERAAN SOSIAL AL-HIDAYAH,AH0136,400/19/421.102/2008,17-01-2008,421.1/147/35.07.101/2020,02-01-2020,Lihat SK Operasional,2020-01-27 14,B,330,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,paudalhidayahternyang@gmail.com,,.000000000000,.000000000000,4,0,0,0,PAUD Merdeka,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,900,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,2,2,0,1,2,1,0,0,0,0,4
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/266F1947-ACF1-4F99-A0F5-BB9049170CF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945315,KB AN NISAA,69945315,"JL. RAYA JATIGUWI RT. 07 RW. 02, DUSUN KRAJAN",JATIGUWI,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/258/KB.IP/421.101/2013,21-07-2014,421.1/569/35.07.101/2021,02-01-2020,Lihat SK Operasional,2023-02-09 09,B,810,1. -,2. Telkom Speedy,PLN & Diesel,,,mendrakasih@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",2,0,0,2,0,0,2,1,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9402505B-0C4C-4D67-873C-0086C15FE982,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964828,KB ASA HATI,69964828,"JL. LANGSEP NO. 06 RT. 02 RW. 01,DUSUN KARANGKATES",KARANGKATES,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/137/421.101/2012,07-05-2012,421.1/177/35.07.101/2021,15-04-2021,Lihat SK Operasional,2021-06-10 13,,0,1. -,2. Telkomsel Flash,PLN,,,kbasahati@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AA06C95-5BB7-41BB-AFC3-4F9D3FBBF283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726870,KB BAROKATUL QURAN,69726870,"JL. ABIYOSO 160 A RT. 20 RW. 02, DUSUN PAKEL",SUMBERPUCUNG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,400/19/421.102/2005,02-05-2005,421.1/149/39.07.101/2020,02-01-2020,Lihat SK Operasional,2020-01-28 10,B,161,1. -,2. -,PLN,,,nurulistiyaningdiyah@yahoo.com,,-8.151211000000,112.473881000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,300,3,0,0,1,0,0,3,0,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,0,3
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A0049E2-47AE-47CD-95B2-1B940ADFF018,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726869,KB CITRA KARTINI,69726869,"JL. RAYA SENGGRENG 45 RT. 04 RW. 02, DUSUN KRAJAN",SENGGRENG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan P2PAUD CITRA KARTNI,AB2633,400/128/421.102/2007,20-11-2007,421.1/150/35.07.101/2020,02-01-2020,Lihat SK Operasional,2020-01-21 13,C,0,1. -,2. -,PLN,,,paudcitrakartini@yahoo.co.id,http,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC6982F3-ACE7-49DB-9BE3-6F0DA38F8EA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726849,KB DARUSSALAM,69726849,"JL. BANGSA 81 E RT. 13 RW. 03, DUSUN KRAJAN",JATIGUWI,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Yapsi Darussalam,AB2626,400/12/421.182/2008,25-01-2008,421.1/151/35.07.101/2020,02-01-2020,Lihat SK Operasional,2020-01-24 16,B,300,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,pauddarussalamjtg@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,2
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1ECD67C2-A6FF-46ED-BF03-AB75E6000D31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726868,KB DEWI MASYITHOH,69726868,"JL. RAYA NGEBRUK RT. 20 RW. 03, DUSUN KRAJAN",NGEBRUK,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,400/34/421.102/2011,11-03-2011,421.1/152/35.07.101/2020,02-01-2020,Lihat SK Operasional,2021-06-09 10,B,0,1. -,2. Indosat IM3,PLN,,,pauddewimasyithoh.ngebruk@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,2,1,2,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D26CE8EE-0EE5-4ECD-AA51-ABA42C5093AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976585,KB ISLAM TERPADU AN NUR,69976585,DUSUN TURUS RT 39 RW 09,TERNYANG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/01/PAUD/35.07.101/2016,15-02-2016,420/236/PAUD/35.07.101/2017,23-09-2017,Lihat SK Operasional,2020-04-29 00,,0,1. Smartfren,2. Lainnya (Serat Optik),PLN,,,kbmuslimatannur01@gmail.com,,-8.168605000000,112.533313000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,900,1,0,0,3,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Jawa Timur,Kab. Malang,Sumberpucung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B715C74-D749-40EF-9D01-69764B79D6AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965146,KB MASAKINI,69965146,JL. MATAHARI RT. 30 RW. 09,SENGGRENG,KEC. SUMBERPUCUNG,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PP Baitul Mubayyinah,AB2630,420/410/KB.IP/421.101/2014,23-02-2015,420/283/PAUD/35.07.101/2016,19-12-2016,Lihat SK Operasional,2017-08-11 10,B,0,1. Indosat IM3,2. -,PLN,,,paudmasakini@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
