prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29AC1885-932F-476F-9E61-3BAA4D119B67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741034,BA AISYIYAH BANYUSRI,69741034,Banyusri,KRAJAN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5.b/PP.01.1/1997/Pgm/1997,03-12-1997,Mk/5.b/PP.01.1/1997/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.631400000000,110.595100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC3D0006-8C65-4866-AC86-73040448CB97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741035,BA AISYIYAH BENGKING,69741035,Peleman,BENGKING,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5-b/PP.01.1/Pgm/1997,03-12-1997,Mk/5-b/PP.01.1/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-06-20 10,,0,,2.,,,,,,-7.648700000000,110.577800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00114182-1A0D-4A4B-8F4C-7518F4ED892C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741036,BA AISYIYAH BETENG,69741036,Paduman,BETENG,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Kd.11.10/5/PP.004/333/2011,24-02-2011,Kd.11.10/5/PP.004/333/2011,24-02-2011,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.653400000000,110.572600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28C2BFEF-5B4A-40C9-8279-B8E241878886,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754741,BA AISYIYAH BUNDER,69754741,Bunder,BANDUNGAN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/30/PP.0042/893/1997,01-07-1997,Mk/30/PP.0042/893/1997,01-07-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.619000000000,110.546100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF3E14F3-ABF2-431D-9CAA-21E70B8BB3FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69887590,BA AISYIYAH DOROWATI,69887590,Dorowati,KRAJAN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Lainnya,AO5416,Kd.11.10/5/PP.004/578/2012,19-03-2012,Kd.11.10/5/PP.004/578/2012,19-03-2012,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.623200000000,110.509000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DF603D8-43F6-441D-B5CA-7A9EE726EA0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754657,BA AISYIYAH GANI,69754657,Gani,SOCOKANGSI,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.616800000000,110.584900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BAD1F6F-011B-464A-A4EB-97D5048380F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741037,BA AISYIYAH GEDAREN I,69741037,Ketinggen,GEDAREN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5-b/PP.01.1/Pgm/1997,03-12-1997,Mk/5-b/PP.01.1/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.646700000000,110.597600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5B171C9-7081-4ED6-881C-BDF27A13B324,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741038,BA AISYIYAH GEDAREN II,69741038,Susuhan,GEDAREN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.642400000000,110.598800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4056B4C-2B8E-4159-B558-85B8D439A5E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741039,BA AISYIYAH JEMAWAN I,69741039,Sabrang,JEMAWAN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5.b/01/1997/Pgm/97,12-03-1997,Mk/5.b/01/1997/Pgm/97,12-03-1997,Lihat SK Operasional,2016-05-04 07,,0,,2.,,,,,,-7.655500000000,110.594700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Klaten,Jatinom,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/642BEB23-EB3E-4160-9270-6934B1CA02CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741040,BA AISYIYAH JEMAWAN II,69741040,Girirejo,JEMAWAN,KEC. JATINOM,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Klaten,AO5416,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Mk/5-b/PP.01.1/1997/Pgm/1997,03-12-1997,Lihat SK Operasional,2016-05-16 08,,0,,2.,,,,,,-7.652300000000,110.581700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
