prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D173FE-8342-44AA-8EE8-C1168CB02958,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806749,KB BROMO 1,69806749,JL. RAYA BROMO,NGADISARI,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PROGRAM KESEJAHTERAAN KELUARGA,AN1604,,01-01-1900,420/2086/426.101/2012,,Silakan Upload SK,,,50,,2.,,,,paudbromosatu@gmail.com,,-7.920960000000,112.965503000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97D259F7-0ACB-41E6-AEBC-DCB40EC69322,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806842,KB BROMO CERIA,69806842,JL. RAYA BROMO,WONOTORO,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PROGRAM KESEJAHTERAAN KELUARGA,AN1604,,01-01-1900,594.3/393/426.101/2008,,Silakan Upload SK,,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paud.bromo.ceria.wonotoro@gmail.com,,-7.915649000000,112.984592000000,1,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,450,4,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3C2EF99-5D30-437B-9E69-24FEAA02B09F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806876,KB BROMO II,69806876,JL. RAYA BROMO CEMARA LAWANG,NGADISARI,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PROGRAM KESEJAHTERAAN KELUARGA,AN1604,,01-01-1900,420/2086/426.101/2012,,Silakan Upload SK,,,64,,2.,,,,paudbromodua@gmail.com,,-7.921162000000,112.965637000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5113AA81-B674-49C0-ADF6-1E2A9C05D2F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806696,KB CAHAYA TENGGER,69806696,JL. RAYA BROMO,JETAK,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PROGRAM KESEJAHTERAAN KELUARGA,AN1604,,01-01-1900,594.3/508/426.101/2010,,Silakan Upload SK,,,70,,2.,,,,paudcahayatengger1@gmail.com,,-7.915350000000,112.987501000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5912D935-0F77-4B7F-A2E0-F35E796768ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806701,KB CEMARA TENGGER,69806701,DSN 03,NGADIREJO,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan CEMARA TENGGER,AN1602,,01-01-1900,594.3/768/426.101/2010,,Silakan Upload SK,,,70,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95F8714B-ADE2-422A-8085-877C84E101D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806860,KB ILALANG TENGGER,69806860,DSN PETUNG SARI,NGEPUNG,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN1609,09-09-2011,09-09-2011,420/805/426.101/2011,,Silakan Upload SK,,,16,1. Smartfren,2. Smartfren,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smartfren
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C10C2E2-BC4B-4562-8F24-108C55440689,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806845,KB MEKAR SARI,69806845,DSN KEBON SENGON,SUKAPURA,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MEKAR SARI SUKAPURA,AN1608,,01-01-1900,594.3/508/426.101/2010,,Silakan Upload SK,,,84,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,mekarsari.skp@yahoo.com,,-7.872652000000,113.052683000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/348A2F43-6A2D-4170-8786-48FCA996013F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806677,KB MELATI,69806677,JL. RAYA BROMO,SUKAPURA,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB MELATI,AN1603,,01-01-1900,594.3/134/505.101/2010,,Silakan Upload SK,,,64,1. -,2. -,PLN,,0335581151,melati@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,Tidak Ada
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/577202DF-074D-40F9-A652-3393EC421F69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806849,KB MENTARI TENGGER,69806849,DSN PANCEN,SAPIKEREP,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Mentari Tengger Sapikerep,AN1606,,01-01-1900,594.3/508/426.101/2010,,Silakan Upload SK,,,120,,2.,,0,,miwa031977@gmail.com,http,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,
Jawa Timur,Kab. Probolinggo,Sukapura,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E161DD0-D6D5-4160-94EE-650473BE8D5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806866,KB MUTIARA TENGGER,69806866,JL. PERHUTANI,PAKEL,KEC. SUKAPURA,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan CEMARA TENGGER,AN1602,,01-01-1900,420/2086/426.101/2012,,Silakan Upload SK,,,100,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,-7.896720000000,113.062888000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,Telkom Speedy
