prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0E1A843-6B22-4545-AF00-A6037D373C43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822859,KB AL_ALIM,69822859,desa sawah,DESA SAWAH,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM1867,137/LEMBAGA/2012/PN.LHT,24-09-2012,420/59/D/DIK/2014,14-10-2014,Lihat SK Operasional,2015-10-07 10,,150,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC8B3D8C-9612-4C70-B993-D3A053DD9C45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822864,KB KASIH BUNDA,69822864,DESA LINTAS SUMATERA DESA MUARA SALING,DESA MUARA SALING,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM1868,45/LEMBAGA/2010.PN.LHT,08-12-2010,420/11/D/DIK/2015,16-02-2015,Lihat SK Operasional,2015-10-07 10,B,420,,2.,,,,kasihbunda053@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8A859FE-1D5D-44FC-A525-20942E1F327B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822847,KB MELATI,69822847,DESA TABA,DESA TABA KEBON,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM1860,43/lembaga/2011,01-07-2011,420/83/D/DIK/2015,01-10-2015,Lihat SK Operasional,2015-10-22 13,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5D37177-FEF1-49FD-8052-7926702E93F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902468,KB PAUD ARRIZKIYAH,69902468,Desa Suka Kaya,DESA SUKAKAYA,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM1860,59/lembaga/2012,20-12-2012,420/26/D/Dik/2015,24-02-2015,Lihat SK Operasional,2015-09-14 16,,150,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Telkomsel Flash
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/959305A6-40B0-4343-92D7-FC427222E913,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006392,PAUD BINA JAYA SALING,70006392,Desa Tanjung Ning Jaya,TANJUNG NING JAYA,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,14-10-2019,421.1/112/B/DIKBUD/2020,08-12-2020,Lihat SK Operasional,2020-12-28 08,,150,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,1,
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEDF5B5B-9338-4BBA-A1D5-857AEDD2FBC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70008053,PAUD KEBON INDAH SALING,70008053,Desa Kebon,KEBON,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,17,21-12-2020,421.1/130/B/DIKBUD/2020,19-10-2020,Lihat SK Operasional,2021-02-18 22,,100,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47C45EA1-8EA0-457A-B3CD-A5A399E9AC6F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992865,PAUD MOULBUAY INDAH,69992865,DESA TANJUNG NING SIMPANG,TANJUNG NING SIMPANG,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/01/PAUD.MI/SLG/2019,28-06-2019,421.1/83/B/DIKBUD/2019,08-07-2019,Silakan Upload SK,,,54,1. -,2. -,PLN,,,desidianawati588@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AEA49BB-0C73-4946-A455-6EC7A6179905,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990627,PAUD SALING INDAH,69990627,Desa Tanjung Ning Tengah,DESA TANJUNG NING TENGAH,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,21-04-2020,421.1/232/B/DIKBUD/2021,14-06-2021,Lihat SK Operasional,2021-06-21 12,,150,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Telkomsel Flash
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38982A31-1D7D-42D0-8B0D-CDF61655D268,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992136,PAUD TUDUNG INDAH,69992136,DESA TANJUNG NING LAMA,TANJUNG NING LAMA,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/01/PAU.TI/SLG/2019,28-06-2019,421.1/81/B/DIKBUD/2019,08-07-2019,Lihat SK Operasional,2019-11-11 11,,54,1. Telkomsel Flash,2. -,PLN,,,Tudungindah01@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Telkomsel Flash
Sumatera Selatan,Kab. Empat Lawang,Saling,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E73D622F-58C6-442A-A39D-357E296D6972,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001075,TK IT MUTIARA UMMAT SALING,70001075,Desa Muara Saling,DESA MUARA SALING,KEC. SALING,KAB. EMPAT LAWANG,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,15,30-01-2009,421.1/12/B/DIKBUD/2019,31-01-2020,Lihat SK Operasional,2020-03-18 10,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Telkomsel Flash
