prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC7D4F78-3AA9-434C-8E61-0DEFC7FFE8BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032593,KELOMPOK BERMAIN PEMBINA 2 TIDORE,70032593,Jalan Raya Gurabati,GURABATI,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,256/G.2/22/288.04/2022,19-04-2022,225/G.3/22/289.04/2022,19-04-2022,Lihat SK Operasional,2022-08-26 09,,"1,587",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A79EB37-3284-49F8-838E-72736CC9D333,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752118,RA/BA/TA NURUL YAQIN,69752118,KELURAHAN DOKIRI,GURABATI,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,.648900000000,127.375800000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1DABDB1-B943-4B89-90BB-13C266A5DD0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203533,TK AISYIYAH,60203533,Kelurahan Tongowai,TONGOWAI,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Tidore Kepulauan,AO5815,117/I 17.04/LL/97,01-09-1997,421/2264-TK/P/22/XII/2017,20-12-2017,Lihat SK Operasional,2021-04-23 08,B,"5,600",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,rukiasyusuf@gmail.com,,.628011000000,127.427244000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,5,0,1,1,2,0,2,1,3,0,1,0,1,3,1,3,0,0,0,0,3,1,0,0,0,4
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4FDAFAD-699D-4AED-A641-283EE77053E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203539,TK BIJI NAGARA,60203539,Kelurahan Toloa,TOLOA,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-01-1900,050.420/069,,Silakan Upload SK,,B,0,1. -,2. Telkomsel Flash,PLN,,,,,.652669000000,127.367930000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,1,0,0,2,2,1,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,3
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4B2B3C0-883A-49A3-A214-B9CDA1080C89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203547,TK GEMILANG,60203547,Kelurahan Tuguiha,TUGUIHA,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pengasuh TK.Gemilang,AO4685,421/011/2015,08-01-2015,421/1759-TK/P/22/X/2017,09-10-2017,Lihat SK Operasional,2021-05-06 08,B,"1,520",1. -,2. -,PLN,,,risty1824rogat@gmail.com,,.674270000000,127.399178000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,3,0,0,1,1,0,3,0,3,1,0,0,0,4,2,0,2,0,0,1,1,1,1,0,0,4
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99639B5B-FE06-4BF7-91E8-C4D930DAB460,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963789,TK MAREKOFO,69963789,Desa Marekofo,MAREKOFO,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO4688,421/10/37 TAHUN 2016,23-11-2016,421/1063-TK/22/V/2017,29-05-2017,Lihat SK Operasional,2017-06-15 09,C,198,1. -,2. Telkomsel Flash,Tenaga Surya,,,tk.marekofo@gmail.com,http,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/135B2385-ADE3-4BD1-8750-0522A630C52A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203566,TK MELATI,60203566,Kelurahan Toloa,TOLOA,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,275/G.3/22/45.05/2021,04-05-2021,421/1724/TK/P/22/IX/2017,29-09-2017,Lihat SK Operasional,2021-05-17 07,B,"1,500",1. -,2. Telkomsel Flash,PLN,,,hikmawatidjalal30031@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,2
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A691A55-6A16-4AB8-B47A-133838612185,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203560,TK NEGERI PEMBINA 2 TIDORE,60203560,Kelurahan Gurabati,GURABATI,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,119.1 Tahun 2020,05-10-2020,2508/G.3/22/13.12/2020,28-12-2020,Lihat SK Operasional,2021-01-05 06,A,"1,587",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tknpembinatisel@gmail.com,,-.624800000000,127.414400000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,5,0,0,2,4,0,0,1,1,2,2,0,3,2,2,2,1,0,0,0,1,4,0,0,0,5
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/140048A2-C263-405C-AADC-725379DAB91B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203570,TK NEGERI PEMBINA 9 TIDORE,60203570,Kelurahan Tomalou,TOMALOU,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,119.1 Tahun 2020,05-10-2020,2511/G.3/22/15.12/2020,28-12-2020,Lihat SK Operasional,2021-01-05 08,B,"3,600",1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,899,4,0,0,1,3,0,0,1,1,2,1,0,0,4,1,2,1,0,1,0,1,1,1,0,0,4
Maluku Utara,Kota Tidore Kepulauan,Tidore Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F513AE19-92C5-4C63-8E6A-932AB594C0C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024023,TK PAUD JABAL RAHMA,70024023,Jalan Juanga Malonga RT 003 RW 002,MAREGAM,KEC. TIDORE SELATAN,KOTA TIDORE KEPULAUAN,PROV. MALUKU UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,246/G.7/22/32.04/2021,23-04-2021,246/G7/22/32.04/2021,23-04-2021,Lihat SK Operasional,2022-01-07 14,,0,1. Smartfren,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,0,4,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2
