prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2E52509-3D3F-4F81-9AEB-3478E00EEE17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963228,Adiba,69963228,Paya Tampak,PAYA TAMPAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/824FD838-83BE-49F4-8EB0-254A1F011049,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776326,AL-HAFIZH,69776326,"DUSUN III LR.USMAN, ALUR CEMPEDAK",ALUR CEMPEDAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB AL- HAFIZH,AB6618,01,05-07-2010,0410210038681,20-12-2021,Lihat SK Operasional,2023-03-29 11,,"13,500",1. XL (Serat Optik),2. -,PLN,,,paudalhafizh570@gmail.com,http,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,3,1,3,0,0,0,0,3,0,1,2,2,0,0,0,1,0,0,1,2,2013,XL (Serat Optik)
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11A1FC87-02F5-4CB6-81DE-5EB36B59BD1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776321,AL-MISHBAH,69776321,"JL. PELITA I NO.317, BERAS BASAH",BERAS BASAH,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/1015.III/K/2012,,Silakan Upload SK,,,0,,2.,,,,paud_almishbah@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62BA2739-11AF-409B-958C-84E0150B38D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776327,AL-QOMARIAH,69776327,"DUSUN II AIR BENING, SUNGAI MERAN",SUNGAI MERAN,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB6624,,,421.9/0574.III/SK/2011,,Silakan Upload SK,,,200,,2.,,,,alqomariah@yahoo.com,,-5.443757000000,114.421127000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,1,0,0,2,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,1,2,2013,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/661BF3E1-3A26-4906-B7B5-726188F1BEBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781751,AN-NAJWA,69781751,"JL. PKL. BERANDAN, SEI SIUR",SUNGAI SIUR,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Al-Islam,AB6612,,,421.9/3176.III/SK/2011,,Silakan Upload SK,,,400,,2.,,,,fathinhamamah0@gmail.com,,4.089561000000,98.238117000000,5,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,4,2,5,0,0,0,0,5,0,1,4,3,0,1,1,0,0,0,1,4,2013,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34835A40-DDF9-485F-BE11-5062BBD30A49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897333,An-Najwa Darussa adah,69897333,Jl.Pkl.Berandan Desa Sei Siur Dusun IV Panton,SUNGAI SIUR,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,6.076504900000,98.025904900000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A3CDBFE-66D9-477C-9D59-85F9727CD591,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781749,BAHRUMIYAH,69781749,"JL. PANGKALAN BRANDAN, BERAS BASAH",BERAS BASAH,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD BHARUMIYAH,AE8439,,,421.9/3197.III/SK/2011,,Silakan Upload SK,,,0,,2.,,,,BAHRUMIYAHPAUD@GMAIL.COM,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99DD0AF4-5E89-4BDF-A13C-3A23D8BF1805,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778695,HARSIPA,69778695,"JL. MESJID DUSUN II, PULAU KAMPAI",PULAU KAMPAI,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan HARSIPA,AE8438,,,421.9/1050.III/SK/2010,,Silakan Upload SK,,,434,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,paudharsipa@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2013,Telkom Speedy
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE2DF94F-E661-4F56-A60B-C553D4CF8ABB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897334,Ibunda,69897334,Tambang Minyak gg hasan basri dusun II,TANJUNG PASIR,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,6.076516200000,98.025916200000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B91EB4D-8C8F-40CA-8DED-F5841C63C529,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776322,IBUNDA,69776322,"JL. TAMBANG MINYAK, ALUR CEMPEDAK",ALUR CEMPEDAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN IBUNDA PANGKALAN SUSU,AB6626,,,421.9/3839.III/SK/2011,,Silakan Upload SK,,,0,,2.,,,,,,4.110685000000,98.218419000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
