prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CE41A24-7043-469D-AC1F-F20AE9ACCBA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961326,KB GEMILANG,69961326,DUSUN TANJUNG KARANG KOTA JAWA,KOTA JAWA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC1706,421/007/III.01.G/VII/2016,11-07-2016,420/786.b/III.01/PD/VIII/2016,11-08-2016,Lihat SK Operasional,2017-03-30 06,,300,,2.,,,,ratrigemilang@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C58A06C-D330-49FB-B06F-813CAD5F2793,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964139,KB SEROJA,69964139,"DESA BATURAJA, PUNDUH PEDADA",BATU RAJA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD SEROJA,AC1693,420/1195.b/III.01/IX/2016,19-09-2016,420/1195.b/III.01/IX/2016,19-09-2016,Lihat SK Operasional,2017-07-10 10,,400,,2.,,,,serojapaud31@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,3,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/662834F0-062A-4FC9-9B9D-920CA9CE4329,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779722,MELATI SUKAMAJU,69779722,SUKAMAJU,SUKAMAJU,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD MELATI,AC1700,,,420/413/III.01/2011,,Silakan Upload SK,,C,260,,2.,,,,paudmelatisukamaju07@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,3,6,0,0,0,0,6,0,2,4,3,0,1,1,0,0,1,0,6,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A9EEA0B-1B48-48EA-A502-5A04B38A3E21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924975,PAUD AL-HUDA,69924975,JLN. PUNDUH PEDADA DESA RUSABA,RUSABA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD ALHUDA,AC1695,421/16 /III.01./VII/2013,08-07-2013,420/276/IV.01/IV/2021,15-04-2021,Lihat SK Operasional,2022-09-06 10,,0,1. Linknet,2. Telkomsel Flash,PLN,,,yuniaralhuda26@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,4,0,0,1,0,0,0,3,3,0,0,0,0,3,0,1,2,0,0,1,1,0,1,0,0,3,Linknet
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF295695-AF2E-4026-BAB9-B8C81AD63314,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932714,PAUD AMANDA,69932714,SUKAJAYA PEDADA,SUKAJAYA PIDADA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/003/III.01.G/I/2015,05-07-2015,421/003/III.01.G/I/2015,01-05-2013,Lihat SK Operasional,2016-02-01 09,,54,,2.,,0,,paudamanda@yahoo.co.id,http,-5.713392300000,105.183797500000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD960663-ADB4-4970-956F-04FB5E99C58A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69932715,PAUD AZ - ZAHRA,69932715,JL. BATU RAJA INDUK,BATU RAJA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD AZ-ZAHRA,AC1705,421/003/III.01.G/VII/2015,05-07-2015,420/486/III.01/IV/2013,30-04-2013,Lihat SK Operasional,2016-02-01 10,,150,,2.,,,,azzahrapaud81@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,1,5,0,2,2,1,1,0,0,0,6,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38BD434D-85F6-4A59-A377-F2EE9996F8C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982345,PAUD BINA BALITA,69982345,BANGUN REJO KEC PUNDUH PEDADA,BANGUN REJO,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/03/IV.01/PD/VI/2018,26-06-2018,420/03/IV.01/PD/VI/2018,26-06-2018,Lihat SK Operasional,2018-11-26 09,,10,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D6164B2-B17A-47EF-BBBB-DC0F4CE200B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983699,PAUD BINA INSANI,69983699,"DUSUN KARANG TENGAH, DESA RUSABA KEC. PUNDUH PEDADA",RUSABA,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/004/IV.01/PD/IV/2017,19-04-2017,420/004/IV.01/PD/IV/2017,19-04-2017,Lihat SK Operasional,2018-12-10 09,,150,1. -,2. Telkomsel Flash,PLN,,,paudbinainsani74@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,Tidak Ada
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC31CED5-3593-412E-A7BC-B79C87AE9E76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982363,PAUD CAHAYA BUNDA,69982363,DESA BANDING AGUNG KEC. PUNDUH PEDADA,BANDING AGUNG,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/02/IV.01/PD/VI/2018,26-11-2018,420/02/IV.01/PD/VI/2018,26-06-2018,Lihat SK Operasional,2018-11-26 12,,72,,2.,,,,paudcahaya.bunda@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,
Lampung,Kab. Pesawaran,Punduh Pedada,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1648BF43-369A-46E7-B447-6875E03C740E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69784232,PAUD HARAPAN BUNDA,69784232,BANGUN REJO,BANGUN REJO,KEC. PUNDUH PEDADA,KAB. PESAWARAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-01-1900,420/966.A/III.01/2012,01-01-1900,Silakan Upload SK (link file tidak valid) => [516501-863437--],2021-09-14 06,,0,,2.,,,,Paudharapanbunda34@yahoo.co.id,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,3,0,0,0,0,0,0,0,3,
