prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/658B962F-C26C-49AF-B89C-3D21DE453FF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69785848,KB AL AKSAN,69785848,DUSUN III SUMBER SARI,HAJIMENA,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF2858,29,23-08-2011,421/2207/IV.02/2019,06-12-2019,Lihat SK Operasional,2021-04-08 15,,0,1. -,2. -,PLN,,,alaksankb@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,1,0,0,1,2,2,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88D91FEC-821C-405E-B97E-7AEDA3CA6701,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69782359,KB AL ISMAILIYUN,69782359,JL. PROTOKOL NO. 68,SUKADAMAI,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC1057,870,21-06-2017,421/748/IV.02/2020,10-08-2020,Lihat SK Operasional,2020-09-16 13,,800,1. Telkom Speedy,2. Smartfren,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84DAD46A-553E-43BA-AB15-CBDCE53B43EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985626,KB AL ISTIQOMAH,69985626,Jl. H. SURATMAN,SUKADAMAI,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,06,17-12-2018,421/148/IV.02/2019,18-01-2019,Lihat SK Operasional,2019-02-20 15,,0,1. Smartfren,2. Telkom Speedy,PLN,,,paudistiqomah212@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,1,0,0,2,0,0,3,0,2,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED9790D5-E019-4CE7-825C-299AEC45D8E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69785771,KB AL-FATAH,69785771,MUHAJIRUN,NEGARA RATU,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Shuffah Hizbullol,AC1088,01,01-04-2016,421/2367/IV.02/2019,23-12-2019,Lihat SK Operasional,2021-04-07 15,B,450,1. -,2. -,PLN,,,kbalfatahnatar@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,700,2,0,0,3,0,0,4,0,3,0,0,0,0,3,1,0,2,0,0,1,0,1,1,0,0,3
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FAFC2F7-DE38-4459-9723-CD61397C5DA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69782231,KB AMANAH ALMADANI,69782231,DUSUN SRIMULYO I,PEMANGGILAN,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,333,10-07-2017,421/467.1/IV.02/2021,06-04-2021,Lihat SK Operasional,2021-09-28 13,,51,1. -,2. -,PLN,,,amanahalmadani@gmail.com,http,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC07372A-924D-4F5D-9DD7-31C6DDC883EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939034,KB ANNISA,69939034,DUSUN I DESA PANCASILA,PANCASILA,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Annisa,AC1064,91,17-11-2016,421/402/IV.02/2019,18-02-2019,Lihat SK Operasional,2020-09-16 14,,400,1. Telkom Speedy,2. Smartfren,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6A53370-C501-488F-B9E0-78BD2746D814,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69926214,KB AR RIZQY,69926214,DUSUN SRI REJO,BRANTIRAYA,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,370,21-07-2009,421/33/IV.02/2023,04-01-2023,Lihat SK Operasional,2023-03-28 00,B,686,1. Telkomsel Flash,2. Axis,PLN,,,kb.arrizqy@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C99811EA-EF0C-44F9-9EA5-495E1271B672,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69782237,KB AR-RAHMAN,69782237,JL.RAYA NATAR GANG TARUNA,CANDI MAS,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN RAHMATUL KHOIR,AC1054,01,02-09-2010,421/746/IV.02/2020,07-08-2020,Lihat SK Operasional,2021-04-01 12,,400,1. -,2. Axis,PLN,,,kbarrahman53@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,448,3,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4F766A1-B9DA-4B44-B94F-D3866FCB1CE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69782208,KB AR-RAHMAN JAYA,69782208,TANJUNG SENENG / SITARA NO.221,MERAK BATIN,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD Ar Rahman Jaya,AC1106,01,05-02-2018,421/747/IV.02/2020,05-08-2020,Lihat SK Operasional,2021-04-21 13,,400,1. -,2. -,PLN,,,kbarrahmanjaya74@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2
Lampung,Kab. Lampung Selatan,Natar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5741B86-F4B1-4849-9C49-9128DC66346A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69782090,KB AR-RASYID,69782090,Jl. SITARA Gg. KEMIRI,MERAK BATIN,KEC. NATAR,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC1077,205,06-06-2017,421/392/IV.02/2019,19-02-2019,Lihat SK Operasional,2021-08-26 12,,250,1. -,2. -,PLN,,,kbarrasyidsitara@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,2
