prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBF2E6C8-1520-45F4-AF1B-8F6CE3D5C2E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979216,KB AN-NUR,69979216,Jl. Rancabentang Dalam RT.03/06,CIUMBULEUIT,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AI2382,421.10/11660-Disdik,31-12-2019,421.10/11660-Disdik,31-12-2019,Lihat SK Operasional,2020-01-23 10,,108,1. Telkom Speedy,2. Lainnya (Wavelan),PLN,,,kober2019annur@gmail.com,,-6.872800000000,107.610600000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"1,300",2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70A31009-6F42-43A8-AB9F-F4A2C4AF51A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970820,KB TAMAN BELIA ASY-SYIFA,69970820,Jl. Kebon Tujuh No. 53 RT. 002 RW. 004,CIUMBULEUIT,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Cendikia Setia Putra,AI2406,421.9/6788-Disdik/2016,27-09-2016,0089/IPSPNFI/IX/2022/DPMPTSP,28-09-2022,Lihat SK Operasional,2023-02-17 13,,0,1. -,2. Lainnya (Serat Optik),PLN,,,tamanbelia.asysyifa@gmail.com,,-6.860474000000,107.621265900000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,300",2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,1,0,2,0,1,0,0,0,4
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12C99565-B353-43F0-BCDA-7B6F7E74A290,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759688,KB WISANA,69759688,Jl. Cidadap Girang No. 08,LEDENG,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/788-PNFI/2011,15-11-2012,0076/IPSPNFI/XI/2022/DPMPTSP,14-11-2022,Lihat SK Operasional,2023-01-25 21,B,50,1. Indosat IM3,2. Lainnya (Kabel),PLN,,,paudwisana@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,900,4,0,1,3,0,0,0,4,4,0,0,0,0,4,0,1,3,1,0,2,1,0,0,0,0,4
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1315E5BE-1404-452B-8FD3-D4F9A3A3D3DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978612,KOBER AL HIKMAH,69978612,Jl. Sersan Surip No. 55/169A,LEDENG,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Hikmah Nurul Jannah,AI2391,0004/PAUD/III/2018/DPMPTSP,15-03-2018,0004/PAUD/III/2018/DPMPTSP,15-03-2018,Lihat SK Operasional,2018-07-18 09,,100,1. Telkom Speedy,2. 3 (Tri),PLN,,,paudalhikmah55@gmail.com,http,-6.860823000000,107.609797800000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,897,2,0,0,2,0,0,4,2,5,0,0,0,0,5,1,0,4,0,1,2,0,0,1,1,0,5
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BC232C6-218F-4D93-ACA0-D0E83DF5602B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921229,KOBER KASIH SAYANG BUNDA,69921229,Jl. Kapten Abdul Hamid No. 82A,LEDENG,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AI2403,421.10/835-PNFI,18-10-2013,421.10/9284-Disdik,14-10-2019,Lihat SK Operasional,2022-09-02 02,B,286,1. -,2. Telkom Speedy,PLN,,02282001705,koberkasihsayangbunda@gmail.com,,-6.865108000000,107.596109000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,1,0,0,0,5,5,0,0,0,0,5,2,1,2,0,0,1,2,1,0,1,1,4
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2BDE6CB-E94A-42E6-B7FA-D3109AA065E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69916038,KOBER KLAB ABC,69916038,Jl. Cipaku Indah XI No. 2,LEDENG,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Didik Tunas Anak Cemerlang Indonesia,AI2395,421.10/1557-Disdik/2013,22-03-2013,0011/PAUD-HERR/VIII/2017/DPMPTSP,25-08-2017,Lihat SK Operasional,2015-11-03 10,,"1,710",1. -,2. Lainnya,PLN,,2005667,info@sekolahkuntumcemerlang.com,,-6.860309400000,107.613159700000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"6,000",4,0,0,2,0,0,6,0,5,0,0,0,0,5,1,1,3,0,1,2,2,0,0,0,0,5
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FF0E91F-2D84-442A-86F7-83045FB7A2A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921226,PAUD ABADI KIDS,69921226,"Jl, Cipaku II No. 11",LEDENG,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SINAR KASIH ABADI CIDADAP,AI2388,421.10/0054-PNFI,11-01-2013,0069/IPSPNFI/XI/2022/DPMPTSP,14-11-2022,Lihat SK Operasional,2023-03-08 08,,130,1. -,2. Lainnya,PLN,,0222008345,paudabadikids@gmail.com,,-6.874923300000,107.601907900000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62E07A01-C176-4192-9177-183B9C7A992F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921222,PAUD AJILDAN,69921222,Jl. Bukit Jarian,HEGARMANAH,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Wulidah Assyifa,AI2383,421.10/2784-PNFI,03-08-2010,0013/IPSPNFI/XII/2022/DPMPTSP,06-12-2022,Lihat SK Operasional,2023-03-10 16,,70,1. -,2. Telkom Astinet,PLN,,,paudajildan@gmail.com,,-6.868547900000,107.611074600000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,0,0,2,0,0,1,0,0,3
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5CCE5E4-4865-480F-869C-FE051C1A5334,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922040,PAUD AL-FIRDAUS,69922040,Kp. Bengkok No.3 RT.02/01,CIUMBULEUIT,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AI2393,421.10/830-PNFI,02-10-2013,0008/PAUD-HERR/VIII/2017/DPMPTSP,16-08-2017,Lihat SK Operasional,2015-12-01 07,,0,1. XL (GSM),2. -,PLN,,,rogayahsiti70@gmail.com,,-6.863499000000,107.620633000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,XL (GSM),900,4,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,0,0,0,2,1,0,0,0,3
Jawa Barat,Kota Bandung,Cidadap,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8569E76F-958B-4D3B-9FCC-7FAC91F7EA63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923941,PAUD AL-HADI,69923941,Jl. Ciumbuleuit No. 30A,HEGARMANAH,KEC. CIDADAP,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AKBAR HADI PRADJA,AI2402,421.10/832-PNFI,12-11-2012,421.9/8289-Dsidik/2015,07-12-2015,Lihat SK Operasional,2015-12-11 13,C,0,1. -,2. Indosat IM3,PLN,,,paudalhadi10@gmail.com,,-5.495134000000,114.426931000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,1,0,0,1,3,3,0,0,0,0,3,0,0,3,0,0,0,0,2,1,0,0,3
