prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78305C33-9A74-4F25-AEEE-9FCA4CDF5E73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69851797,KB PERMATA,69851797,PACAR,PANDEAN,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02/PRM.PDN/III/2010,01-03-2010,421.9/182.4/404.301/2022,02-02-2022,Lihat SK Operasional,2023-01-27 09,,0,,2.,,,,sitipursiti90@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9673C47-44E1-414E-82FA-9A457D68FBBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69747364,RA NAWA KARTIKA BEDUG,69747364,BEDUG RT.02/01,SRI WEDARI,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,,,Mm.03/05.03/PP.004/594/2002,20-02-2002,Kd.13.21/4/PP.00.1/0555/2013,19-02-2013,Lihat SK Operasional,2016-01-22 06,,0,,2.,,,,,,-7.353100000000,111.195500000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86B9F44B-D8DF-4025-AB7B-5CE904505C68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69747363,RA/BA/TA MISBAHUL ADHIM,69747363,PANDEAN,PANDEAN,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-7.294368000000,111.181112000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/533D3F19-5278-4F0E-ABAC-1063D36BCE10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69747365,RA/BA/TA TANWIRUL-ANAM PANDEAN,69747365,PANDEAN,PANDEAN,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,RA,Kementerian Agama,,,17/RA/TA/2009,17-01-2009,Kd.13.21/4/PP.00.7/0383/SK/2010,12-02-2010,Lihat SK Operasional,2016-02-03 09,,0,,2.,,,,,,-7.309800000000,111.156500000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2748275F-2C7F-4A67-ADD6-42470CB1560C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20565989,TK AISYIYAH PANDEAN,20565989,"RT01/RW03,Dusun Sikut",PANDEAN,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Ngawi,AN1207,186/104.17/DS/1999,02-02-1999,421.9/1590.13/404.101/2020,10-08-2020,Lihat SK Operasional,2020-09-03 07,B,200,1. Telkomsel Flash,2. Linknet,PLN,,,aisyiyahtkpandean@gmail.com,,-7.307434400000,111.166068600000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,0,1,2,0,0,3,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,Telkomsel Flash
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BC7F72D-ABE7-40FD-8F05-44F07EB357CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20565996,TK DHARMA WANITA BANGUNREJO,20565996,DESA BANGUNREJO,BANGUNREJO,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,188/02/D.W/VII/2008,18-07-2008,421.9/1590.10/404.101/2020,10-08-2020,Lihat SK Operasional,2022-08-24 08,B,100,1. -,2. -,PLN,,,tkdwbangunrejo@gmail.com,,-7.344100000000,111.180600000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,4,0,0,0,0,0,4,0,3,0,0,0,1,2,0,1,2,2,1,0,0,0,0,0,0,3,Tidak Ada
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/229D2C76-4649-407F-A4C5-082F1653D887,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20565986,TK DHARMA WANITA GEMBOL 1,20565986,DESA GEMBOL,GEMBOL,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DHARMA WANITA,AE3867,01/DW.GB/07/1988,01-07-1988,421.9/1590.11/404.101/2020,07-08-2014,Lihat SK Operasional,2020-09-03 15,B,225,1. Smartfren,2. Telkomsel Flash,PLN,,,,,-7.274611000000,111.217346000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,2,Smartfren
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE138F42-3C23-4779-B210-40D93F3F1C89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20565993,TK DHARMA WANITA GEMBOL 2,20565993,"Dusun Gembol Rt. 02 Rw. 11 Desa Gembol , Kec. Karanganyar",GEMBOL,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK.DW Gembol 2,AE3868,800/001/DW.Gembol/VII/2006,26-07-2006,421.9/1590.9/404.101/2020,10-08-2020,Silakan Upload SK (link file tidak valid) => [747505-710646--],2022-12-23 10,B,0,1. Indosat IM2,2. -,PLN,0,,tkgembol2@gmail.com,http,-7.354800000000,111.270700000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,Indosat IM2
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4094566C-1ACA-4545-9DB3-1365440D995B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69851505,TK DHARMA WANITA GEMBOL 3,69851505,Dusun sentul Rt 01 Rw 09,GEMBOL,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DHARMA WANITA,AE3867,421.9/1358.1/404.101/2013,17-04-2013,421.9/1590.12/404.101/2020,16-12-2013,Silakan Upload SK (link file tidak valid) => [688186-532689--],2022-08-26 14,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkdwgembol3@gmail.com,,-7.320201000000,111.302944000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Telkomsel Flash
Jawa Timur,Kab. Ngawi,Karanganyar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D65362E-FE73-4B4F-88B1-9F20221772BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69851503,TK DHARMA WANITA KARANGANYAR 1,69851503,GATOT SUBROTO,KARANG ANYAR,KEC. KARANGANYAR,KAB. NGAWI,PROV. JAWA TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,009/DW.KRA/1/1973,21-04-1973,421.9/1590.5/404.101/2020,10-08-2020,Lihat SK Operasional,2021-05-29 12,,0,1. -,2. Telkomsel Flash,Menumpang,,,tk.dwkaranganyar1@gmail.com,,-7.324405000000,111.241060000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
