prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18D01A67-DBF9-47C6-AA00-4E643B1030D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957855,Bakti 28 Butui,69957855,Dusun Butui,MADOBAK UGAI,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2AA3435-2902-48A7-AE2A-3DE0A6BCC6B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957856,Bakti 34 Bunayya,69957856,Jln Raya Muara Siberut,MUARA SIBERUT,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D07A3E0-DB0D-4C89-9B60-ABD39B7E234F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028627,RA ISLAM BAKTI 70,70028627,Jln. Raya Dusn Ongah,MATOTONAN,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,RA,Kementerian Agama,,,,,222 TAHUN 2022,27-04-2022,Silakan Upload SK (link file tidak valid) => [202292-673371-https,2022-05-09 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4165880B-ECC4-45CB-BD96-8FACB9846DAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69984184,TK HARAPAN TERPADU,69984184,Dusun Siritengah,MUARA SIBERUT,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELAYANAN DESA TERPADU,AG3583,02,30-04-2007,05/37/PAUD/III/DISDIK/2015,13-03-2005,Lihat SK Operasional,2018-12-28 20,,300,1. Telkom Astinet,2. Telkom Astinet,PLN,,,harapan.terpadu2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,399,3,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2013,Telkom Astinet
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A18AB756-74EC-44C7-ACE7-99F381481F18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10310755,TK MARANATHA MUARA SIBERUT,10310755,MUARA SIBERUT,MUARA SIBERUT,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Maranatha,AB8527,,,,,Silakan Upload SK,,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,maranathalasma@gmail.com,,-.000500000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,400,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2013,Telkomsel Flash
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/557BB194-B1E1-4035-810D-FF0AB7A34A60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037388,TK MARGARETHA KULUKUBUK,70037388,Dusun Kulukubuk,MADOBAK UGAI,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,500.16.2/13/DPMPTSP/2023,30-01-2023,500.16.2/13/DPMPTSP/2023,30-01-2023,Lihat SK Operasional,2023-02-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61130A6B-2AE8-401D-BF85-AC938A7C35EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037390,TK MARGARETHA MADOBAG,70037390,Dusun Madobag,MADOBAK UGAI,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,500.16.2/11/DPMPTSP/2023,30-01-2023,500.16.2/11/DPMPTSP/2023,30-01-2023,Lihat SK Operasional,2023-02-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67CF129C-6F9E-4233-B7D5-59CC9E9FE487,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037393,TK MARGARETHA UGAI,70037393,Dusun Ugai,MADOBAK UGAI,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,500.16.7.2/15/DPMPTSP/2023,30-01-2023,500.16.7.2/15/DPMPTSP/2023,30-01-2023,Lihat SK Operasional,2023-02-13 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7CC4B82-7C81-437E-A65B-9D6A42B0409E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10309823,TK MARGARETTA,10309823,ROGDOG,MADOBAK UGAI,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MARGARETHA,AB8529,,,,,Silakan Upload SK,,,625,1. -,2. -,Tidak Ada,,,tkmargaretharokdog@gmail.com,,1.643400000000,99.075200000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,0,5,0,0,0,0,0,5,1,5,0,0,0,0,5,0,0,5,0,2,2,0,1,0,0,0,5,2013,Tidak Ada
Sumatera Barat,Kab. Kepulauan Mentawai,Siberut Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30994BC7-3B2A-4DDD-9512-872DEBDED23C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10309820,TK MARGARETTA,10309820,MATOTONAN KINIGDOG,MATOTONAN,KEC. SIBERUT SELATAN,KAB. KEPULAUAN MENTAWAI,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MARGARETHA,AB8529,,,,,Silakan Upload SK,,,144,1. Lainnya,2. Lainnya,Lainnya,,,tkpaudmargarethamat@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2013,Lainnya
