prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0CB0D12-E1AB-4F42-B699-114746EEF15F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69783526,AL-FATH SCHOOL,69783526,JL. IMAM BONJOL LINKUNGAN III LABUHAN RUKU,LABUHAN RUKU,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,420/311-PO,,Silakan Upload SK,,,"1,000",1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,,,3.203700000000,99.568300000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),450,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4B778B9-A117-4166-97B2-34D3CB3F92C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897443,As adi,69897443,H.Maulana Lingkungan VI,PAHANG,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,2.546504600000,99.504600000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9500100A-1852-4ABB-9034-5559B5920D3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897442,BAITUL QURAN,69897442,KARANG BARU,KARANG BARU,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,2.546501800000,99.501800000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6B67AF1-DDCA-4AB2-8F99-29E3F7CE32D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876889,KASIH ASMA,69876889,Besar Kayu Ara Dusun II,PAHANG,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KASIH ASMA,AO1958,,,421.9/910-LS,,Silakan Upload SK,,,400,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),900,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F1A763D-2944-4004-A232-098559AFBA93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024658,KB AL HIDAYAH PKK,70024658,Dusun Bunga Mawar,DAHARI INDAH,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,Notaris,21-11-2016,503/048/PAUD/DPM-PTSP/IV/2021,22-04-2021,Lihat SK Operasional,2022-01-20 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF7A4550-DE0A-4D8F-BC30-A9EB1FA83268,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876890,KB AL-IKHLAS,69876890,LINGKUNGAN II,LABUHAN RUKU,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO1964,27 YUSNAH KOSIM,01-05-2013,503/125/PAUD/DPM-PPTSP/X/2020,13-10-2020,Lihat SK Operasional,2021-08-30 16,,700,1. Telkomsel Flash,2. -,PLN,,,alikhlas.talawi@yahoo.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,2,0,0,4,2,5,0,0,0,0,5,0,1,4,4,0,0,0,1,0,0,0,5
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F6F0004-EC52-441F-8E0C-7A819C6EAD85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876895,KB CITA BANGSA,69876895,MANUNGGAL,MESJID LAMA,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO1966,,,421.9/3225-LS,,Silakan Upload SK,,C,760,1. Axis,2. Telkomsel Flash,PLN,,,inarfandisiregar@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Axis,900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,0,0,0,1,1,2
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B48B52C5-826A-4E6A-9AFA-17B5E4E10A70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009549,KB DAHLIA,70009549,Dusun II Bandeng,MESJID LAMA,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,Notaris,17-06-2020,503/026/PAUD/DPM-PPTSP/III/2021,10-03-2021,Lihat SK Operasional,2021-04-12 07,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9414C5A6-ECA6-4AEC-BBD9-8C276B83FEA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876893,KB KARTINI,69876893,DUSUN IV,PANJANG,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,421.9/0191-LS,,Silakan Upload SK,,,250,,2.,,,,Suminurlijah19830417@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Batubara,Talawi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AE7715A-A8EB-4911-8A8F-25C774176AA7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876894,KB KEDAH LESTARI,69876894,JALAN H. MAULANA,LABUHAN RUKU,KEC. TALAWI,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/2742-LS,,Silakan Upload SK,,,217,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,,,3.196000000000,99.575900000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),450,1,0,0,1,0,0,2,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
