prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50118E89-F0D9-4D0D-8987-E4AE41EB6DD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818394,KB AL-ATIQ,69818394,SIDOAGUNG Rt/Rw 04/01,KARETAN,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL ATIQ BANYUWANGI,AB3827,,,421.9/1066.114.PAUD/429.1,,Silakan Upload SK,,,"2,030",,2.,,,,paudalatiq@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6383324A-2549-44EC-B350-1165009B8598,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905720,KB AN NUUR,69905720,DUSUN NGADIREJO RT 3 RW 1 DESA BULUREJO,BULUREJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/961.004.PAUD/429.10,19-06-2014,421.9/961.004.PAUD/429.10,19-06-2014,Lihat SK Operasional,2015-10-02 10,,300,,2.,,,,paudq.annur@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA950010-A535-43FB-AC2E-7634C3129505,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905730,KB BUANA SASTRA,69905730,DUSUN NGADIMULYO DESA BULUREJO,BULUREJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB3836,421.9/1043.037.PAUD/429.1,02-04-2015,421/4592/429.101/2022,02-04-2015,Lihat SK Operasional,2023-02-15 14,,"1,200",1. XL (GSM),2. Telkomsel Flash,PLN,,,buanasastra6@gmail.com,,-8.495463000000,114.177132000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,2,0,0,2,2,4,0,0,0,0,4,0,3,1,2,0,1,0,0,0,1,0,4,XL (GSM)
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8736DF18-C879-458F-B79B-14A771D3CC23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818303,KB DEWI FORTUNA,69818303,DSN TEMPUREJO,SIDOREJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN MUSLIMAT NU BINA BAKTI WANITA PUSAT,AL8404,421.9/094.02.PAUD/429.102/2008,15-01-2008,421.9/094.02.PAUD/429.102/2008,15-01-2008,Lihat SK Operasional,2015-11-11 11,Belum Terakreditasi,777,1. Telkom Speedy,2. Lainnya (Kabel),PLN,,,dewi.fortuna646@gmail.com,,-8.488974000000,114.247169000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,350",2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,Telkom Speedy
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE05BC6E-EF34-48FD-B127-A6CFDC441710,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818420,KB DEWI HAJAR,69818420,CURAH PECAK RT. 03 RW.03,PURWOHARJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,421.9/393.78.PAUD/429.101/2012,17-12-2012,421.93978PAUD429,15-02-2019,Lihat SK Operasional,2022-08-08 09,,784,1. -,2. -,PLN,,,njanah@gmail.com,,-8.480441000000,114.226923000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,0,3,0,0,2,0,0,3,0,2,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,2,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9E0915A-F4E4-4011-9A58-12423F2D6640,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902796,KB MUTIARA NUSA,69902796,Dsn. Bulurejo,BULUREJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MUTIARA NUSA,AB3838,421.9/1666.30.PAUD/429.10,06-05-2013,503/223/429.111/2021,30-06-2021,Lihat SK Operasional,2021-08-08 09,,300,1. -,2. Lainnya (Serat Optik),PLN,,,mutiiara.nusa1@gmail.com,,-8.473221000000,114.213014000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,289",3,0,0,2,0,0,2,0,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,2,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACEFFE1D-58FB-4A60-A0EF-1AD9E48078C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902669,KB PLUS MIFTAHUL HUDA,69902669,Dusun Gumukrejo RT 03 RW 07,PURWOHARJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM DAN SOSIAL AS'ADIYAH,AB3834,421.9/1860.80.PAUD/429.101/2013,22-07-2013,503/184/429.113/2019,12-08-2019,Lihat SK Operasional,2019-08-12 13,Belum Terakreditasi,30,,2.,,,,paudplusmiftahulhuda@gmail.com,,-5.444205000000,114.426148000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CF9D8B5-720B-4DB7-8E13-857CFF76405C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818382,KB SELASIH,69818382,DSN BULUSARI,GRAJAGAN,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELITA BANGSA,AB3833,421.9/910.19.PAUD/429.101/2009,27-03-2009,503/64/429.113/2019,01-07-2019,Lihat SK Operasional,2020-05-19 13,,0,1. -,2. Telkomsel Flash,PLN,,,kbselasih@gmail.com,,-8.548720000000,114.247632000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF8EB148-D8C5-4930-8020-D74D1A772D7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903997,KB THREE AL ATIQ,69903997,DUSUN CURAH PECAK,PURWOHARJO,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB3827,421.9/2861.101.PAUD/429.1,28-10-2013,503/247/429.113/2019,16-10-2019,Lihat SK Operasional,2019-10-17 15,,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,alatiqthree@gmail.com,,-8.490602000000,114.222238000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,Telkomsel Flash
Jawa Timur,Kab. Banyuwangi,Purwoharjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D6CDB9F-35B0-45F3-AD96-FD04FF5EB137,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69818453,KB TUNAS MELATI,69818453,GLAGAH AGUNG,GLAGAHAGUNG,KEC. PURWOHARJO,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Banyuwangi,AO1176,421.9/1064.112.PAUD/429.102/2007,01-05-2007,421/1724/429.101/2022,23-03-2022,Lihat SK Operasional,2022-08-29 05,,"1,150",1. -,2. Lainnya,PLN,,,kbtunasmelatipurwoharjo2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,350,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,2,Tidak Ada
