prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFC2C02A-7D3A-40E0-B635-B0F1A1E1E526,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957795,Al-Kahfi,69957795,Jl. Kapten Sumarsono Karya Ii No. 204 Helvetia,SUNGGAL KANAN,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8099A787-82A9-4A07-8F5A-7995DFF8A217,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963233,Amalia Darma,69963233,Sei Beras Sekata,SEI BERAS SEKATA,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3F9A1B4-EA4D-412A-A719-88133D081E46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803490,KB AL-AKBAR,69803490,Sei Mencirim Gg. Sejahtera,SEI SEMAYANG,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB AL AKBAR,AK3856,421.9/1546/PLS/2012,03-02-2012,421.9/1546/PLS/2012,03-02-2012,Silakan Upload SK,,C,165,1. -,2. Lainnya,PLN,,,paud.alalkbar2015@gmail.com,,3.598315000000,98.553801000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CB5EA14-BE7F-4F07-8E99-386F04937692,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763076,KB AL-MUCHTAR,69763076,JL. SEI MENCIRIM KOMP. KPR BTN BLOK I NO. 12 Dusun XII,MEDAN KRIO,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Al- Muchtar,AL9618,421.9/4206/PLS/2016,10-05-2016,421.9/4206/PLS/2016,10-05-2016,Silakan Upload SK,,,232,,2.,,,,kb.almuchtar@gmail.com,http,3.569800000000,98.581800000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2013,
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85900947-AB0B-4084-A64C-1634C5675B53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803491,KB AR-RA YU,69803491,JL. SEI MENCIRIM DUSUN II DESA PAYA GELI,PAYA GELI,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,18,10-09-2014,421.9/6027/PLS/2013,13-05-2013,Lihat SK Operasional,2015-10-13 12,,416,1. -,2. -,PLN,,,paud.arrayu@gmail.com,,3.574226000000,98.570835000000,1,0,0,0,Siang/6 hari,,2022/2023-2,"3,500",2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0290F03E-8FAE-4B2B-B380-230F0D482922,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69762951,KB AS-SYAUQIAH,69762951,KLAMBIR LIMA,TANJUNG GUSTA,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,12,13-08-2008,421.9/1460/PLS/2016,19-02-2016,Silakan Upload SK,,,500,1. Axis,2. 3 (Tri),PLN,,,syahrainifadillah039@gmail.com,,3.630834000000,98.593808000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,2,2013,Axis
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/278905A8-8695-43AD-8F72-651BC3D6FE8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893595,KB AWIRRASYIDIN,69893595,JL. JOHAR KOMPLEK JOHAR II DSN III,SEI MENCIRIM,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN AWIRRASYIDIN,AK3861,01,21-06-2010,421.9/9825/PAUD&PNF/2019,25-11-2019,Lihat SK Operasional,2021-06-22 00,B,544,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,kbawirrasyidin@gmail.com,,-5.443800000000,114.421100000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,2013,Telkom Speedy
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DE7E7BD-AD77-4A76-A49A-C498F29687BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939716,KB BUNGA ASYIFA,69939716,JL. PAYA BAKUNG PERUM SUMBER MELATI PERMAI,MULYOREJO,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Annas Manafi Amin,AL9634,09,08-08-2011,421.9/14342/PLS/2011,25-11-2011,Lihat SK Operasional,2016-03-22 11,,300,,2.,,0,,paudbungaassyfa07@gmail.com,,3.618780000000,98.555182000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73913A72-F331-4E7D-9F5F-2E9C4EDE0455,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763077,KB CEMERLANG,69763077,"JLN. BINJAI KM. 10,2 GG. JADI",PAYA GELI,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Anak Usia Dini (PAUD) CEMERLANG,AL9644,421.9/2975/PLS/2016,04-04-2016,421.9/2975/PLS/2016,04-04-2016,Silakan Upload SK,,B,220,1. -,2. -,PLN,,,kelompokbermaincemerlang@gmail.com,,3.596000000000,98.595000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2013,Tidak Ada
Sumatera Utara,Kab. Deli Serdang,Sunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/086D76C9-A9E0-4D24-9519-6277DC560C37,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803481,KB FARD AHILLAH,69803481,JL. Binjai Km.14,SEI SEMAYANG,KEC. SUNGGAL,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN FARD AHILLAH,AK3862,20,25-07-2011,421.9/9931/PAUD DAN PNF/2020,29-12-2017,Lihat SK Operasional,2020-09-14 11,B,"2,480",,2.,,,,yusni.harani@gmail.com,,3.598995000000,98.561150000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
