prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/112C7F8A-CF61-46A8-A717-EA7B42C5C4B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69760569,PAUD DHARMA PRATAMA,69760569,PUN CAK.PT.DDP,DESA MEDAN JAYA,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PT DARIA DHARMA PRATAMA,AC9085,95,23-11-2012,429/0264/D1/II/2015,16-01-2015,Lihat SK Operasional,2015-10-21 15,C,"1,000",1. -,2. Telkomsel Flash,Diesel,,,yunianggrainibkl1982@gmail.com,,-2.987399000000,101.502085000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,900",4,0,0,1,1,0,3,1,2,0,2,0,0,4,0,3,1,0,0,1,0,0,1,2,0,4
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF200F7B-0443-4FEE-BFC6-7F9794B43B70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69909208,Paud islam Terpadu IQRO,69909208,Desa Sibak,DESA PASAR IPUH,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Mutiara Pencerah,AC9091,01,01-05-2013,429/1418/D1/IX/2015,29-09-2015,Lihat SK Operasional,2015-10-13 14,B,"3,750",1. -,2. -,PLN,,,paudit.iqro.ipuh@gmail.com,,-2.996791000000,101.503704000000,7,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,7,0,0,1,0,0,4,3,7,0,0,0,1,6,1,5,1,1,2,4,0,0,0,0,0,7
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/306BC383-0A1F-44E3-83C1-8DEE2647A1CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905464,PAUD TERPADU BAKTI NUSA,69905464,TIRTA MULYA,TIRTA MULYA,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Karunia Bakti,AC9084,420/1354/D1/X/2014,22-10-2014,503/0009/D.10/IOP-PDDM/IX/2019,03-09-2019,Lihat SK Operasional,2020-01-15 09,B,"1,000",1. -,2. -,PLN,,,paud.baktinusa01@gmail.com,,-3.001375000000,101.519862000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,4,1,3,0,0,0,1,2,0,3,0,0,2,1,0,0,0,0,0,3
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7C0D827-9E3C-4438-A31E-3A04966A6071,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886791,PAUD TERPADU CINTA BUNDA,69886791,DESA TANJUNG HARAPAN,DESA TANJUNG HARAPAN,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK TANJUNG HARAPAN,AC9087,11,26-11-2012,800/1621/D.2/XII/2018,09-12-2014,Lihat SK Operasional,2022-03-23 11,C,300,1. -,2. -,PLN,,,cintabundaipuh@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,1,0,1,1,2,0,1,0,0,3,0,3,0,0,0,1,2,0,0,0,0,3
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26864663-1326-4396-B8A8-240814F0A68D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69980748,PAUD TERPADU CINTA IBU,69980748,DESA PULAI PAYUNG,DESA PULAI PAYUNG,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,213,26-09-2013,429/0506/D.2/II/2017,13-02-2017,Lihat SK Operasional,2018-09-28 17,B,300,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,0,0,0,0,0,0,3,1,4,0,0,0,0,4,0,1,3,0,0,3,1,0,0,0,0,4
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FC1AB51-43D1-4B90-ABDE-E301436A51F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905459,PAUD TERPADU HARAPAN BUNDA,69905459,MEDAN JAYA,DESA MEDAN JAYA,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC9082,420/1364/D1/IX/2015,15-09-2015,420/1364/D1/IX/2015,15-09-2015,Lihat SK Operasional,2015-10-01 03,B,96,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Harpanbunda45@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,1,0,0,2,1,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5A6464E-64AC-4D1C-B7CA-46D2C4A1B3CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69760571,PAUD TERPADU KASIH BUNDA,69760571,PASAR IPUH,DESA PASAR IPUH,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PKK PASAR IPUH,AG0680,- 35-,31-01-2008,420/11262/D1/VIII/2015,21-08-2015,Lihat SK Operasional,2015-10-05 10,C,300,1. -,2. -,PLN,,,paudterpadukasihbunda@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E2B1717-B7ED-455B-8E23-BBC336186B55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69980009,PAUD TERPADU KASIH IBU,69980009,DESA SEMUNDAM,DESA SEMUNDAM,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,02,19-08-2016,429/0425/D.2/II/2017,02-02-2017,Lihat SK Operasional,2018-09-06 11,C,400,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/863EBADE-A4D1-467C-A59D-E7499C4DD520,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905014,PAUD TERPADU LESTARI,69905014,DESA MANUNGGAL JAYA,DESA MANUNGGAL JAYA,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,429/1167/D1/IX/2014,26-09-2014,429/1167/D1/IX/2014,26-09-2014,Lihat SK Operasional,2015-09-30 00,B,300,1. -,2. -,PLN,,,terpadulestaripaud@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,3,1,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3
Bengkulu,Kab. Muko-muko,Ipuh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BB5A420-9F1B-44AD-A0B4-EDC457888F0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904613,PAUD TERPADU MELATI MAKMUR,69904613,DESA PULAU MAKMUR,PULAU MAKMUR,KEC. IPUH,KAB. MUKO-MUKO,PROV. BENGKULU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,429/0075/D1/1/2015,06-01-2015,429/0075/D1/1/2015,06-01-2015,Lihat SK Operasional,2015-09-28 18,,121,,2.,,,,riwayatipaud@gmail.com,,-3.017010000000,101.492579000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
