prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03288742-BF1D-4CE1-9BE2-F29AA2A1DC2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775030,AL-KAHFI,69775030,"DUSUN I, PANGKALAN BATU",PANGKALAN BATU,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/2732.III/SK/2010,,Silakan Upload SK,,,80,1. Smartfren,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,2,0,0,1,0,0,1,3,4,0,0,0,0,4,0,1,3,1,1,1,0,1,0,0,0,4
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF20DCB3-D76F-41B4-ACB0-28565A742E74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776307,AL-MADANI,69776307,"DUSUN III TEPI GANDU, LUBUK KERTANG",LUBUK KERTANG,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/1577/III/SK/2011,,Silakan Upload SK,,,100,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1B8D840-C277-4B9D-B7DD-0380A6748D88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775026,AL-RIFDA,69775026,"PERUMNAS BRANDAN PERMAI, TANGKAHAN DURIAN",TANGKAHAN DURIAN,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,421.9/3657.III/K/2012,,Silakan Upload SK,,,200,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,1,0,2,2,3,0,1,0,1,3,0,1,3,2,0,0,1,0,0,1,0,4
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78AEBFB9-91EA-4934-B48B-FB4B19F05381,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776306,HUMAYYA,69776306,"LINGKUNGAN III KAMPUNG BARU, PANGKALAN BATU",PANGKALAN BATU,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD HUMAYYA,AE8399,,,421.9/1428.III/SK/2010,,Silakan Upload SK,,,"4,000",1. -,2. Telkomsel Flash,PLN,,,kbhumayya22@gmail.com,,4.000000000000,98.000000000000,4,0,0,0,2013,Siang/6 hari,,2022/2023-2,Tidak Ada,897,2,0,0,1,0,0,4,1,4,0,0,0,0,4,0,3,1,2,0,0,2,0,0,0,0,4
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9552052F-4013-4982-A703-2CFF00A3A4AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875960,KB ANAK DESA,69875960,"SIMPANG SUSU, SEI TUALANG",SEI TUALANG,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE8401,,,421.9/4840.III/K/2013,,Silakan Upload SK,,,100,,2.,,,,mulianieffendi@gmail.com,,.000000000000,.000000000000,3,0,0,0,PAUD Merdeka,,,2022/2023-2,,,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,2,0,0,1,0,0,0,0,3
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32880EC6-CA12-4E48-B763-CECAA4FDFE0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875961,KB ANAK TERAPUNG,69875961,"DUSUN II, KELANTAN",KELANTAN,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,421.9/9981.III/K/2014,,Silakan Upload SK,,,600,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,2,2,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB154E06-9642-4DBF-B6C8-852E720FABBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815960,KB DANIA,69815960,JL. KAMPUNG TENGAH,TANGKAHAN DURIAN,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,421.9/1224.III/K/2013,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6291365-F10A-4C1A-BC65-2AC76D0A35AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967504,KB JANNATUL FIRDAUS,69967504,Jl. Sri Menanti Dusun III Mawar,PERLIS,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN JANNATUL FIRDAUS,AE8398,118/SK/P/IX/2017,20-09-2017,421.9/1915.III/K/2017,13-09-2017,Lihat SK Operasional,2017-09-29 14,,"1,200",,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,1,2
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85E0502B-ED63-4CCC-BA99-FFCAA77177A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775029,MELATI,69775029,"LINGKUNGAN IV PIPA DELAPAN, PKL. BATU",PANGKALAN BATU,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD MELATI,AE8400,,,421.9/0452.III/K/2013,,Silakan Upload SK,,,60,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3
Sumatera Utara,Kab. Langkat,Berandan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFDD1616-9108-4C46-B1A2-D5DEDA324EBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776303,NURUL HASANAH,69776303,"DUSUN I, SEI TUALANG",SEI TUALANG,KEC. BERANDAN BARAT,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD NURUL HASANAH,AE8391,,,421.9/0808.III/SK/2009,,Silakan Upload SK,,,150,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2
