prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86A2EAA8-8A6C-41C0-9D6C-109A3699F014,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812748,KB AISYIYAH 15,69812748,PLAMPITAN VIII / 28,PENELEH,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB4930,421.1/7195/436.6.4/2009,03-08-2009,500.16.7.2/388/A/IO-SP/436.7.15/2023,24-02-2020,Lihat SK Operasional,2023-02-21 10,,96,1. -,2. Telkomsel Flash,PLN,,,kbaisyiyah15sby@gmail.com,,-7.254937000000,112.738471000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E34A845-29FC-46BE-8CE9-FA25B73855E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812659,KB BINA MASTRA,69812659,Jl.KEPUTRAN KEJAMBON I / 32,EMBONG KALIASIN,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KALIMAYA,AX7874,421.1/2314/436.6.4/2015,23-03-2015,421.1/420/A/IO-SP/436.7.15/2022,09-05-2022,Lihat SK Operasional,2022-07-04 14,,77,,2.,,,,Binamastra20@gmail.com,,-7.274758000000,112.740551000000,1,0,0,0,2013,,,2022/2023-2,,,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5690A1D-EC74-429A-8B5E-E8D2CAC8647F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763604,KB HAPPY FAMILY SCHOOL,69763604,JL. EMBONG SAWO NO. 2 KAV. 3 - 7,EMBONG KALIASIN,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Hasil Fajar Cemerlang,AB4968,421.1/0217/436.6.4/2013,07-01-2013,421.1/3587/436.7.1/2021,19-03-2021,Lihat SK Operasional,2021-08-13 15,B,568,1. -,2. Lainnya (Serat Optik),PLN & Diesel,0315324488,0315327799,happyfamilyschool@gmail.com,,-7.267500000000,112.743600000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"241,500",2,0,1,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6C02599-37FA-44A4-839B-A6B8591B203F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763607,KB IMANUEL,69763607,JIMERTO 2 A,KETABANG,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelayanan Masyarakat Imanuel,AB4960,,,421.1/10593/436.6.4/2009,,Silakan Upload SK,,,"1,440",1. Telkom Speedy,2. Telkom Speedy,PLN,,0315477649,pgtkimanuel@gmail.com,,.000200000000,-.003500000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,300",2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DA49E9F-476A-4FF8-9A24-B774D5768722,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763605,KB ISLAM TERPADU WILDANI,69763605,KEPUTRAN KEJAMBON I / 72,EMBONG KALIASIN,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Persyada Al Haromain Surabaya,AB4681,421.1/3928/436.6.4/2015,11-05-2015,421.1/0522/436.7.1/2021,08-01-2022,Lihat SK Operasional,2021-09-06 10,,"62,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,0315320941,wildanikeputran@yahoo.co.id,,-7.274226700000,112.739998100000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"1,300",1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,2
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C31DA5ED-B005-48CA-AD4B-6CFEC5318C48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763610,KB ISTANA BALITA,69763610,JL. GADING 2,KAPASARI,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/12553/436.6.4/2009,23-11-2009,421.1/1909/436.7.1/2021,26-01-2021,Lihat SK Operasional,2021-02-23 20,,0,1. Firstmedia,2. Telkom Speedy,PLN,0,0315342127,balita_istana@yahoo.co.id,,-7.251602000000,112.746420000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Firstmedia,"13,000",3,0,0,2,0,0,3,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2D66CBC-F651-47F3-8721-98FA81090E31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960391,KB KRISTEN GLORIA I,69960391,Jl.Pacar 11-17,KETABANG,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GLORIA,AW8325,421.1/12553/436.6.4/2009,23-12-2009,421.1/11597/436.7.1/2021,18-12-2015,Lihat SK Operasional,2021-06-14 12,A,200,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0315484009,0315452171,kbkristengloria@yahoo.com,http,-7.256900000000,112.748100000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"50,000",2,0,1,1,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44EA6983-F784-4317-B8BA-98DA5EE63976,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69905411,KB KRISTEN LOGOS,69905411,"ANDIHIKA PLAZA C 10-11, JL.SIMPANG DUKUH 38-40",GENTENG,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/6557/436.6.4/2009,21-07-2009,421.1/1651/436.7.1/2018,19-02-2018,Lihat SK Operasional,2018-02-26 07,,156,1. -,2. Biznet (Serat Optik),PLN,0315353626,0315452244,info@logos.sch.id,http,-7.260423000000,112.740840200000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"66,000",1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF15B8DF-6214-482D-812F-8AE892574BCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981565,KB KRISTEN PETRA 7,69981565,KALIANYAR 33-41,KAPASARI,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perhimpunan Pendidikan dan Pengajaran Kristen Petra,AL8874,421.1/10024/436.7.1/2017,26-10-2017,421.1 / 5129 / 436.7.1 / 2021,25-02-2021,Lihat SK Operasional,2021-09-03 23,,"2,070",1. Lainnya,2. Lainnya,PLN,0315352196,0315473460,tk7@pppkpetra.or.id,http,-7.248826000000,112.748003000000,3,0,0,0,PAUD Merdeka,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"345,000",1,0,0,4,0,0,1,2,3,0,0,0,0,3,0,3,0,2,1,0,0,0,0,0,0,3
Jawa Timur,Kota Surabaya,Genteng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB872E96-BB85-4421-BD19-DEC37464E7DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763606,KB LIYA 3,69763606,WALIKOTA MUSTAJAB  NO. 68,KETABANG,KEC. GENTENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dharma Wanita Persatuan Dinas Pendidikan Provinsi Jawa Timur,AB4993,421.1/3967.9/436.5.6/2007,10-12-2007,421.1/1184/436.6.4/2016,11-02-2016,Lihat SK Operasional,2016-02-29 09,Terakreditasi,870 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0315310125,kbliya3@gmail.com,,-7.260600000000,112.745600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
