prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDF70A97-7359-4DAE-A093-12244A6D7B67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741334,BA AISYIYAH AL HIDAYAH,69741334,"Daleman, Rt.01/04",JETIS,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,Kd.11.11/4/PP.00/1042/2008,17-09-2008,Kd.11.11/4/PP.00/1042/2008,17-09-2008,Silakan Upload SK,,B,0,,2.,,,,,,-7.619793000000,110.766794000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7289E537-9D9F-4D53-A448-45F3D2651B61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741335,BA AISYIYAH BAKIPANDEYAN 01,69741335,Jl. Wr Supratman No.147,BAKIPANDEYAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,Wk/5C/3186/Pgm/BA/1983,01-04-1983,Wk/5-b/17051/BA/Pgm/1986,02-01-1986,Lihat SK Operasional,2016-05-25 08,B,0,,2.,,,,,,-7.607260000000,110.783752000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AF19B1D-206E-45FD-B057-F0764492C2F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741332,BA AISYIYAH BAKIPANDEYAN 02,69741332,"Sanggrahan, Rt.02 Rw.02",BAKIPANDEYAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,34.07/TK878/PWA/D/IV/2009,01-04-2009,Kd.11.11/4/PP.00/1108/2004,21-12-2004,Lihat SK Operasional,2016-06-06 08,B,0,,2.,,,,,,-7.608900000000,110.779700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0949008-89CA-4009-8D8D-79DF98BF36C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741336,BA AISYIYAH DUWET,69741336,Duwet Rt 01 Rw 08,DUWET,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,34.14/TK 885/PWA/D/X/2009,01-10-2009,Wk/5-b/1696/ BA/Pgm/1986,02-01-1986,Lihat SK Operasional,2016-05-29 15,,0,,2.,,,,,,-7.597100000000,110.769900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/820D6AD2-47AC-4A61-8618-7547A94CE742,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741337,BA AISYIYAH GENTAN,69741337,Gentan Rt 01/04,GENTAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,34.10/TK 881/PWA/D/IV/2008,01-04-2009,wk/5c/3195/Pgm/BA/1983,01-04-1983,Lihat SK Operasional,2016-05-25 13,B,0,,2.,,,,,,-7.584013000000,110.781835000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2EA78B8-D0B1-4EA6-814D-27A5EF54D9CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741338,BA AISYIYAH GONDANG,69741338,Gondang Rt.02/Rw.06,BAKIPANDEYAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,34.02/TK 873/PWA/D/IV/2009,01-04-2009,Wk/5-b/1698/BA/Pgm/1986,02-01-1986,Lihat SK Operasional,2016-05-25 14,B,0,,2.,,,,,,-7.592962000000,110.784552000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE209C72-2122-4804-B9CF-A6DE7666469E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741348,BA AISYIYAH KADILANGU,69741348,JL. MAWAR RT.1/1,KADILANGU,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,34.05/TK876/PWA/DIIV/2009,01-04-2009,No Wk/5c/3206/Pgm/BA/1983,01-04-1983,Lihat SK Operasional,2016-05-24 09,B,0,,2.,,,,,,-7.604800000000,110.788800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25AD10BF-0F25-401C-B490-A1A01F77F2FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741339,BA AISYIYAH KUDU,69741339,"DEMALANG, RT.03 RW.06",KUDU,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,Wk/5-b/1737/ba/Pgm/1986,02-01-1986,Wk/5-b/1737/ba/Pgm/1986,02-01-1986,Lihat SK Operasional,2017-01-10 09,B,0,,2.,,,,,,-7.613107000000,110.796775000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4193320-728B-4BA2-B0C2-F5DB35E072D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741340,BA AISYIYAH MENURAN,69741340,Tinggen Rt 01 / Rw 04,MENURAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,13/SKP/PCA/IX/98,30-09-1998,Kd.11.11/4/PP.00/534/2005,13-06-2005,Lihat SK Operasional,2016-05-27 07,A,0,,2.,,,,,,-7.611152100000,110.778225000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Sukoharjo,Baki,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2ECA0D8C-66F3-4825-8800-D3A3CE4EE37F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69741341,BA AISYIYAH PURBAYAN,69741341,Ngawen Rt 002 Rw 001,PURBAYAN,KEC. BAKI,KAB. SUKOHARJO,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Sukoharjo,AO5417,Wk/5-b/1701/BA/Pgm/1986,02-01-1986,Wk/5-b/1701/BA/Pgm/1986,02-01-1986,Lihat SK Operasional,2017-01-09 07,B,0,,2.,,,,,,-7.577821000000,110.766182000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
