prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCA26653-7D63-426A-8D0F-7B9AAB80E92D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898680,AL-ISTIQOMAH,69898680,Jalan K.H. Hasyim Asyari Reban Tebu,RAKAM,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-8.834255000000,116.048066000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/198C9F41-FD97-489D-82D0-C9A5F192DD82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981090,KB AL HIDAYAH DENGGEN,69981090,Dasan Gedang Daya Desa Denggen Timur,DENGGEN TIMUR,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD ALHIDAYAH,AM5094,113/PLS/2007,13-01-2007,421.9/ 2150 /Dik IV.3 /2010,13-07-2010,Lihat SK Operasional,2018-10-09 10,,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,alhidayahal71@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03259297-AFCE-4D35-A9E7-FAD0E4209CA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844002,KB AL- ATFAL,69844002,Jln. TGKH. Muh. Zainuddin Abdul Majid,PANCOR,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD AL- ATFAL,AM5135,134/PLS/2007,31-07-2006,421.9/4076/Dik IV.3/2009,26-11-2019,Lihat SK Operasional,2023-01-06 07,B,100,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,eyoch@yahoo.com,,-8.645326000000,116.522299000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,1,2,0,0,4,0,3,0,0,0,0,3,1,1,1,1,1,1,0,0,0,0,0,3,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8F37179-5EAF-4D83-9CD0-41C0DC6BD9B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844143,KB AL-ABROR,69844143,Lingkungan Bagik Longgek Timur,RAKAM,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM5089,242/PLS/2010,02-08-2010,421.9/2423.14/Dik IV.3/2019,13-11-2019,Lihat SK Operasional,2020-11-18 23,B,0,1. Lainnya (Wavelan),2. XL (GSM),PLN,,,RomdaniaprianaGrMh@gmail.com,,-8.650000000000,116.510000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,0,2,2,0,0,0,0,0,4,2013,Lainnya (Wavelan)
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2F32050-5E46-4C54-BEE6-CC59AD80BD5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029129,KB AL-GUNASA,70029129,Gunung Timba,DENGGEN TIMUR,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/383/PMPTSP-PAUD/03/2022,02-03-2022,503/873/PMPTSP-PAUD/04/2022,07-04-2022,Lihat SK Operasional,2022-05-30 15,,300,1. Lainnya,2. -,Menumpang,,,,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,400,3,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,2,1,1,0,0,0,0,0,4,2013,Lainnya
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23432080-9CEE-437A-8135-98093573DE96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844012,KB AL-HIKMAH GOTONG ROYONG,69844012,JALAN FATAHILLAH PRESAK TIMUR,KELAYU SELATAN,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,137/PLS/2006,10-02-2006,421.9/2455.30/Dikbud IV.3/2019,19-11-2019,Lihat SK Operasional,2023-01-10 10,Belum Terakreditasi,150,1. -,2. -,PLN,,,zaepaturrohmi@gmail.com,,-8.659629000000,116.551217000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F479AF0-8E94-477D-8518-46674B392A40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979949,KB AL-IRSYAD AL-ISLAMIYAH,69979949,Dusun Bagek Longgek Timur Desa Rakam,RAKAM,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL IRSYAD LOMBOK TIMUR,AM5108,421.9/730/Dik.IV.3/2015,09-04-2015,503/477/PMPTSP-PAUD/03/2022,14-03-2022,Lihat SK Operasional,2023-01-06 09,B,500,1. Lainnya,2. Lainnya,PLN,,,paudalirsyadalislamiyah@yahoo.com,,.000000000000,.000000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"5,000",0,0,0,2,0,0,5,0,4,0,0,0,0,4,0,1,3,2,1,1,0,0,0,0,0,4,2013,Lainnya
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A97D682-5CCC-425D-B0BB-12E27BEF8BE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844014,KB AMANAH,69844014,KELAYU UTARA,KELAYU UTARA,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM5145,297/PLS/2008,26-04-2008,421.9/4075/Dik.IV.3/2019,26-11-2019,Lihat SK Operasional,2023-01-06 07,Belum Terakreditasi,0,1. -,2. -,PLN,,,musyirifah_sasaqi@yahoo.co.id,,-8.655500000000,116.547500000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,3,0,2,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,2,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7758555-E557-492C-983A-0AB2E25E4606,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69843996,KB ANISUL ATFAL,69843996,"JL.Diponegoro,Gg.Nangka, Kampung Baru",MAJIDI,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LP2KS,AM5114,,20-01-2011,421.9/2274/Dik IV.3/2011,21-06-2011,Silakan Upload SK,,Belum Terakreditasi,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,anisulatfal2005@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2013,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Selong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0D265E5-D574-4719-BD72-2A1CB496D49A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69844003,KB ANSHOR,69844003,TGKH ZAINUDDIN ABDUL MAJID (gang ansor),PANCOR,KEC. SELONG,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,289/PLS/2008,01-10-2008,421.9/2455.28/Dikbud.IV/2019,19-11-2019,Lihat SK Operasional,2023-01-12 09,Belum Terakreditasi,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,vivinmalasagita@gmail.com,,-8.644738000000,116.511742000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,3,1,2,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,2,2013,Telkomsel Flash
