prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16A37F4C-670B-4C8F-AC47-9A47E7F55A50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799428,KB MUNAJATUL ALIY,69799428,KASUSO,DARUBIAH,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK8488,126,14-05-2014,858/41223. a/08.01.01/X/2014,14-05-2014,Lihat SK Operasional,2016-03-03 10,C,240,1. XL (GSM),2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5A32C21-6714-49D8-9AED-F184EA19254E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955474,KB PERMATA,69955474,Pulau Liukangloe,B I R A,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN HAJI OPU GAMA,AK8489,858/4752/08.01.01/XI/2016,14-11-2016,128/DPMPTSP/XI/2020,09-11-2020,Lihat SK Operasional,2021-10-22 11,,100,1. Indosat IM3,2. Telkomsel Flash,PLN,,,permataliukang@gmail.com,,-5.640400000000,120.430200000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAE01C7E-C30C-48AB-88F2-212B530ECF74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911449,TK AL-IKHWAN,69911449,DESA BIRA,B I R A,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN HAJI OPU GAMA,AK8489,053/YPP/VII/2011,05-07-2011,099/DPMPTSP/VIII/2020,18-08-2020,Lihat SK Operasional,2023-02-23 09,B,140,1. XL (GSM),2. Telkomsel Flash,PLN,,,,,-5.585800000000,120.456400000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,1,0,0,4,0,4,0,0,0,0,4,0,3,1,1,1,0,1,0,1,0,0,4
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B30B663-F39C-4EAD-85EB-694A2724776D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40317358,TK ANANDA BIRA,40317358,DESA DARUBIAH,DARUBIAH,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN HAJI OPU GAMA,AK8489,188.4/2061/08.01.01/SK/IV/2016,27-04-2016,209/DPMPTSPTK/VIII/2022,03-08-2022,Lihat SK Operasional,2023-03-02 08,B,150,1. XL (GSM),2. Telkomsel Flash,PLN,,,,,-5.578900000000,120.451900000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,1,2,0,1,2,0,0,0,0,0,3
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5195FBE-CA22-458A-8F0F-A4B6E1AD5108,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988454,TK ATHIYAH ALIM,69988454,KEL TANAH LEMO KEC. BONTOBAHARI,TANAH LEMO,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ATHIYAH ALIM,AX7169,040/DPMPTSP/VI/2019,19-06-2019,69/DPMPTSP/IV/2021,14-04-2021,Lihat SK Operasional,2021-09-24 14,,442,1. -,2. Axis,Menumpang,,,tkathiyahalim@gmail.com,,-5.532000000000,120.366400000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,0,0,7,0,5,0,0,0,0,5,0,2,3,4,0,1,0,0,0,0,0,5
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/573C5D24-EA70-433E-9047-D765DFCA747C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69825204,TK BINA BERSAMA,69825204,PASAR INPRES,SAPOLOHE,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK8488,858/194/08.01.10/VII/2014,07-07-2014,268/DPMPTSPTK/XII/2022,07-12-2022,Lihat SK Operasional,2023-03-10 16,,150,1. XL (GSM),2. Telkomsel Flash,PLN,,,,,-5.517900000000,120.358000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,1,2,1,0,0,2,0,0,0,0,3
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9AB97598-3BF3-4B8A-A76E-A9DB33F7DD1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40317379,TK BONTOBIRAENG,40317379,DESA ARA,A R A,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN HAJI OPU GAMA,AK8489,867/5421/08.01.10/VIII/2013,28-08-2013,157/DPMPTSP/XII/2020,28-12-2020,Lihat SK Operasional,2023-02-22 14,B,200,1. XL (GSM),2. Telkomsel Flash,PLN,,,TKBONTOBIRAENG@GMAIL.COM,,-5.523200000000,120.430800000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,0,1,2,0,0,0,1,0,4
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F5B8463-62D9-4EB2-A9F7-96642A569420,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69799378,TK FATHUL YAQIN MANDIRI,69799378,MESJID RAYA,TANAH BERU,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN TUNAS BAHARI,AK8487,16,08-06-2012,016/DPMPTSPTK/I/2023,18-01-2023,Lihat SK Operasional,2023-03-02 09,B,0,1. XL (GSM),2. Telkomsel Flash,PLN,,,FATHULYAQINMANDIRI@GMAIL.COM,,-5.524300000000,120.359100000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,1,0,0,6,0,5,0,0,0,0,5,0,2,3,0,1,0,3,1,0,0,0,5
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF718F90-6068-4F65-9FE0-E278F0064F40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40317409,TK HARAPAN JAYA,40317409,TARAPANG,TANAH BERU,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN ISLAMIYAH,AK8488,188.4/3801/08.01.01/SK/VII/2012,27-12-2012,858/3770/Dikbud.16/XII/2017,27-12-2017,Lihat SK Operasional,2018-03-29 08,,300,1. XL (GSM),2. Telkomsel Flash,PLN,,,TKHARAPANJAYABONTOBAHARI@GMAIL.COM,,-5.502606000000,120.378010000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
Sulawesi Selatan,Kab. Bulukumba,Bontobahari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2C38976-25A9-475E-AD6D-40C15F623CD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902884,TK ISLAMIYAH,69902884,LOTONG LOTONG,BENJALA,KEC. BONTOBAHARI,KAB. BULUKUMBA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN ISLAMIYAH,AK8488,858/183/08-01-10/IV/2015,27-04-2015,165/DPMPTSP/XI/2021,16-11-2021,Lihat SK Operasional,2023-03-10 16,B,300,1. XL (GSM),2. Telkomsel Flash,PLN,,,,,-5.489900000000,120.338200000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,XL (GSM),450,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,1,0,1,0,0,1,0,0,3
