prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA066ACC-4324-4589-8984-8F41E8FA2E1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69805954,AL-AZAR,69805954,JANGGIR,SUMBER,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,422.1 / 065,,Silakan Upload SK,,,150,,2.,,,,alazar_sumber@yahoo.co.id,,-7.813928500000,111.285878200000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,1,1,0,0,1,0,0,3,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFCF6A97-0DE0-4085-8555-E8DDD6291774,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69805950,BINA RIA,69805950,PLOSO JENAR,KENTENG,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA7243,,,422.1 / 016,,Silakan Upload SK,,,0,1. Telkom Speedy,2. Linknet,PLN,,,binariabina@gmail.com,,-7.837110900000,111.250009300000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,Telkom Speedy
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49F65FEF-F7F1-44A8-A1A8-F456C510DA0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69805933,CAHAYA ABADI,69805933,KEPYAR,KEPYAR,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA7216,,,422.1 / 298,,Silakan Upload SK,,,0,,2.,,,,kbcahayaabadi91@gmail.com,,-7.825737000000,111.244683900000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C9AD7E0-ECCB-4470-8ED6-D617D0FEDB9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69805865,CINDE ABADI,69805865,JATEN,MIRICINDE,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA7236,,,422.1/289,,Silakan Upload SK,,,300,1. -,2. -,PLN,,,kbcindeabadi1@gmail.com,,-7.851370500000,111.299114500000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,Tidak Ada
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63E16FD8-002B-42E1-8DF6-2E032EBD741E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763337,KB AL BAROKAH,69763337,KARANGLO,TEGALREJO,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan al barokah,AA7230,421.1/2027,18-04-2011,421.1/2027,24-10-2018,Lihat SK Operasional,2023-01-30 14,Terakreditasi,300,,2.,,,,albarokahpurwantoro123@gmail.com,,-7.819154600000,111.268563100000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BE19E83-38D8-4A52-8474-FFBF7CB7FFE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763336,KB ASRI,69763336,WATES KULON,BANGSRI,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BANGSRI,AA7222,,,,,Silakan Upload SK,,,40,,2.,,,,paud.asri@gmail.com,,-7.854199000000,111.266141000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,1,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A128636-B03B-4E1F-B5B1-A545B6D43FFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763338,KB BINA BAKTI,69763338,SUMBER,BITING,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINA BAKTI,AA7224,421.1/2020,01-01-2009,421.1/2020,24-10-2018,Lihat SK Operasional,2023-01-30 14,,84,,2.,,,,binabakti.biting@gmail.com,,-7.849124000000,111.297099000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,0,0,1,3,0,0,0,0,4,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF474DB7-C6AB-4587-AF74-8A236FDAE2AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69763335,KB BRAJA ABADI,69763335,GALIH,SUMBER,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Braja Abadi,AA7220,422.1/129,16-07-2006,422.1/129,24-10-2018,Lihat SK Operasional,2023-01-30 14,,35,,2.,,,,paudbrajaabadi@gmail.com,,-7.808307500000,111.254621900000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/767DADFD-30A0-4FDD-9C67-826EE161B72A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69805941,KB HARAPAN,69805941,DANGKRANG,PURWANTORO,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM TERPADU AL HUDA WONOGIRI,AD9212,,,422.1 / 288,,Silakan Upload SK,,,226,1. -,2. Telkomsel Flash,PLN,,,kbharapan80@gmail.com,,-7.839189000000,111.262831000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,1,1,1,0,0,0,3,Tidak Ada
Jawa Tengah,Kab. Wonogiri,Purwantoro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9218854A-EF4D-47FC-8AFB-1D47B00F0730,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806021,KB KASIH ABADI,69806021,"JATISARI RT.02, RW 08",BITING,KEC. PURWANTORO,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA7218,421.1/962,08-12-2014,421.1/962,08-12-2014,Lihat SK Operasional,2016-07-01 10,,140,,2.,,,,kasihabadikreatif@gmail.com,,-7.844902000000,111.312945000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
