prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD72016A-A32D-4F04-AB5C-A14261D40812,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038218,KB AL-QURAN AL-BAROKAH,70038218,JL. PDAM KOMPLEK GRAHA CENDANA NO.16,INDRALAYA INDAH,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/001/PAUD/DPMPTSP.III/2023,18-01-2023,503/009/PAUD/DPMPTSP.III/2023,08-03-2023,Lihat SK Operasional,2023-03-20 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4779185-4D81-4912-B31F-DB2F336ED00F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896898,KB CERIA,69896898,JL. RAYA DUSUN II,ULAK SEGELUNG,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4337,,01-01-1900,420/53/PLSPO.3/D.DIK.KAB.,03-02-2015,Lihat SK Operasional,2015-06-29 08,Belum Terakreditasi,450,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,2013,Tidak Ada
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10E9C1DC-0586-4704-8BF7-8FC1488ECFD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896818,KB GENERASI HARAPAN,69896818,JL. LINTAS TIMUR DUSUN 02,SAKATIGA SEBERANG,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,01-01-1900,420/15/PLSPO.3/D.DIK.KAB.,19-01-2015,Lihat SK Operasional,2015-06-25 18,B,70,1. -,2. Telkomsel Flash,PLN,,,,,-3.256766000000,104.679568000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,400,2,0,0,0,0,1,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,2,2013,Tidak Ada
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31C59B37-2B52-4161-9742-85BABC9452A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896899,KB HARAPAN INDAH,69896899,JL. KOMPLEKS KOMPERTA,INDRALAYA INDAH,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,01-01-1900,420/248/PLSPO.3/D.DIK.KAB,03-11-2014,Lihat SK Operasional,2015-06-29 08,B,225,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F9EE616-C28F-4B01-AF24-19C205A59D28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900431,KB HARAPAN KITA,69900431,JL. Lr. PENDIDIKAN DUSUN I,TANJUNG SETEKO,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4315,0,17-03-2015,420/001/PLSPO.3/D.DIK.KAB.OI/2016,20-01-2016,Lihat SK Operasional,2015-08-28 23,C,750,1. -,2. Telkomsel Flash,PLN,,,rusdayanirobin@gmail.com,,.000000000000,.000000000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,1,0,0,4,4,0,1,0,0,5,0,1,4,3,0,0,1,1,0,0,0,5,2013,Tidak Ada
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9CE040A-B7D7-463F-AB70-4BED50333630,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69907108,KB HARAPAN SP. 3,69907108,JL. RAYA,ULAK BEDIL,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4328,0,13-05-2015,420/136/PLSPO.3/D.DIK.KAB,13-05-2015,Lihat SK Operasional,2015-10-07 07,,100,,2.,,,,kbharapansp3@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03713799-C5B1-4F98-9634-B1680F10A99A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895988,KB INDAH MULYA,69895988,JL. RAYA KM.37,INDRALAYA MULYA,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4334,140/1/KPTS/Kds.Idl/2007,23-04-2007,500/36/PAUD/DPMTSP/2019,04-04-2019,Lihat SK Operasional,2021-01-22 07,C,0,1. -,2. -,Menumpang,0,,kbindahmulya@gmail.com,http,-3.250808000000,104.673014000000,3,0,0,0,Siang/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,1,2,0,1,0,0,3,0,2,1,0,0,1,2,0,0,0,0,3,2013,Tidak Ada
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C18659B-DC3D-4256-8270-F18ADA6CB396,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897245,KB INDAH PERMAI,69897245,JL. DUSUN II,TANJUNG AGUNG,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4333,,01-01-1900,420/215/PLSPO.3/D.DIK.KAB,28-10-2014,Lihat SK Operasional,2015-07-07 13,,48,1. Telkomsel Flash,2. 3 (Tri),PLN,,,indahpermaitanjungagung@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"2,298",2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,1,2013,Telkomsel Flash
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E91D287-2E4C-4570-8E55-EEFAAFE1C5B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69908299,KB KARANG INDAH,69908299,JL. DUSUN II,SEJARO SAKTI,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH4316,0,22-01-2015,420/24/PLSPO.3/D.DIK.KAB.,22-01-2015,Lihat SK Operasional,2015-10-12 01,B,100,1. -,2. -,PLN,,,kbkarangindah@gmail.com,,.000000000000,.000000000000,2,0,0,0,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,Tidak Ada
Sumatera Selatan,Kab. Ogan Ilir,Indralaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0865C835-F1A1-430C-ADD2-D4A1CC841D15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896900,KB LARAS SAKTI,69896900,JL. AMANGKURAT II DUSUN IV,SAKATIGA,KEC. INDRALAYA,KAB. OGAN ILIR,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-01-1900,420/79/PLSPO.3/D.DIK.KAB.,25-03-2015,Lihat SK Operasional,2015-06-29 09,B,120,1. -,2. Smartfren,PLN,,,,,.000000000000,.000000000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,2,0,0,0,1,1,0,0,4,2013,Tidak Ada
