prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8248494-4FFD-4110-AE22-D816FAAD6288,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778366,KB AL-AMIN,69778366,Dsn. Delik Rt 01/ Rw 05,DELIK,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/SK-PAUD.AA/I/2007,01-01-2007,421.9/0693.A NO.REG,11-04-2012,Lihat SK Operasional,2016-05-06 21,,0,1. 3 (Tri),2. -,Menumpang,,,kbalamin.tuntang@gmail.com,,-7.264874000000,110.468471000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,3 (Tri),900,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45D12206-A73C-4BB0-8870-2DC5A856B1EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036484,KB EDI MANCORO,70036484,Jl. KH. M. Sholeh Dusun Bandungan RT.02 RW.01,GEDANGAN,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan EDI MANCORO,AL5663,421.9/2567/2022,31-08-2022,421.9/2568/2022,31-08-2022,Lihat SK Operasional,2023-01-06 08,,131,1. Indosat IM3,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,200",1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76C7B1E3-731F-4F94-AED2-AE135AADB050,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923153,KB ISLAM ASSALAM,69923153,DUSUN TLOGO RT 05 RW 02,TLOGO,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN AS SALAM TUNTANG,AL5660,01/KB ASS/VII/2013,15-07-2013,01/KB ASS/VII/2013,15-07-2013,Lihat SK Operasional,2016-05-05 19,,150,1. -,2. -,PLN,,,paudislamassalam.tlogotuntang@gmail.com,,-7.264664000000,110.485495000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC582C07-96AC-4656-8702-74D1AAFA9256,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778351,KB IT PERMATA HATI,69778351,JL. FATMAWATI RT 11 / I,LOPAIT,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LPPI Nurul Islam,AL5658,421.8/2851,12-12-2011,421.8/2851,12-12-2011,Lihat SK Operasional,2016-08-12 16,,0,1. Lainnya (Wavelan),2. Lainnya (Serat Optik),PLN,,,,,-7.259254400000,110.513357000000,0,0,0,0,2013,Siang/6 hari,,2022/2023-2,Lainnya (Wavelan),900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4270DAF-E97A-4F81-89B0-59DD9E332CF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034114,KB KRISTEN PNIEL TERPADU,70034114,Jl. Kelinci Dsn. Celengan RT.07 RW.02,LOPAIT,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELAYANAN DESA TERPADU,AG3583,421.9/2563 Tahun 2022,31-08-2022,421.9/2564 Tahun 2022,31-08-2022,Lihat SK Operasional,2022-10-06 09,,"7,300",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,2,0,0,2,1,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14A59520-6B8B-4F79-9819-300AFD65F2C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69875137,KB KUSUMA JAYA,69875137,Dsn. Rembes Rt 01 Rw 04,WATUAGUNG,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD KUSUMA JAYA,AL5672,02/SK-KB.KJ/I/2006,01-01-2006,421.8/998 NO REG,25-05-2012,Silakan Upload SK,,,0,1. Lainnya (Serat Optik),2. Smartfren,PLN,,,paudkusumajaya.watuagung@gmail.com,,-7.285161000000,110.492064000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CD47D7E-F777-4ED3-91D5-06315869F658,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969920,KB NUSA INDAH,69969920,Jl. Karanglo-Jelog KM.02 RT.01 RW.03,TLOMPAKAN,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AL5669,421.9/1952.A TAHUN 2017,05-10-2017,421.9/1952.A TAHUN 2017,05-10-2017,Lihat SK Operasional,2017-11-21 11,,0,1. -,2. -,PLN,,,siskawahyuningtyas93@gmail.com,,-7.267512900000,110.458660100000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E85B1EB1-59AE-4ACA-891D-5AF88791497E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987904,PAUD AL-HIDAYAH,69987904,Ngentaksari RT.04 RW.02,KESONGO,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/656.A Tahun 2019,04-03-2019,421.9/656.A Tahun 2019,04-03-2019,Lihat SK Operasional,2019-05-28 10,,0,1. -,2. -,Menumpang,,,paudalhidayahke9@gmail.com,,-7.238644400000,110.496714800000,2,0,0,0,2013,Malam/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4808C27-422D-4494-9C32-77034027F44E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778383,PAUD AL-IHSAN,69778383,Dsn. Cikal Rt 02 Rw 03,TUNTANG,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,04/YTMI/01/2007,01-01-2007,421.9/3240.A NO.REG,24-11-2014,Lihat SK Operasional,2016-05-05 18,,0,1. Axis,2. Indosat IM3,PLN,,,paudalihsantuntang@gmail.com,,-7.264579000000,110.452561000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Axis,450,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Jawa Tengah,Kab. Semarang,Tuntang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0475205A-93F4-4EB3-B26D-11DC2AB6DB39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69778327,PAUD ASA BUNDA,69778327,Dsn. Ngelosari Rt 02 Rw 01,JOMBOR,KEC. TUNTANG,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,002/SK-PAUD.AB/I/2006,01-01-2006,421.9/3240.A NO.REG,24-11-2014,Lihat SK Operasional,2016-05-05 15,B,120,1. Smartfren,2. -,PLN,,,paudasabunda123@gmail.com,,-7.311633000000,110.467622000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,450,4,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,2
