prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5470ED1B-8698-42D5-9C97-0B60F0A44510,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836887,CUT NYA DIEN,69836887,Karangrejo Rt 01 Rw03,KAYU KEBEK,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,140/31/424.322.02.2003/2005,12-06-2005,421/0001/424.071/2022,27-04-2022,Lihat SK Operasional,2023-02-28 13,,0,1. Indosat Mentari,2. Telkom Speedy,PLN,,,kbcutnyakdien2@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat Mentari,450,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D77642BD-A9AB-4AAC-B41E-DA144C13A12B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006709,KB AL HIDAYAH,70006709,Dusun Ndukutan,GENDRO,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,590/412/424.322.2.06/2016,01-06-2016,421.9/7015/424.071/2018,02-01-2018,Lihat SK Operasional,2021-01-07 09,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalhidayahdukutan123@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FA57883-8D71-4670-BE3B-CC66D692B244,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836891,KB AL-FAROH,69836891,JL. SOEKARNO HATTA NO. 5,WONOSARI,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kesejahteraan islam YAKIN,AE4788,AHU-2960.AH.01.04 Tahun 2011,31-05-2011,421. 9/6443/424.071/2018,15-10-2018,Lihat SK Operasional,2021-06-06 09,,0,1. Indosat IM3,2. Indosat IM3,PLN,,,kbalfaroh@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,400",1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFD60742-E986-4BD7-A2DA-E40631C495CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836889,KB AL-FIRDAUS,69836889,Dusun Krajan 2 RT 03 RW 01,ANDONO SARI,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Desa Andonosari,AE4790,01//KB.ALF/YAIKHSAN/XII/2010,30-12-2010,503/284/IPPSPNF/XI/424.086/2022,31-01-2020,Lihat SK Operasional,2023-03-24 08,,675,1. Axis,2. Telkom Speedy,PLN,,,kb.alfirdaus47@gmail.com,,-7.899900000000,112.835000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Axis,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DC07FA5-BF2C-4738-BC7A-72060B5CDA43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836890,KB AL-MUNAWWIR,69836890,DUSUN ARJOSARI,ANDONO SARI,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan al-ikhlas,AE4787,ya.iksan/I/AL.M/2011,03-01-2011,421/0001/424.071/2022,23-05-2022,Lihat SK Operasional,2022-09-30 14,,200,1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,,,almunawwir.kb@mail.com,,-7.521430000000,112.495030000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B50754-4035-421F-BC41-0779D94B0901,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921890,KB ANAK BANGSA,69921890,Krajan Blarang,BLARANG,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK,AE4781,421.9/4486/424.071/2020,18-06-2013,470/126/424.0203/2015,23-11-2015,Lihat SK Operasional,2021-09-24 09,,0,1. Axis,2. Indosat IM3,PLN,,,Kbanakbangsa09@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Axis,900,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B95DBDF1-BBF7-47DB-9604-26908E652018,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836830,KB ANAK SHOLEH,69836830,TOYOWONO VILLAGE RT.01 / RW 02,SUMBER PITU,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Madin Nurul Huda,AE4798,421/0001/424.071/2022,11-02-2022,503/088/IPPSPP/II/424.086/2022,15-02-2022,Lihat SK Operasional,2022-03-10 08,,264,1. Indosat IM3,2. Axis,PLN,,,Elsaainurrohma@gmail.com,,-7.842500000000,112.818600000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,440,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB442728-5527-4DF4-8CF8-E3D0CBCE996F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959659,KB DEWI MASITHAH,69959659,TLOGOSARI TUTUR,TLOGOSARI,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE4784,AHU-1958.AH.01.04.Tahun 2013,12-04-2013,503/044/IPPSPNF/IV/424.086/2022,26-04-2022,Lihat SK Operasional,2022-09-26 08,,0,1. Indosat IM3,2. -,PLN,,0343499541,dewimasithah83@gmail.com,,-7.887500000000,112.787300000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,445,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8664D3E3-8DBE-43BD-8462-9EA19685ABE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934995,KB DEWI MASYITHOH,69934995,Dusun tutur Wetan RT 04 RW 01,TUTUR,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Madrasah Miftahul Ulum A-53 Tutur,AE4789,421.9/011/424.051/2015,12-02-2015,02/YMMU/VII/2013,20-07-2013,Lihat SK Operasional,2023-01-11 09,,192,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,playgroupmasyithoh@gmail.com,,-.004500000000,-.006200000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,450,1,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Timur,Kab. Pasuruan,Tutur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CB3FD6C-1AD4-4A5A-ACD3-FABBE41EB6A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69880999,KB DHARMA BHAKTI,69880999,CEMARA GADING,NGADIREJO,KEC. TUTUR,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DARMABHAKTI,AE4802,421.9/1175/429.071/2011,08-07-2011,421.2/1234/051/2013,08-04-2019,Silakan Upload SK (link file tidak valid) => [537613-59918--],2021-11-04 09,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,dharmabhaktitutur@gmail.com,,.086900000000,-.048100000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"4,500",2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2
