prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73F0FC36-6E47-41BC-A7A1-6E43D6CFC2C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960470,KB AL -  MURADI,69960470,SELAK AIK,JURIT BARU,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-MURADI,AN6361,421.9/1714.1/DIK IV.3/2016,29-12-2016,421.9/1714.1/DIK IV.3/2016,29-12-2016,Lihat SK Operasional,2017-03-09 15,,400,,2.,,,,epiputranadi2017@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,0,1,1,0,1,0,0,1,2,
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54E2B34A-0537-4781-B84A-224241F6E793,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69843955,KB AL - IRSYAD,69843955,"Jalan Veteran, Rw. Setia Kawan Gb. Lauk, Pringgasela Selatan",PRINGGASELA,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LPPM AL-IRSYAD,AN6330,421.9/1534/Dik.IV.3/2009,27-07-2008,421.9/428.6/Dikbud IV/2018,21-03-2018,Lihat SK Operasional,2021-06-19 01,B,0,1. Telkomsel Flash,2. Lainnya,PLN,,,lppmalirsyad@gmail.com,,-8.587100000000,116.482700000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,2,3,0,0,0,0,3,0,2,1,0,1,2,0,0,0,0,0,3,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCF75A0E-06DD-451B-AAD1-C72AC568E166,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967402,KB AL JAWAHIR,69967402,Dusun Sukatani Desa Jurit Baru Pringgasela,JURIT BARU,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Islahul Muslimin Jurit Baru,AN6346,754/PLS/2014,24-11-2014,421.9/976.2/Dik IV.3 /2017,14-09-2017,Lihat SK Operasional,2021-02-27 09,,0,1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,sautimnu@gmail.com,,-8.556000000000,116.443800000000,3,0,0,0,2013,Siang/6 hari,,2022/2023-2,900,1,0,0,2,0,0,3,0,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11F5410B-CBFA-416E-A425-A1713C9E4824,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69843956,KB AL- IKHLAS,69843956,Jln. Makam Pajeruk Dasan Sadar,PRINGGASELA,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bina Insani Al-Muhyin Naba',AN6331,341/PLS/2009,09-07-2009,421.9/428.15/Dikbud.IV.3/2018,21-03-2018,Lihat SK Operasional,2021-10-22 09,C,250,1. -,2. -,PLN,,,p4udalikhlas@gmail.com,,-8.573200000000,116.460000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,400,2,0,0,0,0,0,6,0,5,0,0,0,0,5,0,2,3,1,3,0,1,0,0,0,0,5,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D395DB6D-6253-447B-9D7D-6A8C7AE2812D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002087,KB AL-AMIN,70002087,Dusun Kesambik Elen,JURIT BARU,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Islahul Muslimin Jurit Baru,AN6346,421.9/2003.8/Dikbud.IV.3/2019,01-10-2019,421.9/2455.35/Dikbud.IV.3/2019,19-11-2019,Lihat SK Operasional,2020-06-15 10,,250,,2.,,,,alaminpaud716@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,4,3,1,0,0,0,0,0,0,4,
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26F1F365-D3A8-4323-BA8E-AB7FE2D6ABF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961177,KB AL-ARSYADY MEKAR SARI,69961177,Dusun Mekar Sari Desa Jurit Baru,JURIT BARU,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN6350,723/PLS/2016,13-12-2013,421.9/1714.2/Dik IV.3 /2016,29-12-2016,Lihat SK Operasional,2023-01-09 08,,500,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudkbalarsyady@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,6,0,4,0,0,0,0,4,0,0,4,1,2,0,1,0,0,0,1,3,Telkomsel Flash
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D146BAF-2B4F-42A3-8FBE-2CC46364D3DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002805,KB AL-AZZMI,70002805,Dusun Pengkelep,PENGADANGAN BARAT,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/2372.20/Dikbud.IV.3/2019,07-11-2019,1081/503/PM/03/2020,02-03-2020,Lihat SK Operasional,2020-07-20 08,,300,,2.,,,,paudalazzmi07119@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,2,
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F82B9B2F-1BED-4D5F-A6CD-C7E6F4051EE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028646,KB AL-BAROKAH,70028646,Dusun Lendang Beduk,PENGADANGAN,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,503/3601/PMPTSP-PKBM/08/2021,20-08-2021,503/874/PMPTSP-PAUD/04/2022,07-04-2022,Lihat SK Operasional,2022-05-09 10,,400,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,6,0,4,0,0,0,0,4,0,2,2,1,2,0,1,0,0,0,0,4,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B0A973-4EDC-445D-B150-795CB33998D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69843967,KB AL-FATIH,69843967,Dusun Manggis,AIKDEWA,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,AN6362,348/PLS/2009,03-01-2009,421.9/1230/Dik IV.3/2012,29-06-2012,Lihat SK Operasional,2020-09-23 08,C,200,1. XL (GSM),2. XL (GSM),PLN,,,,,-8.585169000000,116.467859000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,2,1,0,0,0,0,0,3,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Timur,Pringgasela,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E1D8573-AC52-4F7E-8B12-26476B3BB82D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69843952,KB AL-ISLAHUDDIN,69843952,OTAK REBAN,PRINGGASELA,KEC. PRINGGASELA,KAB. LOMBOK TIMUR,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD Al-Islahuddin,AN6352,02/PM Al-Isl/IX/2011,25-07-2011,421.9/428.11/Dikbud.IV/2018,21-03-2018,Lihat SK Operasional,2022-02-07 04,,0,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,kbalislahuddin@gmail.com,,-8.579960000000,116.475401000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,3,0,2,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,2,Telkom Speedy
