prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C35CBB0A-6A5C-4CAD-96F0-BA99E5E0252F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915698,KB AL  MASRUROH,69915698,Dsn. SULING RT.02. RW.08 DS.BAGON KEC. PUGER,BAGON,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL MASRUROH,AH0540,421.9/1459/P/413/2014,26-03-2013,421.9/1459/P/413/2014,26-03-2013,Lihat SK Operasional,2015-11-02 13,,48,,2.,,,,kbalmasruroh@gmail.com,,-8.300265600000,113.478318500000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB9BC4F6-4F2D-49B6-88BE-45A717B291F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914791,KB AL - AMIN,69914791,Dsn. KRAJAN TIMUR RT.01 RW. 012 DS. MLOKOREJO KEC. PUGER,MLOKOREJO,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-AMIN MLOKOREJO,AH0558,421.9/326/413/2014,24-01-2014,421.9/326/413/2014,24-01-2014,Lihat SK Operasional,2020-10-05 11,,200,,2.,,,,palamin395@gmail.com,,-8.311000000000,113.466600000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B489570E-6BA4-4F9F-B5B9-D82BBE509873,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914768,KB AL - HAROMAIN,69914768,JL. TAWANG SAMUDRA NO.07 DUSUN JADUGAN RT 001 RW 018 DESA MOJOSARI KEC. PUGER,MOJOSARI,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-HAROMAIN,AI6487,421.9/1436/413/2015,19-04-2015,421.9/1436/413/2015,19-04-2015,Lihat SK Operasional,2015-10-29 11,,970,,2.,,,,paudalharomain@gmail.com,,-8.366165200000,113.435091700000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/839D48FF-CABE-4AE8-B1F3-4B0CD8FED3D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943231,KB AL - HIKMAH,69943231,Jl Raya Puger Kulon 05,PUGER KULON,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan masjid besar al-hikmah kec.puger,AH0559,421.9/1008/413/2016,03-03-2016,503/A.1/PAUD.P/0195/35.09.325/2020,17-09-2020,Silakan Upload SK (link file tidak valid) => [390469-466619--],2020-10-19 06,,"1,833",1. -,2. Telkom Speedy,PLN,,,kb.alhikmahpuger2020@gmail.com,,-8.370271400000,113.469314300000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,3,Tidak Ada
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC2BF7C3-4139-4215-9080-05A16CF7319C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69790136,KB AL FALAH,69790136,JL. LOJEJER 18 Dusun Krajan 1 RT 001 RW 002,PUGER WETAN,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH0557,421.9/3771/413/2011/F,16-09-2011,503/A.1/PAUD.P/0111/35.09.325/2020,06-11-2018,Lihat SK Operasional,2022-06-22 13,,0,1. -,2. -,PLN,,,alfalahpuger@gmail.com,,-8.373600000000,113.480000000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9191F25F-3756-483B-8FF1-7EB60240FB73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777508,KB AL HIDAYAH,69777508,Jl. Puger No. 29 Dusun Krajan I Rt 001 Rw 017,GRENDEN,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPMNU BINA BAKTI WANITA PERWAKILAN KENCONG,AE5562,06-A/YPMNU Nabawi/SK/KCG/VII/2006,15-06-2006,503/A.1/PAUD.P/ 0100 /35.09.325/2022,09-06-2020,Silakan Upload SK (link file tidak valid) => [639597-993259--],2022-06-24 11,,0,,2.,,,,kb.alhidayah29@yahoo.com,,-8.332987200000,113.458397800000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A8CC438-44CB-4BE7-99E8-999ABB9C8674,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914746,KB AL HIKMAH,69914746,Dsn. KRAJAN II RT.01 RW. 011. DS. GRENDEN KEC. PUGER,GRENDEN,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan pendidikan AL HIKMAH,AI6472,421.9/3488/413/2013,10-09-2013,503/A.1/PAUD.P/0175/35.09.325/2020,19-08-2020,Lihat SK Operasional,2020-10-01 15,,337,,2.,,,,,,-8.333505400000,113.457937800000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,2,1,2,0,0,0,0,1,0,1,2,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75FA3B39-93F6-4A14-9D9F-BF82CB30E769,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915712,KB AL ISLAMIYYAH AL MUSAFFA,69915712,Dsn. KAUMAN RT. RW. DS. PUGER KULON KEC. PUGER,PUGER KULON,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK,AH0539,421.9/6469/413/2014,03-09-2014,421.9/6469/413/2014,03-09-2014,Lihat SK Operasional,2015-11-02 14,,580,,2.,,,,kbislamiyyaham@gmail.com,,-8.348500000000,113.439400000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEF01849-C235-4C13-A935-4F3C4EDFB202,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69777510,KB AL KHODIJAH,69777510,JLN BAGON NO5,KASIYAN TIMUR,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Irsyadun Nasyi'in,AH0546,481.9/3613/413/2013,19-09-2013,503/A.1/PAUD.P/0063/35.09.325/2020,16-03-2020,Silakan Upload SK (link file tidak valid) => [386071-946345--],2020-10-05 08,,"7,500",1. -,2. -,PLN,,,paudalkhodijah92@gmail.com,,-8.314200000000,113.478400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Jember,Puger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67557963-A35D-4FFF-8CA4-741A8B3BF5A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69825099,KB AL-WARDAH,69825099,JL. MAKAM ROUDATUL JANNAH,PUGER KULON,KEC. PUGER,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/995/413/2010,,Silakan Upload SK,,,550,1. -,2. Telkomsel Flash,PLN,,,,,-8.372446000000,113.472075000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
