prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01B7ED71-1F2F-4B0E-A1BF-9FE4D2DCB0B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897436,Al Washliyah Kedaisianam,69897436,Muhammad Saleh Agung No. 104 Kedaisianam,MANGKAI LAMA,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,2.546502000000,99.525600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85D60126-8036-4F52-A1FD-3EBB600D278F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781123,AL-IKHWAN (PKK),69781123,DUSUN II,PULAU SEJUK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB AL IKHWAN,AM0191,421.9/076-LS,19-07-2016,421.9/076-LS,05-07-2016,Silakan Upload SK,,,0,,2.,,,,alikhwanpsejuk@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/699FE6D5-6D38-4DCD-B44D-9460F94E4C26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781160,AL-KISWAH,69781160,JL.BESAR MHD.YUSUF TAHIR,PEMATANG PANJANG,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK  AL-KISWAH,AN3054,,,421.9/414.11-LS,,Silakan Upload SK,,B,400,,2.,,,,viviputri98765@gmail.com,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A85C85A-A08F-404C-8890-D2E7468746D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781182,AL-MUNAWWARAH,69781182,PROTOKOL,PULAU SEJUK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD AL MUNAWWARAH,AN3047,,,421.9/635-LS,,Silakan Upload SK,,,120,,2.,,,,sitiaisyahdaulay97@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A97B2DFC-7892-4D78-8960-5AE7E04384F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897437,An Nazifah,69897437,Jl. Dusun IV,LUBUK BESAR,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,2.546504700000,99.480061000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43F6E8CD-8EA6-43DE-8614-766F09A9BB45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788764,AN-NAZLI,69788764,Dusun III,SUMBER REJO,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,01-01-1900,421.9/2089.3/LS,01-01-1900,Silakan Upload SK (link file tidak valid) => [402109-486293--],2020-12-04 14,,0,1. -,2. -,PLN,,,irmachicka@yahoo.com,,3.120633000000,99.472103000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,400,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,Tidak Ada
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/486BACE8-2027-48E6-A9A2-4983C4261694,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781128,ANAK BANGSA,69781128,DUSUN VII,MANGKAI BARU,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD TERPADU ANAK BANGSA,AM0193,,,800/1656.1,,Silakan Upload SK,,B,560,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudterpaduanakbangsap@yahoo.co.id,,3.166400000000,99.378800000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2013,Telkomsel Flash
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73A70D2F-03D9-4CDD-A04B-172C3A5C27B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781178,ANDREAS,69781178,PELAJAR LINGK V,LIMA PULUH KOTA,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD ANDREAS,AN3057,,,421.9/2089-6-LS,,Silakan Upload SK,,,200,,2.,,,,paudandreas04@gmail.com,,.000000000000,.000000000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,1,1,1,0,0,0,1,1,0,1,2,2013,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C2D7015-B970-49B5-895A-8B6ADB8A890A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781064,BINA BALITA,69781064,PROTOKOL,SUMBER PADI,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD BINNA BALITA,AN3077,,,19-421-9/7142-DA,,Silakan Upload SK,,,0,,2.,,,,paudbinabalita06@gmail.com,,3.166940000000,99.422121000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,
Sumatera Utara,Kab. Batubara,Lima Puluh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32A1E633-C02A-470B-A5B2-4F19FF264F78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788762,CENDANA,69788762,Dusun I,PERKEBUNAN DOLOK,KEC. LIMA PULUH,KAB. BATUBARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN3066,,,421.9/414.10-LS,,Silakan Upload SK,,,400,1. Smartfren,2. Smartfren,PLN,,,paudcendana327@gmail.com,,3.155534000000,99.429532000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,2,2013,Smartfren
