prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C46D7D6-22E0-4F3D-A881-87B36EF516E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986549,KB AL FURQON KUBU RAYA,69986549,Jl. Kampung Dalam Pasak,PASAK,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,08,28-02-2017,503/014/DPMPTSP-E/PAUD/2018,07-03-2018,Lihat SK Operasional,2019-03-26 10,,40,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/926449F7-05AC-46B4-9F93-297EDA4E16B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902209,KB AL-JIHAD,69902209,PARIT SAMPANG BARU DUSUN LINGGA SELATAN RT. 015 RW. 015,LINGGA,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB PAUD ALJIHAD,AJ1172,503/037/BPMPT-E/PAUD/2013,09-12-2013,503/037/BPMPT-E/PAUD/2013,09-12-2013,Lihat SK Operasional,2015-09-12 21,C,72,,2.,,,,m.sholeh123450@gmail.com,,-.003500000000,.002900000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,1,2,
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC9F5833-5575-4B00-91EA-BC884C5875EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002143,KB AL-KARIM,70002143,Dusun Meranti Rt.01/Rw.01,PUGUK,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,215,18-12-2019,503/DPMPTSP-E/PAUD/2020,12-05-2020,Lihat SK Operasional,2020-09-01 06,,"1,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,ahmedjuhri10@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,Telkomsel Flash
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27DA24D3-62FA-47CD-9FA0-D9AE84B2D2DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902149,KB AMALIA,69902149,JALAN DESA DURIAN DUSUN SELA RT. 03 RW. 01,DURIAN,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB AMALIA,AJ1160,503/015/BPMPT-E/PAUD/2014,28-04-2014,503/015/BPMPT-E/PAUD/2014,28-04-2014,Lihat SK Operasional,2015-09-11 14,B,150,1. Indosat IM3,2. Telkomsel Flash,PLN,,,linabudiarti76@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,3,Indosat IM3
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/680BCF69-20AA-4CEE-9D94-53FBB5349EB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037568,KB AS SHOLATIYAH KUBU RAYA,70037568,"Dusun Sungai Jawa RT.002 RW.002 Desa Korek, Kec. Sungai Ambawang Kab. Kubu Raya",KOREK,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/076/PAUD MASYARAKAT/DPMPTSP-E/2023,09-02-2023,503/076/PAUD MASYARAKAT/DPMPTSP-E/2023,09-02-2023,Lihat SK Operasional,2023-02-17 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC7C141F-74F2-49AC-AE62-B270545F0C5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960506,KB ASSYAFIIYAH,69960506,DUSUN SUNGAI PIANG DESA PASAK PIANG KEC. SUNGAI AMBAWANG,PASAK PIANG,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Assyafi'iyah,AJ1162,3,06-08-2008,503/008/DPMPTSP-E/PAUD/2017,01-03-2017,Lihat SK Operasional,2019-12-13 14,C,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,hamidiluddin93@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,Telkomsel Flash
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB7D4EAE-FEC2-4C66-8045-353928A3DAAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988380,KB ASY-SYAUQ,69988380,Jl. Sumber Agung Rt.001/Rw.003 Dusun Karya 3,JAWA TENGAH,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1,08-08-2017,503/012/DPMPTSP-E/PAUD/2019,14-03-2019,Lihat SK Operasional,2019-07-01 13,C,800,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudasysyauq@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,Telkomsel Flash
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A647908-0982-43C5-8C74-51874569B177,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69828766,KB AZ-ZAHRAH,69828766,MANUNGGAL XVIII,SEI AMBAWANG KUALA,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD AZ-ZAHRAH,AJ1181,,,421.9/2398.A/DIK-D,,Silakan Upload SK,,B,160,1. -,2. -,PLN,,,PAUDAZZAHRAH@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,6,0,0,1,0,0,6,0,5,0,0,0,0,5,1,0,4,1,1,1,1,1,0,0,0,5,Tidak Ada
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A523C73E-DE0E-4611-9F47-B03DB42F3A8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902500,KB CAHAYA,69902500,JALAN AMPERA RAYA KOMPLEK KEMYELA GARDEN BLOK C 7,SEI AMBAWANG KUALA,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SURYA NAZWA KHATULISTIWA,AC2478,503/028/BPMPT-E/PAUD/2014,05-08-2014,503/028/BPMPT-E/PAUD/2014,05-08-2014,Lihat SK Operasional,2015-09-15 08,C,150,1. -,2. -,PLN,,,pkbmcahaya.li@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,1,0,0,0,4,1,2,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,2,Tidak Ada
Kalimantan Barat,Kab. Kuburaya,Sungai Ambawang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33CA0E77-5660-4E10-94B2-7FAB76216D10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002979,KB CAHAYA HATI,70002979,Dusun Sungai Pelaik,SIMPANG KANAN,KEC. SUNGAI AMBAWANG,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,49,17-10-2016,503/048/DPMPTSP-E/PAUD/2019,30-12-2019,Lihat SK Operasional,2020-07-23 17,,120,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,1,3,2,1,1,0,0,0,0,1,3,Tidak Ada
