prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6182DF73-A62C-4684-8E1D-58A0561D3025,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945054,KB Anggrek Oetfo,69945054,Jl.Martono KTM Ponu,PONU,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,353 Tahun 2014,30-05-2014,570/421.1/52/DPMPTSP,20-07-2022,Lihat SK Operasional,2022-09-01 02,,400,1. Telkomsel Flash,2. -,PLN,,,anggrekpaud992@gmail.com,http,-9.144400000000,124.691700000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30699AC4-B519-4C45-9235-D1BDE47428C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945530,KB ATANA TAHINE,69945530,NAIPEAS RT 02 RW 01 DUSUN 01,NIFUTASI,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8077,394 TAHUN 2012,24-07-2012,394 TAHUN 2012,24-07-2012,Lihat SK Operasional,2016-06-22 21,,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbtahinejaya@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F3B43F4-60FD-4774-912A-12612EA33080,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841700,KB Bintang Laut,69841700,Jl. SP II Ponu,PONU,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD BINTANG LAUT PONU,AC8084,Pend. 420/486/PLS/2007,14-05-2007,Pend. 420/486/PLS/2007,14-05-2007,Lihat SK Operasional,2018-07-23 11,,625,1. Telkomsel Flash,2. -,Tidak Ada,,,bintang.lautponu123@gmail.com,,-9.135995000000,124.701734000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F496C76-0CF0-422A-A985-93B0C565D1EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946909,KB Emalina Saknati,69946909,RT 08 RW 04,NONATBATAN,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,113/PPO/2015,16-09-2015,113/PPO/2015,16-09-2015,Lihat SK Operasional,2016-08-03 10,,"9,000",,2.,,,,,,-5.476566000000,114.469299000000,3,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,3
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13C34EC8-7A93-4BE9-AFB3-BFE5D6DBE65C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841702,KB Embun Pagi,69841702,Jl. Raya Ponu,PONU,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,Pend. 422.1/245/PLS/2008,,Silakan Upload SK,,,200,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FE6FA33-9ABB-4ACF-9237-CD1382F99727,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973983,KB FIRDAUS,69973983,RT 05 RW 02,TUAMESE,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pemerintah Desa Tuamese,AC8082,06/DISPENPORA/TTU/2018,24-01-2018,06/DISPENPORA/TTU/2018,24-01-2018,Lihat SK Operasional,2018-03-09 09,C,"5,000",1. -,2. Telkomsel Flash,PLN,,,firdaustuamese2021@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/866D87ED-A711-4585-A1B7-41C5328E1566,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945527,KB KOTA FOUN,69945527,KOTAFOUN RT 09 RW 03,KOTAFOUN,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PAUD KOTAFOUN,AC8078,106/PPO/2015,11-09-2015,106/PPO/2015,11-09-2015,Lihat SK Operasional,2016-06-22 21,,500,,2.,,,,koberkotafoun@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CAEFCBC-1EDF-4174-8872-6FB6E4817B1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945348,KB LIBRA,69945348,"Oenitas,Rt/Rw",SIFANIHA,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8079,352 Tahun 2014,31-05-2014,183 /DISPENPORA/TTU/2019,31-05-2014,Silakan Upload SK (link file tidak valid) => [516214-463629--],2021-09-13 01,,375,,2.,,,,kblibra01@yahoo.com,,-.000100000000,-.003400000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/954F4B60-75DF-40C7-88D3-A259810F7AFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991159,KB MANUNE I,69991159,RT 05 RW 02,MOTADIK,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,17.C/DISPENPORA/TTU/2017,12-11-2017,17.C/DISPENPORA/TTU/2017,12-11-2017,Lihat SK Operasional,2019-10-01 23,,900,1. -,2. -,Tidak Ada,,,manunesatu194@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2
Nusa Tenggara Timur,Kab. Timor Tengah Utara,Biboki Anleu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3BE4D4A-E83F-4542-94BD-60031DE44D8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989707,KB MANUNE II,69989707,BOKON RT 07 RW 03,MOTADIK,KEC. BIBOKI ANLEU,KAB. TIMOR TENGAH UTARA,PROV. NUSA TENGGARA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,100/DISPENPORA/TTU/2017,20-11-2017,100/DISPENPORA/TTU/2017,20-11-2017,Lihat SK Operasional,2019-08-15 16,,560,1. -,2. -,Tidak Ada,,,kobermanunedua@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2
