prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F2CF474-301F-41B0-849F-B5B20B853BBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014479,PAUDQ AL HARAMAIN,70014479,PAJEKKO DESA SAMAELO KEC. BAREBBO,SAMAELO,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,PAUDQ,Kementerian Agama,,,Nomor 137 Tahun 2021,17-03-2021,Nomor 948 Tahun 2021,17-03-2021,Lihat SK Operasional,2021-11-05 01,,900,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E4CFABC-C69F-4BEC-A877-FA4DAC02334C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808069,TK AL-IRADHA,69808069,PARIPPUNG,PARIPPUNG,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ASSYURAH,AH6617,NOMOR 16,14-06-2022,NOMOR 33 TAHUN 2022,09-08-2022,Lihat SK Operasional,2022-09-01 15,B,60,1. -,2. Telkomsel Flash,PLN,,,tkaliradha001@gmail.com,,-4.637044000000,120.314666000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,1,0,3,0,2,0,0,1,0,3,0,1,2,0,0,2,0,0,0,1,0,3,2013,Tidak Ada
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28A570FD-3DB6-49B4-B46D-6C03107C8D96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808177,TK AMAL BAKTI,69808177,POROS PATTIRO BAJO,SUGIALE,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH6614,421/KEP/39/DPK,14-06-2005,18 TAHUN 2021,25-06-2021,Lihat SK Operasional,2022-01-16 00,B,238,1. Telkomsel Flash,2. -,PLN,,,tkamalbakti123@gmail.com,,-4.673996000000,120.033574000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,0,1,1,0,4,0,3,1,0,0,0,4,0,2,2,0,0,0,0,3,0,1,0,4,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA427FFB-4194-40AC-AB0F-288D996E99C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316485,TK AMALIA,40316485,J. POROS SINJAI DESA CORAWALI,APALA,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/KEP/85/DPK,16-12-2002,10 TAHUN 2021,10-05-2021,Lihat SK Operasional,2022-09-05 09,B,468,1. Telkomsel Flash,2. -,PLN,,,,,-4.592800000000,120.317300000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",4,0,1,2,1,0,4,0,3,0,1,0,1,3,0,3,1,0,0,1,1,1,1,0,0,4,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6855C551-9270-4E4E-A9C6-AE3D67A4FA92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896788,TK BUKIT CINNONG,69896788,CINNONG,CINNONG,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BUKIT CINNONG,AH6604,01,07-08-2014,395 TAHUN 2014,07-08-2014,Lihat SK Operasional,2015-06-24 15,C,560,1. -,2. -,Lainnya,,,,,-4.605466000000,120.275520000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2013,Tidak Ada
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD18CF40-C821-488D-A0DE-2E0D41BA8637,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808100,TK DARUSSALAM,69808100,POROS BONE SINJAI KM.11,SAMAELO,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK DARUSSALAM,AH6612,131 Tahun 2017,23-01-2017,NOMOR TAHUN 2022,04-07-2022,Lihat SK Operasional,2022-10-31 14,B,272,1. -,2. -,PLN,,,tkdarussalam11@gmail.com,,-4.630297000000,120.306424000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,899,2,0,0,1,0,0,3,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,2,2013,Tidak Ada
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D8C8879-23C9-4CBC-9B04-D1D0F7909EF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808014,TK DASA WISMA APALA,69808014,POROS SINJAI KM.8,APALA,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Bone,AK8436,,,33/KEP/106/DS/2000,,Silakan Upload SK,,B,168,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,tkdasawisma001@gmail.com,,-4.611946000000,120.315477000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,2,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,1,0,2,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5584195B-D42B-452D-9169-D552CE304936,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316502,TK KAJAOLALIDDONG,40316502,KAJAOLALIDDONG,KAJAOLALIDDONG,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK,AH6611,,01-01-1900,10 TAHUN 2021,01-01-1900,Silakan Upload SK (link file tidak valid) => [592211-182602--],2022-02-16 05,B,380,1.,2.,PLN,,,,,-4.605479000000,120.280673000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBE463B8-15D8-4019-BBC9-421F27B4144B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316488,TK LAMELLONG,40316488,BAKKE,KAJAOLALIDDONG,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DHARMA WANITA UNIT DESA KAJAOLALIDDONG,AH6610,04/KEP/I06.7/DS/1999,27-04-1999,18 TAHUN 2021,25-06-2021,Lihat SK Operasional,2022-01-16 00,B,551,1.,2.,PLN,,,,,-4.593969000000,120.281721000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,1,1,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,2,0,0,1,0,0,3,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Bone,Barebbo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE3324AC-A822-435C-B669-3CC4D021D5C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69808167,TK LAMPOKO INDAH,69808167,LAMPOKO,LAMPOKO,KEC. BAREBBO,KAB. BONE,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN LAMPOKO INDAH,AH6623,Nomor 07 Tahun 2013,05-06-2013,Nomor 26 Tahun 2022,04-07-2022,Lihat SK Operasional,2022-11-02 07,B,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mulyadia955@gmail.com,,-4.584029000000,120.232820000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,2,0,2,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2,2013,Telkomsel Flash
