prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E5CE7CF-B36E-402A-AC21-4B717484B2D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000828,KB AN-NUR,70000828,DUSUN KUTASARI RT 13 RW 04,DAYEUHLUHUR,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1,03-05-2019,421.1/kPTS 874 /dISDIK.4/2020,09-03-2020,Lihat SK Operasional,2020-03-10 17,,0,,2.,,,,ademeli.koberannur2020@gmail.com,,-7.149567500000,108.393823300000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BA36F7E-A4D3-4CFA-B710-4EF180F50ABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866853,KB DAARUL FIKRY,69866853,LEBAKAYU,SUKANAGARA,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Daarul Fikry Wal Ilmy,AI1414,,,421.9/1961-DISDIK/2012,,Silakan Upload SK,,,180,1. Telkomsel Flash,2. Linknet,PLN,,,daarul.fikry@gmail.com,,-7.162147600000,108.415482400000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,Telkomsel Flash
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0CB9722-08EA-40ED-8DFB-0C994FB51389,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964708,KB FATHONATUL AMIN,69964708,DUSUN SUKAMAJU RT. 04 RW. 02,SUKANAGARA,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SIROJUL ATHFAL AL AMIN,AI1417,001/YSA AL-AMIN/II/2015,17-02-2015,421.1/KPTS/ 5949-DISDIKBUD/2016,30-12-2016,Lihat SK Operasional,2017-08-02 12,C,150,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,koberfathonatulaminjtn@gmail.com,,-7.159410000000,108.410675000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,3,0,0,1,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,1,Telkom Speedy
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6D4FF5F-0029-4ED2-8802-7928A5538AA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007301,KB SYAMSUL ULUM,70007301,DUSUN KARANGSARI RT 29 RW 08,JATINAGARA,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1,13-07-2020,421.1/Kpts 4517/Disdik.4/2020,23-12-2020,Lihat SK Operasional,2021-01-25 02,,0,1. Telkomsel Flash,2. Lainnya,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,440,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Telkomsel Flash
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D74659AA-2047-4EBA-8AF3-2F34DFF1B463,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69783388,KOBER AL-FURQON,69783388,DUSUN DESA RT.05 RW.01,DAYEUHLUHUR,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Menuju Makmur,AI1421,,,421.9/2615-DISDIK/2012,,Silakan Upload SK,,Belum Terakreditasi,100,,2.,,,,alkober20@gmail.com,,-7.169536000000,108.382444000000,5,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,1,3,1,5,0,0,0,0,5,0,0,5,3,0,0,1,1,0,0,0,5,
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16113D5E-0439-45E6-8BDE-ECC2B34E0939,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776755,KOBER AL-HASANAH,69776755,DUSUN WETAN RT 04 RW 01,BAYASARI,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-HASANAH FAHRURODJI,AI1422,421.1/86-UPTD/2008,03-07-2008,421.9/1011-DISDIKBUD/2014,03-03-2014,Lihat SK Operasional,2015-11-23 13,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb.alhasanah.bys@gmail.com,,-7.168300000000,108.399900000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,0,3,0,0,1,0,0,4,1,4,0,0,0,0,4,0,0,4,1,1,0,2,0,0,0,0,4,Telkomsel Flash
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65C35769-8B7D-4B2E-ADA3-666B8861C722,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69784772,KOBER AL-HIDAYAH,69784772,WINANGUN,DAYEUHLUHUR,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBMMENUJU MAKMUR,AI1418,,,421.9/1963-DISDIK/2012,,Silakan Upload SK,,Terakreditasi,300,,2.,,,,indahsuciarti18@mail.com,http,-7.184780000000,108.394203000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF8994DF-2BF8-4546-A45A-E8668F8F0081,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69776740,KOBER AL-IKHLAS,69776740,RAWASARI,MULYASARI,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Menuju Makmur,AI1421,,,"421,9/514-DISDIK/2012",,Silakan Upload SK,,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kober.alikhlas69776740@gmail.com,,-7.166662600000,108.418484200000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,240,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,1,0,1,0,1,0,0,0,3,Telkomsel Flash
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A0693EF-D5BA-4F33-9C22-51D6A7AFF740,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69783394,KOBER AL-MUHTADIN,69783394,CIBUBUHAN,MULYASARI,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan RAHMA FAUZIAH ALMUBTADIIN,AI1419,,,421.9/1960-DISDIK/2012,,Silakan Upload SK,,Belum Terakreditasi,0,1. Telkomsel Flash,2. Lainnya (Kabel),PLN,,,,,-7.148985000000,108.421539000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,Telkomsel Flash
Jawa Barat,Kab. Ciamis,Jatinagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12F78EB0-69A9-4E73-A2AD-592A0A12D58F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69783397,KOBER AMANAH,69783397,WINANGUN,DAYEUHLUHUR,KEC. JATINAGARA,KAB. CIAMIS,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/796-DISDIK/2012,,Silakan Upload SK,,C,240,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudamanah09@gmail.com,,-7.162149000000,108.408301000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,0,1,0,0,0,3,Telkomsel Flash
