prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA27D612-83A6-4A94-BEA8-65F417CFE3E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006009,KB BUSTANUL ATHFAAL YAA BUNAYYA,70006009,SP. IV JALUR 1 BANJAR AUSOY - DISTRIK MANIMERI,BANJAR AUSOY,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,010/SK/YPPH-TB/III/2012,10-03-2012,421.1/470/2020,08-12-2020,Lihat SK Operasional,2020-12-11 09,,"103,684",,2.,,,,grouplpihbintuni@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C6573BA-97C4-49F1-A458-C18183E5A72F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69940700,KB Efata Korano Jaya,69940700,SP 2 Korano Jaya,KORANO JAYA,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/821/2015,02-09-2015,421.1/821/2015,02-09-2015,Lihat SK Operasional,2016-04-02 08,C,750,1. -,2. Telkomsel Flash,PLN,,,kbypkefatakr@gmail.com,,-2.073100000000,133.721400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,950,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7FCDABF-1D6D-452E-87EE-1CAACA1BE6E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69940428,KB EVI I SP. 4,69940428,SP. 4 Jalur 6,BANJAR AUSOY,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKK,AN7691,421.1/015/2017,04-04-2017,421.1/015/2017,04-04-2017,Lihat SK Operasional,2017-05-05 13,B,"1,250",1. -,2. Telkomsel Flash,PLN,,,sutiyawanmarkos01@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,1,4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,1,0,1,0,0,0,3,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F30EFB7C-3AE4-4B82-87CF-FF5E45B98F4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69938263,KB EVI IV MANIMERI,69938263,JL. RAYA BUMI SANIARI,BUMI SANIARI,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,005/BS/VII/2009,13-07-2009,421.1/583/2011,01-01-2011,Lihat SK Operasional,2016-03-08 12,C,225,1. -,2. Telkomsel Flash,PLN,,,kbevi4sp3@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/676EC10B-3123-4CF3-80E9-12F2EF92E06A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69938261,KB MELATI SP 2,69938261,JL. RAYA KORANO JAYA SP 2,KORANO JAYA,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Teluk Bintuni,AN7680,004 / III. 4./ F / 2008,12-06-2008,421.1/024/2017,04-04-2017,Lihat SK Operasional,2017-05-05 13,C,"2,500",1. -,2. Telkomsel Flash,PLN,,,kbmelatisp2@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74AF5A3F-968C-4049-B9B1-F4413B020E63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001073,KB Sta. CHRISTIFORA MANIMERI,70001073,JL. KAMPUNG PASAMAI,ATIBO MANIMERI,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PSW YPPK SANTO YOHANES,AN7664,028/PSY.BTN/2011,15-07-2011,421.1/010/2020,14-02-2020,Lihat SK Operasional,2020-03-18 10,C,72,1. -,2. Telkomsel Flash,PLN,,,kbstcristifora@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,950,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/082B928E-4175-4BE1-AC9F-0FE5370AD6C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993136,KELOMPOK BERMAIN EVI III MUTURI,69993136,JL. MUTURI,KORANO JAYA,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,"SK PENDIRIAN KELOMPOK BERMAIN EVI  III MUTURI, NOMOR",14-07-2009,"SK IJIN OPERASIONAL  KELOMPOK BERMAIN EVI  III MUTURI, NOMOR; 421.1/395/2019",01-01-2019,Lihat SK Operasional,2020-01-21 11,,225,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,950,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF778159-4E94-4AC4-8B10-CA37ED9AA363,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69938375,Kelompok Bermain YPK Pniel,69938375,Banjar Ausoy Distrik Manimeri,BANJAR AUSOY,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pengelola Sekolah Wilayah (PSW) YPK,AN7679,27/A -4/SK/PSW-YPK/TB/VII,20-08-2012,421.1/593/2014,02-04-2014,Lihat SK Operasional,2016-03-09 04,C,300,1. -,2. Telkomsel Flash,PLN,,,kbYPKPNIEL@yahoo.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,950,1,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0634FD35-A386-48C8-8E4E-EF5BBC4DEC68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003582,PAUD ATIBO PASAMAI MANIMERI,70003582,JL. ATIBO MANIMERI,ATIBO MANIMERI,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/SK/TMS/PAUD-ATIBO/VII/2007,05-07-2007,421.1 / 334 / 2020,19-08-2020,Lihat SK Operasional,2020-08-19 18,C,625,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Papua Barat,Kab. Teluk Bintuni,Manimeri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/499A9371-488A-43B0-BD2A-784B5E96991F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69937321,PAUD KB AISYIYAH,69937321,Jl. POROS 1 FASILITAS UMUM WARAITAMA SP 1,WARAITAMA,KEC. MANIMERI,KAB. TELUK BINTUNI,PROV. PAPUA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Teluk Bintuni,AN7680,02/KEP-PDA/A/VI/2011,20-06-2011,421.1/099/2017,04-04-2017,Lihat SK Operasional,2023-02-19 19,B,625,1. -,2. Telkomsel Flash,PLN & Diesel,,,kbaisyiyah68@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
