prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9764FC5F-7A20-4D5E-9BC5-279BE8541CC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005798,KB AL MUHAJIRIN,70005798,Jalan Tanjung Api-Api Km. 52 No. 01 Rt.06 Rw.04,TELUK PAYO,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/065/Pendidikan/BPT/2016,25-10-2016,503/065/Pendidikan/BPT/2016,25-10-2016,Lihat SK Operasional,2020-11-30 11,,"1,575",,2.,,,,,,-2.457956000000,104.801965000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3,
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/729BF538-1694-45C5-8222-BEA666E87EB7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037069,KB HARAPAN BUNDA,70037069,Jalan Tanjung Api-Api Parit 10 Dusun II,MUARA SUNGSANG,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 02,03-01-2023,503/01/SIO-PAUD/DPM-PTSP/2023,06-01-2023,Lihat SK Operasional,2023-01-31 14,,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,130,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,2,0,0,0,0,0,0,3,Telkomsel Flash
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F773ED74-EC82-43BF-9915-08C565F5CEC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978430,KB HARAPAN IBU,69978430,LORONG PANDEAN,MARGA SUNGSANG,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,99,27-11-2017,503/003/Pendidikan/DPM-PTSP/2018,05-01-2018,Lihat SK Operasional,2018-07-10 15,,77,,2.,,,,01paudharapanibu@gmail.com,,-2.365931000000,104.890317000000,5,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,5,
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B77544B-AD8A-410A-AA62-8568F0C20453,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985975,KB KURNIA BUNDA,69985975,Jl. M. Yusuf No. 05 Kuala Prajen,PERAJEN JAYA,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,9120202162351,25-01-2019,9120202162351,25-01-2019,Lihat SK Operasional,2019-03-04 15,,100,,2.,,,,paudkurniabunda@gmail.com,,-2.432851000000,104.877630000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A12560D1-ABDA-41CB-8F76-824D511956A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009797,KB NUSANTARA TELUK PAYO,70009797,JALAN TANJUNG API-API RT. 01 DESA TELUK PAYO,TELUK PAYO,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0220101490984,08-04-2020,420/0560/Disdikbud-PAUD&PNF/2020,09-03-2020,Lihat SK Operasional,2021-04-22 17,,150,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,1,Tidak Ada
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E243FD11-E6E3-4A42-B487-114823081623,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013678,KB PERMATA IBU,70013678,JALAN EKA JAYA,SUNGSANG I,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,184,27-05-2013,425/1499/PENDIDIKAN/20212,23-05-2012,Lihat SK Operasional,2021-10-08 07,,0,1. Telkomsel Flash,2. Telkomsel Flash,Menumpang,,,,,-2.364552000000,104.897300000000,6,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,2,0,0,4,4,0,2,0,2,4,0,2,4,2,0,2,0,0,2,0,0,6,Telkomsel Flash
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E51CE48-4D4A-4D93-A900-F8425B851665,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982522,KB TRIJAYA,69982522,Lrg. Teladan Desa Rt.05 Dusun II,SUNGSANG III,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,8120105992106,20-09-2018,8120105992106,20-09-2018,Lihat SK Operasional,2019-10-14 09,,108,1. Telkomsel Flash,2. Indosat IM3,Menumpang,,,paud.trijaya03@gmail.com,,-2.363500000000,104.903100000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,0,5,5,0,0,0,0,5,1,0,4,1,1,0,3,0,0,0,0,5,Telkomsel Flash
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0F0205B-77FE-442D-B102-FAC197AB5BEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993516,RA Inayatullah Gasing,69993516,JL. TANJUNG API-API,SUNGSANG III,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E22C3CEC-91D4-495E-BBE5-DBD9B28FFAAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70023711,TK ISLAM AISYAH,70023711,Jalan Merdeka Lorong Indrawati,SUNGSANG II,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,Nomor 13,27-10-2021,503/29/SIO-PAUD/DPM-PTSP/2021,23-12-2021,Lihat SK Operasional,2021-12-31 09,,0,,2.,,,,Tkislamaisyah606@gmail.com,,.000000000000,.000000000000,9,0,0,0,2013,,,2022/2023-2,,0,0,0,0,1,1,0,7,8,0,1,0,1,8,0,4,5,3,3,2,1,0,0,0,1,8,
Sumatera Selatan,Kab. Banyuasin,Banyuasin II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/478DAD9D-472D-4C8F-B5D1-DD5F8428FD08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006638,TK IT AL-IHSAN,70006638,LR. SINAR BULAN SUNGSANG I,SUNGSANG I,KEC. BANYUASIN II,KAB. BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/09/IPSPF/DPM-PTSP/2020,18-03-2020,420/81/Disdikbud-PAUD&PNF/2020,20-01-2020,Lihat SK Operasional,2021-01-05 16,,540,1. Smartfren,2. Lainnya (Wavelan),PLN,,,tkitalihsanssg@gmail.com,,-2.366097000000,104.895513000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Smartfren
