prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8614EFD9-67BD-4060-8465-868407726187,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842019,KB ADINDA,69842019,Kp. Pasirpurut RT. 05 RW. 01,KONDANGJAYA,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Pandeglang,AO5816,421.9/062-KB.IO.P/Dikbud/2016,01-04-2016,421.9/304-KB.IO.PAUD/Dikbud/2019,01-04-2019,Lihat SK Operasional,2019-08-26 16,B,124 m2,1. -,2. Telkomsel Flash,Menumpang,,,koberadinda2014@gmail.com,,-6.426300000000,105.902000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B50F8AD3-3DC9-451E-8618-1F0123BE5155,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943020,KB AL IHYA,69943020,DESA KADURONYOK 05/08,KADURONYOK,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/007-IP.PAUD/DISDIK/,10-06-2013,421.9/061-KB.IO.DISDIK/20,15-12-2014,Lihat SK Operasional,2016-04-26 13,Belum Terakreditasi,200,,2.,,,,alihyakb@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAFBC04F-6F8C-4DF2-ADB1-4E56CC4E9821,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842026,KB AL-BADRU,69842026,KP. Girilaya,PASIREURIH,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL BADRU PASIREURIH CISATA,AX0902,421.9/018-KB.IO.P/Disdik/2013,20-03-2013,503/010/Izin.Ops-Sekolah-DPMPTSP/II/2022,11-02-2022,Lihat SK Operasional,2023-04-05 09,C,65,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paudalbadru@yahoo.com,,-6.395206000000,105.947535000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,Telkomsel Flash
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8CFB892-654D-4B97-B34E-1FB5CA2370BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842023,KB ASHIBYAN,69842023,KP. NOONG,KONDANGJAYA,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPM BINABAKTI WANITA,AG1179,421.9/068-IP.PAUD/Disdik/2012,16-07-2012,421.9/069-KB.IO.PAUD/Dikbud/2017,29-09-2017,Lihat SK Operasional,2019-08-26 17,C,0,,2.,,,,ashibyan.kb@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A51573C-581E-493E-A21B-49EC999881BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929454,KB BHAKTI INSAN MANDIRI,69929454,Kp. Pasirkoer,KUBANGKONDANG,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-AUSATH,AJ4603,421.9/029-IP.PAUD/Disdik/2012,16-07-2012,421.10/22-IO.Dikbud/2015,14-12-2015,Lihat SK Operasional,2016-10-14 13,B,425,1. -,2. -,PLN,,,kbbahkti.im@gmail.com,,.000000000000,.000000000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,4,2,5,0,0,0,1,4,0,2,3,3,1,1,0,0,0,0,0,5,2013,Tidak Ada
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5B20FE2-77E7-481B-95BE-58214EFFE661,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968560,KB CITRA 1,69968560,KP. CIKANANGA,KUBANGKONDANG,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/868-A-DISDIK/2008,05-06-2008,421.9/190-KB.IO-DIKBUD/2018,17-09-2018,Lihat SK Operasional,2020-07-15 10,,90,1. -,2. -,PLN,,,kb.citra1@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85ED3D06-0649-40D9-ACDD-39195D007323,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842024,KB CITRA 2,69842024,KP. BABAKAN,KUBANGKONDANG,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,421.9/250.IO.DISDIK/2011,,Silakan Upload SK,,,42,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71F21B2D-F772-4DE7-ACE6-89142B8C7263,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842025,KB CITRA 3,69842025,KP. KADUHEULANG,KUBANGKONDANG,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBM HARAPAN,AJ4600,,,421.9/250.IO.DISDIK/2011,,Silakan Upload SK,,C,0,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,citra3.kb@gmail.com,,.000000000000,.000000000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,2013,Lainnya (Serat Optik)
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/168FEB8E-8ADC-4900-9BBD-73D3C8F56D99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842027,KB DARUL IHSAN,69842027,KP. KATAPANG,CIHERANGJAYA,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DARUL IHSAN,AJ4605,421.9/066-IP.PAUD/Disdik/2012,16-07-2012,421.9/189-KB.IO.PAUD/Dikbud/2018,17-09-2018,Silakan Upload SK,,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,p.darulihsan@yahoo.com,,-5.443757000000,114.421127000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,2,2,0,0,2,1,0,0,1,1,3,2013,Telkomsel Flash
Banten,Kab. Pandeglang,Cisata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8214FB7-DF60-4D71-A892-D243AD867EFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004352,KB NURUL AMAL CIBARANI,70004352,Kampung Cibarani,CIBARANI,KEC. CISATA,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/011/KOMITMEN/DPMPTSP/V/2020,15-05-2020,503/042/Izin.Ops-Sekolah-DPMPTSP/VIII/2020,26-08-2020,Lihat SK Operasional,2020-09-16 02,,800,1. -,2. Lainnya,PLN,,,paudnurulcibarani@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,2013,Tidak Ada
