prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7570317-A4E6-4310-973A-AED5E80A0E9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995637,HIDAYATUL MUBTADIIN,69995637,Jl. Simpang Latif Basilam Baru,SIMPANG TETAP DARUL IHSAN,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09686B4F-024F-4BBC-824B-565E1C7700D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803580,PAUD RAULIA FAJAR,69803580,JL. HUSNI THAMRIN GG SERAI NO. 03,SIMPANG TETAP DARUL IHSAN,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/DISDIK/5.1/0382,21-02-2008,421.1/DISDIK/5.1/0382,21-02-2008,Silakan Upload SK,,,0,1. -,2. -,PLN,,,paud.rauliafajar87@gmail.com,,1.672269000000,101.420536000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,2013,Tidak Ada
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/951C3133-EB6A-4AFD-916A-1F0808DD24CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10497338,PAUD SRI MERSING I,10497338,Jl.Semangka Gang Domo,BAGAN KELADI,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN3741,,,,,Silakan Upload SK,,C,0,,2.,,,,srimersing1@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D014A13A-929F-45AA-B90D-4935280BEAEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731101,RA/BA/TA AL FAJAR,69731101,JL.HARAPAN PARIT DELIMA,PANGKALAN SESAI,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,1.683059000000,101.424533000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5547DAC-04F6-4DDB-975C-0A0FE746D836,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731102,RA/BA/TA AL IHSAN,69731102,JL. NURI GG. MERPATI NO. 02 PURNAMA,PURNAMA,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,1.681000000000,101.448066000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0E199FD-A6C2-4986-93F7-B35D4AEBB40F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731098,RA/BA/TA AL-AMIN,69731098,JL. PROF. M. YAMIN NO. 45 BATANG MERAWAN,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,INDONESIA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.681000000000,101.480669000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDA6D11F-9339-40E7-870F-A1B0A5F26151,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731099,RA/BA/TA AL-IKHLAS,69731099,JL. PEMUDA DARAT,PURNAMA,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0,,2.,,,,,,1.681000000000,101.480669000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79D4048F-301A-4176-B41E-E978041D4F70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69803584,TAMAN KANAK-KANAK RAULIA FAJAR,69803584,JL. HUSNI THAMRIN GANG SERAI NO. 3,SIMPANG TETAP DARUL IHSAN,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,"AKTE NOTARIS MURDJIRAPTINAH,SH",26-12-2007,421.1/DISDIK/5.1/03852,21-02-2008,Lihat SK Operasional,2021-06-16 22,B,0,1. -,2. Centrin (Kabel),PLN,,,tk.rauliafajar87@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,2,2013,Tidak Ada
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/715B05E9-9764-47ED-BEAC-AED412ECB0E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038379,TK AL - ARIF,70038379,Jl. Dr. Wahidin,BAGAN KELADI,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,**03**,06-07-2018,0003/IPSPAUD/DPMPTSP/III/2023,20-03-2023,Lihat SK Operasional,2023-04-04 12,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Riau,Kota Dumai,Dumai Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B9C0F8E-F79F-4F29-9BD9-7E334C7E0CD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10496982,TK ANANDA,10496982,JL.DERMAGA GG.MERPATI,PURNAMA,KEC. DUMAI BARAT,KOTA DUMAI,PROV. RIAU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ANANDA,AN3749,SK/YPA/001/VI-2004,01-04-2004,421.1/DISDIKKO/PK/2004/1750,22-06-2004,Lihat SK Operasional,2017-02-14 15,C,510,1. Smartfren,2. -,PLN,,,dewi2candra@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,4,1,3,0,0,0,0,3,0,0,3,0,2,0,0,1,0,0,0,3,2013,Smartfren
