prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4D1E3D9-F167-4FC7-9678-2940BFBF037B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976140,AL HIKMAH,69976140,Dusun Depong RT 14/06,PARIGIMULYA,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,,,753 TAHUN 2017,06-09-2017,753 TAHUN 2017,06-09-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B39FA1AF-3035-422B-BF50-E6B360C06994,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824094,AN-NUR,69824094,NEGLASARI RT 07 / RW 03,MANYINGSAL,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,17 Juli 2009,06-07-2009,421.10/052-DISDIK,17-07-2022,Lihat SK Operasional,2023-01-25 21,,64,1. Telkomsel Flash,2. Telkom Astinet,PLN,,,paudspsanur@gmail.com,,-6.512124000000,107.842285000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,5,1,5,0,0,0,0,5,0,0,5,2,1,1,0,1,0,0,0,5,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B36B34-7DA7-4083-8769-E2ECF4730922,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958027,Daarul Fathonah,69958027,Kp. Maranggi Rt.05 Rw.02,MANYINGSAL,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC86D85C-ACEA-4488-970E-013A2311E4D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69878475,KB AGUNG MAKMUR,69878475,Kp. Tanjungjaya RT.24/08 Ds.Tanjung,TANJUNG,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AGUNG MAKMUR,AA4051,,,421.10/00763-DISDIK,,Silakan Upload SK,,C,63,1. Telkom Speedy,2. Indosat IM3,PLN,,,paudagungmakmur@gmail.com,,-6.476349000000,107.890307000000,6,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,3,5,6,0,0,0,0,6,0,1,5,0,1,3,1,0,1,0,1,5,2013,Telkom Speedy
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EB85B11-87DA-483B-953D-1106BE3A5386,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69878478,KB AL MUBAROKAH,69878478,KP. SARPADASI RT 25 RW 07,PADAMULYA,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-MUBAROKAH ISTIQOMAH,AA4058,DISDIK/PAUD.SB.11.01-00065/2012,25-09-2012,DISDIK/PAUD.SB.11.01-00065/2012,25-09-2012,Lihat SK Operasional,2017-04-20 14,C,"2,400",1. -,2. Telkom Speedy,PLN,,,koberalmubarokah65@gmail.com,,-6.497309900000,107.820429100000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,5,0,4,0,0,0,0,4,0,1,3,1,1,0,0,0,2,0,2,2,2013,Tidak Ada
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3C7A421-3104-4E0B-9B9F-7723F0BC034B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861531,KB AL-IHSAN,69861531,DUSUN JAMBU RT 19 RW 09,SIDAJAYA,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN NURUL IHSAN,AA4049,,,421.10/234-DISDIK,,Silakan Upload SK,,,330,1. Indosat IM3,2. Telkomsel Flash,PLN,,,koberalihsansubang@gmail.com,http,-6.511879000000,107.911266000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",6,0,0,2,1,0,3,1,3,0,1,0,1,3,0,1,3,3,0,0,1,0,0,0,0,4,2013,Indosat IM3
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBB454C9-1BF6-4610-8C4D-767A25905B59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861543,KB AL-INAYAH,69861543,SALAGEDANG RT 33/ RW 07,JATI,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.10/067-DISDIK,,Silakan Upload SK,,,"7,000",1. -,2. Smartfren,PLN,,,kbalinayah323@gmail.com,,-6.526837400000,107.859010100000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,2013,Tidak Ada
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F37A01E-9977-41EE-BB91-7AE9DB3CB22E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861544,KB AL-JAFAR,69861544,Jl. Saradan Peundeuy Dusun Langkap RT.14/03 Desa Padamulya,PADAMULYA,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.10/382-Disdikbud/2017,02-10-2017,421.10/382-Disdikbud/2017,02-10-2017,Lihat SK Operasional,2020-07-30 12,B,135,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,aljafar11@yahoo.com,,-6.492456000000,107.826433000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,1,0,0,1,3,4,0,0,0,0,4,0,0,4,2,0,2,0,0,0,0,0,4,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31DBBD85-E089-4F8C-BFD7-06638538D76A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861542,KB AL-MU MINUN,69861542,KP CIPACAR  RT 09 / RW 02,PADAMULYA,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL IHSANI SIDAMULYA,AA4047,,,421. 10/122-DISDIK,,Silakan Upload SK,,,108,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,muminuna14@gmail.com,,-6.484030800000,107.859186800000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Cipunagara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC026703-9FCD-44A2-882C-D0945BD8976C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861537,KB AL-MUNAWWARAH,69861537,LAMPENGAN RT 29 RW 11,SIMPAR,KEC. CIPUNAGARA,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA4047,Disdik/Paud.Sb.11.01-00056/2012,24-12-2021,Disdik/Paud.Sb.11.01-00056/2012,24-12-2021,Lihat SK Operasional,2022-11-14 14,Tidak Terakreditasi,625,1. 3 (Tri),2. Lainnya,PLN,,,almunawwarahP@gmail.com,,-6.443200000000,107.838900000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,0,2,0,0,0,0,0,5,0,3,0,0,0,0,3,0,2,1,1,0,1,0,1,0,0,0,3,2013,3 (Tri)
