prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB5D5FA9-3E85-4D36-91F6-568F7E0E2742,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924731,KB AL AZZAM,69924731,Jln. Raya Palembang-Jambi Tasa XIX Dususn V,SUPAT,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK5840,421.9/336/DIKBUD/PNFI/2016,01-07-2011,421.9/336/DIKBUD/PNFI/2016,30-08-2016,Lihat SK Operasional,2015-12-16 10,B,"1,200",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,desyharyani00@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2FE8547-D2B4-4159-B3B0-BE03BFCF6863,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924727,KB AL FITRAH,69924727,DUSUN VI RT.01 DESA GAJAH MATI,GAJAH MATI,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Fitrah,AK5831,421.9/239/DIKBUD/PNFI/2016,30-08-2016,421.9/239/DIKBUD/PNFI/2016,14-07-2008,Lihat SK Operasional,2015-12-16 10,,150,1. -,2. -,PLN,,,palfitrah62@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,2,0,0,0,3,3,0,0,0,0,3,0,2,1,1,0,0,2,0,0,0,0,3
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE5630D8-DC70-4D38-B7C9-B0B70C7B363E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924697,KB AL HIDAYAH,69924697,Desa Supat Barat,SUPAT BARAT,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/10.03/PNF/DIKBUD/2017,01-07-2014,421.9/10.03/PNF/DIKBUD/2017,29-05-2017,Lihat SK Operasional,2015-12-16 09,,600,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb_al.hidayah@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11495EF7-5765-497E-A3A3-4559A8641D2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924737,KB AL-IKHLAS,69924737,Dusun III,LETANG,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/168/DIKBUD/PNFI/2016,25-07-2012,421.9/168/DIKBUD/PNFI/2016,30-08-2016,Lihat SK Operasional,2015-12-16 10,,210,1. Lainnya,2. Lainnya,PLN,,,kbalikhlas2012@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EF44E2B-6276-444B-9FAC-A480F71382CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924724,KB AZ ZAHRA,69924724,Jln. Palembang-Jambi KM.105,SUKA MAJU,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/10.02/PNF/DIKBUD/2017,04-05-2017,421.9/10.02/PNF/DIKBUD/2017,04-05-2016,Lihat SK Operasional,2015-12-16 10,,300,1. Axis,2. Telkomsel Flash,PLN,,,kbazzahra836@gmail.com,,.000000000000,.000000000000,7,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Axis,0,7,0,0,0,0,0,0,7,7,0,0,0,0,7,0,3,4,4,1,0,1,1,0,0,0,7
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BA3CB11-FF37-4CC6-8955-0871F3FB44B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924695,KB CAHAYA BUNDA,69924695,DUSUN I DESA BABAT RAMBA JAYA,BABAT RAMBA JAYA,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK5846,421.9/297/DIKBUD/PNFI/2016,30-08-2016,421.9/297/DIKBUD/PNFI/2016,01-07-2013,Lihat SK Operasional,2015-12-16 09,,400,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbcahayabunda@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2505358D-F578-4073-B64F-A6F2AD0C680A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924732,KB HARAPAN,69924732,DUSUN VI TANJUNG KERANG,TANJUNG KERANG,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/10.04/PNF/DIKBUD/2017,22-09-2017,421.9/10.04/PNF/DIKBUD/2017,01-09-2011,Lihat SK Operasional,2015-12-16 10,,600,1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,,kb.harapantanjungkerang@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,1,0,0,0,4,4,0,0,0,0,4,0,1,3,3,0,1,0,0,0,0,1,3
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/511AECD2-B1C2-49E8-AEB7-FE6963D31FC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924682,KB INSAN TAZKIA,69924682,Jln. Palembang-Jambi KM.99 Dusun II,LETANG,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Insan Tazkia,AK5836,421.9/10.01/PNF/DIKBUD/2017,11-07-2011,0043/IPNF/DPMPTSP-IV/IV/2022,17-04-2017,Lihat SK Operasional,2023-02-21 12,,"40,000",1. Lainnya,2. Lainnya,PLN,,,paud.insantazkia@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,900,4,0,0,1,0,0,0,4,4,0,0,0,0,4,0,3,1,1,2,1,0,0,0,0,0,4
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B12F7CE-978A-48B9-BCC8-E8072E910A6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924696,KB KASIH BUNDA,69924696,DUSUN X RAWA 10,SUKA MAJU,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK5827,421.9/276/DIKBUD/PNFI/2016,30-08-2016,421.9/276/DIKBUD/PNFI/2016,11-07-2011,Lihat SK Operasional,2015-12-16 09,,600,1. -,2. -,PLN,,,paudkasihbundasukamaju@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,300,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Sumatera Selatan,Kab. Musi Banyuasin,Babat Supat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E39CA331-61E1-4E03-8169-7279528139CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925118,KB MENTARI,69925118,DUSUN VIII DESA SUKA MAJU,SUKA MAJU,KEC. BABAT SUPAT,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK5839,421.9/274/DIKBUD/PNFI/2016,30-08-2016,421.9/274/DIKBUD/PNFI/2016,11-07-2011,Lihat SK Operasional,2015-12-18 10,,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudmentari19@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,0,0,1,0,5,6,0,0,0,1,5,0,1,5,1,2,1,1,1,0,0,0,6
