prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6467D3A0-AE80-4357-B0A5-00B4D4BD7927,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989180,PAUD DELIMA,69989180,"DESA BUYANDI, KEC. MODAYAG",BUYANDI,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,D.01/DIKBUD/0210/VII/2010,24-07-2019,D.01/DIKBUD/0694/VII/2019,24-07-2019,Lihat SK Operasional,2019-07-29 21,,100,,2.,,,,Pauddelimabuyandi@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B243DE78-88F3-4B32-8E16-AB23416AE9D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945747,KB ANNUR MODAYAG,69945747,DESA MODAYAG,MODAYAG,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN5304,D.01/DIK/055 / IV /2016,12-04-2016,D.01/DIK/0284 /2016,12-04-2016,Lihat SK Operasional,2016-06-28 07,C,72,1. -,2. Telkom Speedy,PLN,,,kbanurmodayag@yahoo.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0651A2F-A362-44FF-9F3A-60CD07E3CA83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024519,KB ANUGERAH LANUT,70024519,"DESA LANUT, KEC. MODAYAG",LANUT,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,D.01/DIKBUD/005/I/2022,12-01-2022,D.01/DIKBUD/035/I/2022,12-01-2022,Lihat SK Operasional,2022-01-13 14,,160,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F39749EB-3404-4713-8662-BAECB748863C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944265,KB BERLIAN,69944265,Desa Purworejo Induk,PURWOREJO,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO3431,D.01/DIK/084/2016,24-05-2016,D.01/DIKBUD/104/VIII/2021,30-08-2021,Lihat SK Operasional,2021-08-30 15,C,600,1. -,2. Telkomsel Flash,PLN,0,,kbberlianpurworejo@yahoo.com,http,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,Tidak Ada
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CF4E63E-CBDC-422C-ACB1-05F5E9BD7662,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010735,KB BERSINAR,70010735,"Desa Modayag III, Kec. Modayag",MODAYAG III,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,D.01/DIKBUD/05/VI/2021,03-06-2021,D.01/DIKBUD/0335/VI/2021,03-06-2021,Lihat SK Operasional,2021-06-15 15,,120,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4972AFD3-537C-4D15-A4E3-83DC696D17A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945903,KB BOUGENVIL,69945903,DESA MODAYAG II,MODAYAG II,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN5310,D.01/DIK/0167 / VI /2016,29-06-2016,D.01/DIK/0398/ V/ 2016,29-06-2016,Lihat SK Operasional,2016-07-01 09,,160,1. Telkomsel Flash,2. -,PLN,,,kbbougenvile20@gamil.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,Telkomsel Flash
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9B1F422-93E1-4584-810A-3C692E3A7112,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945901,KB BULAWAN,69945901,DESA TOBONGON,TOBONGON,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN5309,D.01/DIK/ 150 /IV/2016,12-04-2016,D.01/DIK /150/ IV /2016,12-04-2016,Lihat SK Operasional,2016-07-01 09,,400,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16898A06-29D2-4054-9A9A-A3CFFA1C50E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70024523,KB HAPPY KIDS,70024523,"DESA, LANUT, KEC. MODAYAG",LANUT,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,D.01/DIKBUD/033/I/2022,12-01-2022,D.01/DIKBUD/022/I/2022,12-01-2022,Lihat SK Operasional,2022-01-13 15,,100,1. -,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F406722-8B13-430E-BCC0-0A6127EFFB97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948200,KB INATON,69948200,DESA BADARO,BADARO,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB INATON,AN5263,D.01/DIK.BTM/10309 /VIII,19-08-2016,D.01/DIK.BMT/06881/VIII /,19-08-2016,Lihat SK Operasional,2016-08-26 22,,80,,2.,,,,kbinatonbadaro@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Utara,Kab. Bolaang Mongondow Timur,Modayag,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3A605ED-593E-49E6-B8E5-4EB659DA1134,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69939481,KB KARTINI,69939481,DESA LIBERIA,LIBERIA,KEC. MODAYAG,KAB. BOLAANG MONGONDOW TIMUR,PROV. SULAWESI UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,D.01/DIKPORA/ 033  /2010,20-05-2010,D.01/DIK/ 19 /2016,13-01-2016,Lihat SK Operasional,2016-03-21 14,B,300,1. -,2. -,PLN,,,kbkartini877@yahoo.co.id,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,450,1,0,0,2,0,0,0,3,3,0,0,0,1,2,0,1,2,0,0,2,0,1,0,0,0,3,Tidak Ada
