prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D435DF96-D4CE-49F0-9406-66F38BD3D177,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010412,KB PAUD HARAPAN BANGSA,70010412,Kampung Rawahayu,RAWAHAYU,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,10/03/2021,29-03-2021,421.1/053/2021,09-04-2021,Lihat SK Operasional,2021-05-31 00,,"5,000",,2.,,,,harapanbangsakbpaud@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47CBDB9F-8FC7-44D0-8BF1-DD4C970E8FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014490,KB PAUD MILAV KUMAAF,70014490,Kampung Kumaaf Distrik Ulilin,KUMAAF,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,420/224/KMF/2015,27-07-2015,421.1/104/2021,28-10-2021,Lihat SK Operasional,2021-11-08 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75651566-1D89-4443-B65C-7A166EF523D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70012593,KB PAUD SAKURA,70012593,Kampung Mandekman Distrik Ulilin,MANDEKMAN,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,10/07/2019,10-07-2019,421.1/080/2021,17-06-2021,Lihat SK Operasional,2021-09-01 19,,0,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A7232A-F3C6-451E-A735-993777725989,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007313,PAUD BUNDA KASIH,70007313,Kampung Baidub,BAIDUB,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,141/SK/07/VI/2019,03-06-2019,421.1/141/2020,22-09-2020,Lihat SK Operasional,2021-01-25 08,,"5,000",1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CA77363-C7FF-4C81-879C-F88664CB7EA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004327,PAUD TUNAS BANGSA,70004327,Kampung Kandrakai,KANDRAKAY,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,141/197/KDK/II/2017,12-02-2017,421.1/125/2020,08-09-2020,Lihat SK Operasional,2020-09-15 12,,60,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,1,1,1,0,3,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B244AB06-D6FC-4959-A668-BA40CF1B70F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304662,TK ABA ULILIN,60304662,JL. ULILIN,KAFYAMKE,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/KEP/PDA.5-W.24/VII/1991,01-07-1991,421.1/010/2018,15-01-2018,Lihat SK Operasional,2019-09-04 19,C,"1,500",1. -,2. -,PLN,,,,,-7.084958300000,140.704945600000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,1,0,0,2,2,3,0,0,0,0,3,0,0,3,0,1,0,1,0,0,1,1,2,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A178700-8AB0-4A3F-B5E7-44D40F4A5887,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60304677,TK KUMAAF,60304677,JL. ULILIN,KUMAAF,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,141/05/VII/KMF/2002,15-07-2002,421.1/011/2018,15-01-2018,Silakan Upload SK,,C,"3,000",1. -,2. -,PLN,,,tkkumaafulilindapodik@gmail.com,,-7.059048700000,140.667974300000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",3,0,0,1,0,0,1,2,3,0,0,0,0,3,0,0,3,0,1,0,1,0,0,1,0,3,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA4B1AF9-85C2-4068-B69F-A56A55F6B776,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991367,TK NEGERI ISAU BIA II,69991367,Jl. Trans Papua Km268 PT. Bia,MANDEKMAN,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,121/MIPMPTSP/MRK/2017MB/D,20-03-2017,421.1/172/2019,17-06-2019,Lihat SK Operasional,2019-10-09 18,,"1,400",1. -,2. -,PLN & Diesel,,,ellaawi99@gmail.com,,-7.268743700000,140.741989300000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2DAB498-9E19-44D1-BD6E-9B296294F4F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991366,TK NEGERI KUKUMID,69991366,Kampung Mandekman,MANDEKMAN,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,122/IMB/DPMPTSP/MRK/2017,20-03-2017,421.1/173/2019,17-08-2019,Lihat SK Operasional,2019-10-09 18,,"3,250",1. -,2. -,Diesel,,,tkkukumit@gmail.com,,-7.268743700000,140.741989300000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,2,1,0,0,0,0,0,3,Tidak Ada
Papua Selatan,Kab. Merauke,Ulilin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EB1AD60-747D-423C-8207-45E791942370,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981667,TK NEGERI LOO BIA 1,69981667,ESTATE 1 BIA,SELIL,KEC. ULILIN,KAB. MERAUKE,PROV. PAPUA SELATAN,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,BIA-DISPENBUD/II /PT.BIA-P180131Q,01-02-2018,421.1/331/2017,11-12-2017,Lihat SK Operasional,2018-10-29 11,,"2,000",1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",4,0,0,0,0,0,1,3,4,0,0,0,0,4,1,1,2,0,2,1,1,0,0,0,0,4,Tidak Ada
