prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAF9EA9B-B9B4-41D7-A9EB-29DA9B7E583A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855740,KB AL - MUTAQIN,69855740,Desa Panulisan Timur,PANULISAN TIMUR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8848,421.1/ 3688/ 05/14/Tahun 2015,06-10-2015,421.1/ 3688/ 05/14/Tahun 2015,06-10-2015,Lihat SK Operasional,2016-06-07 01,,400,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kbalmutaqinpantim@gmail.com,,-7.303004000000,108.605046000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,2,0,0,1,0,0,1,1,2,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,2
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF088A47-D8F2-4759-8BF2-6B5FAEC4EDDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943194,KB AL AMANAH,69943194,Dusun Cikondang RT 01 RW 01,DATAR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Al Amanah,AJ8861,421.1/1415/05/14,24-03-2016,421.1/1415/05/14,24-03-2016,Lihat SK Operasional,2016-04-28 23,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,alamanahdatar@gmail.com,http,-7.207926000000,108.631066000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,20,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,1,2,0,3
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A8729F6-6922-4C4A-AF44-06558FFC1A4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855749,KB AL MUTAQIN KETRA,69855749,JL. KETRA NO.01,DATAR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8850,421.1/5040/05/14,30-11-2016,421.1/5040/05/14,30-11-2016,Lihat SK Operasional,2018-04-04 12,,200,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,-7.174800100000,108.633649500000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/327D7A74-2F71-4F36-A796-80349356FF7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855735,KB AT TAUBAH,69855735,MARYANI,PANULISAN,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8855,,,421.1/2936/05/14,,Silakan Upload SK,,,0,1. -,2. Lainnya (Wavelan),PLN,,,paudattaubah@yahoo.com,,-7.317640100000,108.608815700000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,450,2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE14D54B-435C-46BF-9690-0477A4303920,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000186,KB MIFTAHUL ILMI,70000186,RT. 03 / RW.09 DUSUN CIKADU,BINGKENG,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.1/0179/03/15/2019,15-01-2020,421.1/0179/03/15/2019,15-01-2020,Lihat SK Operasional,2020-02-12 14,,45,1. Axis,2. Telkomsel Flash,PLN,,,,,-7.246493200000,108.602051800000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Axis,450,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B514678-05F1-4A81-A758-74D9F68EC97D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002041,KB THORIQUL HUDA,70002041,"DUSUN SUDIMAMPIR, RT.01 / RW.04",HANUM,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.1/1543/03/15,04-05-2020,421.1/1543/03/15,04-05-2020,Lihat SK Operasional,2020-06-10 21,,234,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,thoriqulhuda@gmail.com,,-7.276308100000,108.572159100000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),450,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA750D0C-AEE7-4938-BFA2-1640AE452180,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855746,PAUD AISYIYAH,69855746,JL. RAYA KEBON SAHANG RT.04 RW.01,DAYEUHLUHUR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Cilacap,AO5409,421.1/ 7354/ 05/ 14/TAHUN 2014,13-11-2014,421.1/ 7354/ 05/ 14/TAHUN 2014,13-11-2014,Lihat SK Operasional,2016-05-19 14,,138,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,aisyiyahp57@gmail.com,,-7.210528300000,108.596380800000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,500",4,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08B33B6E-4637-42DE-9C04-523EE649507C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855753,PAUD AL - HIDAYAH,69855753,JL. CIKONDANG NO.03,DATAR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8847,421.1/2354/05/14/TAHUN 2015,30-06-2015,421.1/2354/05/14/TAHUN 2015,30-06-2015,Lihat SK Operasional,2016-05-19 14,,700,1. -,2. Telkomsel Flash,PLN,,,,,-7.275071300000,108.625166500000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,0,1,0,1,0,0,3
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406EFB6A-660B-460A-8210-5764A2839962,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855739,PAUD AL - IHSAN,69855739,DUSUN CIAWITALI,PANULISAN TIMUR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8866,421.1/ 0231/05/14,19-01-2016,421.1/ 0231/05/14,19-01-2016,Lihat SK Operasional,2016-06-07 01,,135,1. Indosat IM3,2. Telkom Speedy,PLN,,,paudalihsan11@gmail.com,,-7.327171000000,108.597161000000,0,0,0,0,2013,Siang/6 hari,,2022/2023-2,Indosat IM3,900,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa Tengah,Kab. Cilacap,Dayeuhluhur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/579B6769-2326-4494-932F-6F968E5E642E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855743,PAUD AL FATAH,69855743,DUSUN CILULU,DAYEUHLUHUR,KEC. DAYEUHLUHUR,KAB. CILACAP,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AJ8865,421.1/3755/05/14/TAHUN 2015,09-10-2015,421.1/3755/05/14/TAHUN 2015,09-10-2015,Lihat SK Operasional,2016-05-17 15,,273,1. Lainnya,2. Lainnya,PLN,,,alfatahclld@gmail.com,,-7.342014200000,108.603678300000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Lainnya,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
