prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14EE7540-0E06-4ADA-A029-D5085625201C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69740055,BA AISYIYAH GEMURUH,69740055,RT 02 RW 03,GEMURUH,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,RA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Purbalingga,AO5410,WK/5-b/0088/RA/Pgm/1988,20-01-1988,WK/5-b/0088/RA/Pgm/1988,20-01-1988,Lihat SK Operasional,2016-09-13 09,,0,,2.,,,,,,-7.373800000000,109.342600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24FA82A9-6440-4AC8-AE49-7F0942171989,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842921,KB AL ISHLAH,69842921,JALAN RAYA KALITINGGGAR KIDUL RT. 03 RW. 01,KALITINGGAR KIDUL,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-ISHLAH,AD8328,424/07/2009,08-04-2009,421/032.57/2010,05-03-2010,Lihat SK Operasional,2016-06-07 08,,0,1. -,2. -,PLN,,,,,-7.394202400000,109.320132200000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,7,0,1,1,0,0,0,4,4,0,0,0,0,4,1,1,2,0,0,1,0,2,1,0,0,4,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A470F05-E508-4B5E-8210-1FC2F9F18EA1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842918,KB AL KHUSNA,69842918,JL. RAYA PURBAYASA - KALITINGGAR RT 03 RW 02,PURBAYASA,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD8338,001/II/2008,01-02-2008,421/032.54/2010,05-03-2010,Silakan Upload SK (link file tidak valid) => [134305-76387847-918412205.PDF],2017-03-14 12,,0,1. -,2. -,PLN,,,kb.alkhusna@yahoo.co.id,,-7.382448200000,109.334954300000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,2,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23FA7F6C-828B-4FF7-BC5A-098DECA15D71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936628,KB AL QURAN AL HUSAINIY,69936628,RT 1 RW 4 DAWUHAN,DAWUHAN,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Nurul Iman,AD8340,02/P-NI/V/2012,09-05-2012,421.1/0657.23/2022,10-03-2022,Lihat SK Operasional,2023-03-03 15,,160,1. -,2. Indosat IM3,PLN,,,sitimae227@gmail.com,,-7.376910400000,109.341319300000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,400",3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9ACBE7E1-6FC5-4B39-AEA6-6F582980276C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842917,KB ASSALAM,69842917,Jalan Raya Karanggondang,DAWUHAN,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ASSALAM,AD8337,001/SK-PAUD.AS/IV/2005,18-04-2005,800/013.31/2008,01-10-2013,Lihat SK Operasional,2016-03-08 06,,640,1. -,2. -,PLN,,,kbassalamdwhn@gmail.com,,-7.366000000000,109.324700000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10D9A025-E7D0-4C68-B5BF-0B040E95BA40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842914,KB ASY SYIFA BINA PUTRA,69842914,Karangjambe Rt.005 Rw.002,KARANGJAMBE,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Assy-syifa Bina Putra,AD8335,003/VII/2016,18-07-2016,420/80.07/2011,01-06-2011,Lihat SK Operasional,2017-03-25 12,,0,1. -,2. -,PLN,,,assyifakarangjambe@gmail.com,,-7.389954500000,109.321217000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75B131C9-AB82-4185-8737-5DE4F50AAA34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874477,KB BINTANG CERIA,69874477,KARANGJAMBE RT 05 RW 01,KARANGJAMBE,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINTANG CERIA,AD8336,01/KEP/VII/2010,05-07-2010,420/141.27/2011,24-10-2011,Lihat SK Operasional,2016-05-24 13,,44,1. -,2. Telkomsel Flash,PLN,,,tridadiyulianawati@yahoo.co.id,,-7.358610800000,109.292884500000,0,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Tidak Ada
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C37C014-5C62-4673-AE9A-6651FFA0DE5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842919,KB DAARUL FALAAH,69842919,Karanggambas Rt.003 Rw.001,KARANGGAMBAS,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,03/SK/DF/VII/2008,01-07-2008,421/1681.19/2009,23-10-2009,Silakan Upload SK,,,236,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kbdaarulfalaah2008@gmail.com,,-7.363914000000,109.309330000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,0,0,1,1,0,1,0,0,3,2013,Indosat IM3
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3CE81D7-2C1C-47DD-A61C-F84D3D0EE6F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842911,KB DUNIA CERIA,69842911,DESA KALITINGGAR RT 01 RW 03,KALITINGGAR,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD8333,001/VII/2008,14-07-2008,421/032.55/2010,05-03-2010,Lihat SK Operasional,2016-05-25 07,,0,1. Telkom Speedy,2. Indosat IM3,PLN,,,ducer0103@gmail.com,,-7.376767000000,109.306068000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,2013,Telkom Speedy
Jawa Tengah,Kab. Purbalingga,Padamara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFB33EB3-A5EC-4CE6-8588-AD6926A6B985,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842920,KB HARAPAN KITA,69842920,JL RAYA MIPIRAN,MIPIRAN,KEC. PADAMARA,KAB. PURBALINGGA,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Harapan Kita,AD8330,001/SK-KB.HK/2005,18-07-2005,800/013.30/2008,01-10-2013,Silakan Upload SK (link file tidak valid) => [157596-834733-109802-78741897-767241937.PDF],2017-03-13 09,,0,1. -,2. -,PLN,,,harapankitamipiran@gmail.com,,-7.365574000000,109.301648000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,2,2013,Tidak Ada
