prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9517A17A-757F-4F1A-814F-A6885C4DB1CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69865949,KB MENTARI,69865949,UPT. PAYO KLATO 2,SUATANG BARU,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,342/096/I.OPS-PKBM/PAUDNI,,Silakan Upload SK,,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbmentarikersikbura@gmail.com,,-1.990158000000,116.185822000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,3,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC742911-64A1-42BA-9EC1-3300FEC84B85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69982734,KB NUSANTARA,69982734,Jl. Provinsi KM. 28 RT. 06 Apar Desa Suatang,SUATANG,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/03/YSL/XI/2018,23-11-2018,503/1684/DPMPTSP-3/01,03-12-2018,Lihat SK Operasional,2018-12-06 15,,480,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,nusantarakb7@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7AA249D-0B13-4636-94BD-8F2685D9CBE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69858260,KB PASER INSAN MANDIRI,69858260,Jl. Negara RT. 03,SANGKURIMAN,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PASER INSAN MANDIRI,AJ1751,003/Y-PIM/SK/IX/2011,20-09-2011,503/028/BID-3.1/XI/2017,20-11-2017,Lihat SK Operasional,2020-03-19 16,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paserinsanmandirikb@gmail.com,,-1.930793000000,116.178357000000,1,0,0,0,PAUD Merdeka,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D79CECD-BD48-4960-B71E-DBCB3FA26965,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935157,KB TUNAS HARAPAN TAKA,69935157,Desa Sunge Batu Pasir Belengkong,SUNGE BATU,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,NEGERI,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,077/SK/YPS-PSR/VI/2014,15-07-2014,437.1 / 012  / IOPS – PAU,18-01-2016,Lihat SK Operasional,2016-02-22 10,,0,,2.,,,,tunasharapantaka@gmail.com,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DBF8C3E-8E18-4293-9D07-415B8106D033,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69750951,RA/BA/TA PERSATUAN ISLAM PASIR BELENGKONG,69750951,Jalan Nangka 12 Blok A-5 Desa Suliliran Baru Kecamatan Paser Belengkong,SULILIRAN BARU,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,RA,Kementerian Agama,,,546/J/B.1-C.I/A.5/`99,28-07-1999,368 Tahun 2022,17-06-2022,Lihat SK Operasional,2022-07-27 10,,0,,2.,,,,,,-1.980740000000,115.750010000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1870B952-9230-49CE-9EA3-5A81DFA8BFBA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30406181,TK AL - FARIDAH 2,30406181,JL. Usaha Tani,SANGKURIMAN,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-faridah,AJ1764,01/YPI AFRD/VI/2003,12-04-2004,421.1/1359/IV-DISDIK/2004,20-10-2004,Lihat SK Operasional,2015-11-10 19,B,140,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,alfaridah278@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,2,0,0,3,0,2,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,2
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BBD60B4-9607-41AA-9199-0F3953BF07DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969337,TK CEMERLANG,69969337,Jl. Payo Klato II RT. 17 RW. 5 Keresik Bura,SUATANG BARU,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Anak Usia Dini,AJ1761,005/YAUD-KB/VII/2017,01-07-2017,503/017/BID-3.1/XI/2017,06-11-2017,Lihat SK Operasional,2017-11-08 16,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkcemerlangkeresikbura@gmail.com,http,-1.997047000000,116.193713000000,2,0,0,0,PAUD Merdeka,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,2
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4683E5CC-36E6-44BF-9C0F-4EFD05E70519,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30407735,TK DELIMA DAMIT,30407735,JLN. SEJAHTERA RT IV,DAMIT,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Delima Damit,AJ1749,01/421/SKDD-TK/DLM/1/2008,01-07-2008,420/KEP-11/2012,10-01-2012,Silakan Upload SK (link file tidak valid) => [415192-388774--],2021-01-30 08,B,32,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,delima@yahoo.co.id,http,-5.443757000000,114.421127000000,3,0,0,0,PAUD Merdeka,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,4,0,3,0,0,0,0,3,0,1,2,0,0,0,2,0,1,0,0,3
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF8E0341-CAAD-41EF-A82D-966D6ADB3C86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30407738,TK FILLAR BANGSA,30407738,DESA LEMPESU,PASIR BELENGKONG,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan koperasi lima fillar,AJ1754,011.SK/YLP-PB/I/2009,05-01-2009,421.1/KEP-561/2009,30-09-2009,Lihat SK Operasional,2017-10-25 08,B,900,1. -,2. Telkomsel Flash,PLN,,,fillarbangsatk@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,6,1,5,0,0,0,0,5,2,1,2,2,1,0,0,1,0,1,0,5
Kalimantan Timur,Kab. Paser,Paser Belengkong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2014A8A9-18A9-45E1-BF89-62F452EF49B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30407343,TK JPM LABURAN BARU,30407343,JL. PENDIDIKAN RT.01,LABURAN BARU,KEC. PASER BELENGKONG,KAB. PASER,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Jaringan Potensi Masyarakat,AJ1785,,,,,Silakan Upload SK,,C,"2,000",1. -,2. -,PLN,,,tkjpmlaburanbaru9@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,3,0,0,1,0,0,5,0,3,0,0,0,0,3,0,2,1,1,0,1,1,0,0,0,0,3
