prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A087F559-F722-4FDE-B34B-B880DBBF2B9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921603,KB AN-NUR KAROMATUL HASAN,69921603,JL.K.H.HASAN SAIFOURRIDZAL,MARON KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Raudatul Hasan,AB3040,421.1.315/426.101/2013,28-01-2013,421.1/1786/426.101/2014,01-07-2014,Lihat SK Operasional,2015-11-29 23,Belum Terakreditasi,500,,2.,,,,paud.raha@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAFDF785-5B68-46B7-A68B-3556E93DE0C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806952,KB ASOKA CERIA,69806952,DUSUN GUMUK RT 07 RW 02,SUKO,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB RAUDLATUL ISTIQOMAH,AB3060,421.1/211.1.36/426.101/2016,06-04-2016,421.3/0380/426.116/2022,26-08-2022,Lihat SK Operasional,2023-02-23 11,Tidak Terakreditasi,0,1. Smartfren,2. -,PLN,,,asokaceria@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,Smartfren
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A239A99A-659D-46A8-9F46-CE5287CB8E63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807060,KB BINA CENDEKIA,69807060,DUSUN KRAJAN RT 10 RW 02,MARON WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Bina Cendekia,AB3072,AHU-0029951.AH.01.04.Tahun 2015,08-12-2015,421.3/267/426.116/2019,19-07-2019,Lihat SK Operasional,2022-07-29 11,,40,1. Telkom Speedy,2. Telkom Speedy,PLN,0,,binacendekia58@gmail.com,,-7.820500000000,113.335200000000,2,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,"1,300",2,0,0,2,0,0,3,0,2,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,2,Telkom Speedy
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEF8D1AC-D10E-4E12-8151-93EE9142E78F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948039,KB DARUL FALAH,69948039,Jl.Amd.Sumberdawe,SUMBERDAWE,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DARUL FALAH,AB3047,421.1/211.1.35/426.101/20,28-04-2016,421.1/211.1.35/426.101/20,28-04-2016,Lihat SK Operasional,2016-08-25 22,,840,1. Telkomsel Flash,2. Lainnya,PLN,,,kbdarulfalah1234@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41897161-A5B8-4DDF-9EF2-05DA6662D611,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807111,KB HARAPAN KITA,69807111,ASMALI PALERAN,MARON KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan al hikmah muslimat,AB3064,,,594.3/1130/426.101/2009,,Silakan Upload SK,,Belum Terakreditasi,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B5EE588-36AC-44AA-BBEF-059A67A7B85C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806988,KB IRSYADUL HASAN,69806988,KYAI SHOLEH MISTU RT 12 RW 03,SATREYAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan HAIBATUL HASAN,AB3042,,,594.3/2182/426.101/2010,,Silakan Upload SK,,Belum Terakreditasi,20,1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,Keisha.Irsyadul@gmail.com,,-7.859577000000,113.378085000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98AEB7AB-B1FB-44D2-8B43-825F4A4A277C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807116,KB KARTIKA JAYA,69807116,DUSUN KARANG TENGAH RT 07 RW 02,GANTING WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB3071,421.1/211.1.43/426.101/2016,06-01-2016,421.3/0036/426.116/2021,19-04-2021,Lihat SK Operasional,2022-08-08 06,Belum Terakreditasi,32,1. -,2. -,PLN,,,kartikajaya666@gmail.com,,-7.795357000000,113.331528000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,1,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,Tidak Ada
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2DDFD86-6599-4411-9989-BC958FA064C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807110,KB KARTINI,69807110,DUSUN BRUKAN 2 RT 05 RW 02,MARON KIDUL,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB3062,,,594.3/250/426.101/2009,,Silakan Upload SK,,Belum Terakreditasi,300,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,Telkomsel Flash
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/382A1516-BF96-445F-B265-904389040226,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948036,KB KARTINI 2,69948036,Dusun Tulup RT.024 RW.007,MARON KIDUL,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.1/211.1.32/426.101/20,28-04-2016,421.1/211.1.32/426.101/20,28-04-2016,Lihat SK Operasional,2016-08-25 22,,231,1. Telkom Speedy,2. Telkom Speedy,PLN,,,kbkartini2maronkidul@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,429,1,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,Telkom Speedy
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3FAA8EB-26E2-4B42-90CE-8AB88EA439F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69806999,KB KASIH IBU,69806999,DUSUN DARUNGAN RT 02 RW 01,BRANI KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AB3062,,,420/3311/46.101/2011,,Silakan Upload SK,,Belum Terakreditasi,88,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,kasihibu122@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,Telkomsel Flash
