prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62C2F212-7879-4280-8E65-755A7390676F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873931,KB ADHYAKSA XXII PALU,69873931,Jl. SAMRATULANGI No. 97 Palu,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/1333.a/Pend,,Silakan Upload SK,,,0,,2.,,,,kbadhyaksa115@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/806A7A34-51B6-4333-A916-7258AD1AA781,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952454,KB AISYIYAH 1,69952454,JL. CIK DITIRO NO. 44 PALU,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1984/DIKBUD,18-05-2015,421.9/6268/DIKBUD,20-09-2016,Lihat SK Operasional,2016-10-18 14,B,618,1. -,2. Telkomsel Flash,PLN,,,KB.Aisyiyah44@gmail.com,http,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,300",4,0,0,2,0,0,5,1,4,0,0,0,0,4,0,1,3,1,1,1,1,0,0,0,0,4,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D4EDDA6-E193-4484-86B1-12D9775335A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69996142,KB APPLE TREE,69996142,Jl. Pattimura No 62,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,54/16.74.1.2/DPMPTSP/VIII/2022,08-08-2022,54/16.74.1.2/DPMPTSP/VIII/2022,12-06-2019,Lihat SK Operasional,2022-08-29 05,,"3,600",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,0451428000,appletreepalu@gmail.com,http,.000000000000,.000000000000,6,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"41,500",8,0,1,4,0,0,8,0,6,0,0,0,0,6,0,2,4,5,1,0,0,0,0,0,0,6,Lainnya (Wavelan)
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D286C74-2B52-481C-B51D-F148AE2B322B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873932,KB BAITURRAHIM,69873932,JL. MASJID RAYA,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/4412/PEND,,Silakan Upload SK,,,63,1. -,2. Telkom Speedy,PLN,,,kbbaiturrahim.palu@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,4,1,1,1,0,0,1,0,0,4,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F22DE81-FDBC-4C19-8B1E-2CC37A46416B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915647,KB GAMALIEL,69915647,JL. PATIMURA NO. 53,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AK8235,421.9/263.A/DIKBUD,08-04-2015,421.9/4993/DIKBUD,29-10-2015,Lihat SK Operasional,2015-11-03 08,,660,1. Telkom Speedy,2. Telkom Speedy,PLN,,0451421375,gamalielpalukb@gmail.com,,-.902341000000,119.870227000000,1,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,"2,184",3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,Telkom Speedy
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A80B5609-73E9-490D-B5A9-CE3D05D666BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001074,KB IBNUL MUBAROK,70001074,JL. MH. THAMRIN,BESUSU TIMUR,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/4332/DIKBUD,16-10-2018,421.9/4332/DIKBUD,16-10-2018,Lihat SK Operasional,2020-03-18 10,B,225,1. Telkom Speedy,2. Telkom Speedy,PLN,,,kbibnulmubarok@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"7,700",2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,Telkom Speedy
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1292F0F2-1309-4B2D-BAA4-E6FD039E111D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913100,KB KARTIKA KODIM,69913100,JL. IR. JUANDA NO. 94,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KARTIKA KODIM,AK8229,421.9/1452.a/DIKBUD,21-04-2015,78/16.74.1/DPMPTSP/IV/2021,13-04-2021,Lihat SK Operasional,2021-07-07 07,B,"1,800",1. -,2. -,PLN,,,kbkodim956@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"3,500",2,0,0,1,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87ABF2EB-CFCD-4408-9B27-7628463257FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952460,KB PERMATAKU,69952460,JL. RAJAWALI NO. 14,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/1447.A/DIKBUD,21-04-2015,421.9/4881/DIKBUD,21-10-2015,Lihat SK Operasional,2016-10-18 15,Terakreditasi,500,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77B381AE-20DD-4376-8707-5695ACA238D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913725,KB PUTRA,69913725,JL. SUPRAPTO NO. 21,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/1064/DIKBUD,13-03-2015,421.9/4849/DIKBUD,21-10-2015,Lihat SK Operasional,2015-10-28 06,,545,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CC4286B-4D93-4CE9-A8E2-63AAC9E0694A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011494,KB QURAN ARINA MUNZALAN MUBAROKAN,70011494,Jl. Gunung Bale No. 29 Palu,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Fasthabiqul Khairat Palu,AX0173,70/16.74.1.1/DPMPTSP/IV/2021,12-04-2021,070/1235/dikbud,30-03-2021,Lihat SK Operasional,2021-07-21 14,,64,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,fastabiqulkhairat5@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,2,0,0,0,1,0,0,0,3,Telkomsel Flash
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E761AA43-53CB-4140-AD52-DA4F8B08683A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794483,KB QURRATA A YUN,69794483,HIDAYATULLAH,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PONDOK PESANTREN HIDAYATULLAH,AM3874,153/16.75.1.1/DPMPTSP/I/2022,04-01-2022,154/16.74.1.1/DPMPTSP/I/2022,04-01-2022,Lihat SK Operasional,2022-08-26 08,,600,1. -,2. Lainnya (Serat Optik),PLN,,,kbqurrataayunpalu@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0DB14A1-EF7E-4087-9202-018AD9E8FDD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923799,KB TUNAS RIMBA,69923799,JL. S. PARMAN NO. 9,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ERNI NAHARDI,AK8250,421.9/283.A/DIKBUD,09-04-2015,421.9/5150/DIKBUD,03-11-2015,Lihat SK Operasional,2015-12-11 10,,456,,2.,,,,tunasrimbakb@yahoo.com,,-.888301000000,119.877491000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C565BB15-980D-43A8-877B-DAAD202012FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69794521,KB WIDYALAYA,69794521,JL. JABAL NUR NO.1 PALU,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,INDONESIA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/2333/PEND,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF131081-A157-451F-8DA9-051C688321F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986375,KB ZION,69986375,JL. PATIMURA NO 48,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Bukit Zion,AO6019,421.9/1299.a/DIKBUD,10-04-2019,420/2880/DIKBUD,20-09-2018,Lihat SK Operasional,2019-03-18 15,,"1,782",1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,0,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,"22,000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A48ACC-0A7B-446B-8E6F-C08BE88070B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751255,RA/BA/TA ALKHAIRAAT DUPA INDAH,69751255,JL. DUPA INDAH,BESUSU TIMUR,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,RA,Kementerian Agama,,,Kd.22.08/3/PP.00.4/556/2005,31-05-2005,Kd.22.08/3/PP.00.4/556/2005,31-05-2005,Lihat SK Operasional,2023-03-29 11,,0,,2.,,,,,,.775012000000,121.501200000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB38E94A-0FD0-469A-AC3D-F93BA177FE28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40205497,TK ADHYAKSA XXII PALU,40205497,JL. SAMRATULANGI N0. 45,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ikatan Adhyaksa Dharmakarini,AK8247,281/OP.PEND/DPMPTSP/III/2021,18-03-2021,46/16.74.1/DPMPTSP/II/2021,19-03-2021,Lihat SK Operasional,2021-09-23 09,B,"1,750",1. Lainnya,2. Lainnya,PLN,,,tkadhyaksa115@gmail.com,,-.888541400000,119.865850000000,8,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,500",4,0,0,0,2,0,6,0,6,2,0,0,1,7,1,6,1,0,3,1,0,2,1,1,0,8,Lainnya
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF04B9B0-543D-4AA9-94EB-1089348F54C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40205498,TK AISYIYAH I,40205498,JL. CIKDITIRO NO. 44,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0291000991414,11-09-2020,21/16.74.1/DPMPTSP/IX/2020,11-09-2020,Lihat SK Operasional,2021-01-20 12,B,618,1. -,2. Telkomsel Flash,PLN,,4235225,tkaisyiyahpalu1@gmail.com,,-.892800000000,119.874000000000,16,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"2,200",9,0,0,0,1,0,18,0,15,0,1,0,6,10,0,12,4,3,4,1,3,2,3,0,0,16,Tidak Ada
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48C9930F-2986-4A21-BDB7-DCDE6D266464,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40205499,TK AISYIYAH III,40205499,JL. HANG  TUAH NO. 104,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kota Palu,AO5675,107/16.75.1.1/DPMPTSP,30-06-2021,108/16.74.1.1/DPMTSP/V/2021,05-05-2021,Lihat SK Operasional,2022-12-16 14,B,"1,750",1. -,2. -,PLN,,,,,-.872537000000,119.877736000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,2,Tidak Ada
