prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A9F9AAF-C6CF-4E85-842B-A800BABADF75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960996,KB IMANNUELA 3,69960996,Kamp.Sangsang,SANSANG,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/4276/UM-PNF/DP-II/VIII/2015,11-08-2015,420/4276/UM-PNF/DP-II/VIII/2015,11-08-2015,Lihat SK Operasional,2017-03-21 10,,80,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601EF586-A847-4D65-B1B1-12FB573E45D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961067,KB IMANNUELA 4,69961067,KAMP.KALIQ,KALIQ,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LEMBAGA PKBM RADEN MAS KERNA,AH5921,420/4727/UM-PNF/DP-II/VIII/2015,11-08-2015,420/4727/UM-PNF/DP-II/VIII/2015,11-08-2015,Lihat SK Operasional,2017-03-22 12,,150,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,2,2,0,0,0,0,0,0,4,Telkomsel Flash
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0C330B6-AB1F-4788-9184-A79CE808E9C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965316,KB IMANNUELA 8,69965316,KAMP. KENYANYAN,KENYANYAN,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBM RADEN MAS KERNA,AH5973,420/6247/UM-PPPNF/DPK-II/XII/2016,28-12-2016,503/044/DPM-PTSP.PST/IV/2017,03-04-2017,Lihat SK Operasional,2017-08-15 16,,0,1. -,2. -,PLN & Diesel,,,paudimannuela8@yahoo.comm,,-5.443757000000,114.421127000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E0DC591-432D-4AF0-8AA6-E2F2241E94CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899024,KB KASIH GLORIA,69899024,KAMP.TEBISAQ,TEBISAQ,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sukacita Agape (Baru),AH5970,425.11/6209/UM-PNF/DP-II/IX/2010,17-09-2010,503/42/IO.P/DPMPTSP-III/XII/2020,01-12-2020,Lihat SK Operasional,2021-04-30 01,C,210,1. Indosat IM3,2. Telkomsel Flash,Tenaga Surya,,,pgkasihgloria@gmail.com,,-.453700000000,115.947700000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,300,7,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,Indosat IM3
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FC943FA-9001-4973-8574-27CB3465EC8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949168,PAUD IMANNUELA 1,69949168,KAMP. TENDIQ,TENDIQ,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,425.11/1189/UM-PNF/DP-II/,01-04-2011,425.11/1189/UM-PNF/DP-II/,01-04-2011,Lihat SK Operasional,2016-09-13 11,,240,1. -,2. Telkomsel Flash,Tenaga Surya,,,paudimannuela@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,500,2,0,0,2,0,0,0,4,4,0,0,0,0,4,0,1,3,1,0,0,1,1,0,1,0,4,Tidak Ada
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B479E9C-365E-4D12-B73B-3230180CDCB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69911179,PAUD IMANNUELA 2,69911179,KAMP.PENAWANG,PENAWANG,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/3226/UM-PNF/DP-II/IV/,23-04-2012,420/3226/UM-PNF/DP-II/IV/,23-04-2012,Lihat SK Operasional,2015-10-20 09,,500,1. -,2. Telkomsel Flash,Tenaga Surya,,,paudimannuela2@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,500,3,0,0,2,0,0,0,4,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,Tidak Ada
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/134A9E32-D784-47AC-BE9D-5D8AA949C7BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955060,PAUD TUNAS BERSINAR,69955060,KAMP. TANA MEA,TANA MEA,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Terang Kasih,AH5972,420/5550/UM-PNF/DP-II/X/2015,01-10-2015,420/5550/UM-PNF/DP-II/X/2015,01-10-2015,Lihat SK Operasional,2016-12-07 10,,352,1. -,2. Telkomsel Flash,PLN & Diesel,,,paudtunasbersinar@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,200",4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3,Tidak Ada
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/660701DB-9F86-4A80-ABCA-B4D550370800,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69909618,PAUD TUNAS HARAPAN,69909618,KAMP.MUHUR RT.2,MUHUR,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kristen Anak Mandiri,AH5969,420/164/UM-PNF/DP-II/I/20,12-01-2015,420/164/UM-PNF/DP-II/I/20,12-01-2015,Lihat SK Operasional,2015-10-15 13,,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tunasharapanmuhur@gmail.com,,-.555058000000,115.942497000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,0,3,Telkomsel Flash
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42B937A5-AF8C-4C83-B9F8-7102E13E1D38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30406511,TK KASIH BUNDA,30406511,JL. LANGSAT NO. 57 KAMPUNG MUHUR,MUHUR,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Darma Wanita Persatuan,AH5971,421.1/5204/DP-II/X/2007,08-10-2007,421.1/5204/DP-II/X/2007,08-10-2007,Silakan Upload SK (link file tidak valid) => [506112-823295--],2021-08-29 19,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,TKkasihbunda167@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,5,5,0,0,0,0,5,0,1,4,1,1,2,1,0,0,0,0,5,Telkomsel Flash
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74DC344F-2777-40FA-9CA8-0745A67F4E53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030332,TK KASIH GLORIA,70030332,Kamp. Tebisaq RT.2,TEBISAQ,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/6251/UM-PPPNF/DPK-II/XII/2016,28-12-2016,503/42/IO.P/DPMPTSP-III/XII/2020,01-12-2020,Lihat SK Operasional,2022-07-05 23,,210,1. Indosat IM3,2. Telkomsel Flash,Tenaga Surya,,,tkkasihgloria@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,300,4,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,2,Indosat IM3
Kalimantan Timur,Kab. Kutai Barat,Siluq Ngurai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6B46C14-EDC1-457C-9C7D-DAFD648C6EEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30406570,TK PINTU LANGIT,30406570,KAMP. SILUQ NGURAI,KALIQ,KEC. SILUQ NGURAI,KAB. KUTAI BARAT,PROV. KALIMANTAN TIMUR,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,"1,200",1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Tidak Ada
