prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4BCBC7B-47E7-432C-BABF-1C6BC18F9468,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842353,KB AISYIYAH,69842353,RT.02 RW.09,DEPOK,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO5421,,15-09-2015,421.1/729/E/2015,15-09-2015,Lihat SK Operasional,2017-03-03 09,,200,,2.,,,,kbaisyiyahdepok@gmail.com,,-7.141774000000,110.917625000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17FF9304-F0A2-4AE5-9E38-AFA6D81623B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931551,KB AISYIYAH 2 DEPOK,69931551,Jl Solo Purwodadi No. 185,DEPOK,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Grobogan,AO5421,421.1/535/E/2014,23-06-2014,421.1/535/E/2014,23-06-2014,Lihat SK Operasional,2017-02-08 11,,120,1. Lainnya,2. Lainnya,PLN,,,kbaisyiyahdepok2toroh@gmail.com,,-7.147593000000,110.901990000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"2,200",3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,Lainnya
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DD2A5F5-E213-434D-93F7-998333F4C221,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957111,KB ANAK BINTANG,69957111,Dusun Kayen RT 001 RW 009,BOLOH,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB ANAK BINTANG,AD9578,,18-07-2016,421.1/1165/E/2016,19-12-2016,Lihat SK Operasional,2017-02-08 11,,0,1. -,2. Telkomsel Flash,PLN,,,kbanakbintangtoroh@gmail.com,,-7.154268300000,110.975206800000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,Tidak Ada
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1229298-C150-4B90-840B-D3B3DC815454,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842359,KB BALISTUNG,69842359,RT 01 RW 02,PILANGPAYUNG,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD9574,,18-01-2016,421.1/789/E/2016,02-01-2010,Lihat SK Operasional,2017-02-08 11,,270,1. Axis,2. Axis,PLN,,,kbbalistungtoroh@gmail.com,http,-7.128653000000,110.943954000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,2,Axis
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADB8BA75-4E39-4FAC-9AF6-2C6E962CFDF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957113,KB BINTANG HARAPAN,69957113,Dusun Pejaren RT 02 RW 02,BOLOH,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB Bintang Harapan,AD9558,,18-07-2016,421.1/1166/E/2016,19-12-2016,Lihat SK Operasional,2017-02-08 10,,0,1. -,2. -,Lainnya,,,kb.bintangharapanboloh@gmail.com,,-7.140293000000,110.951978000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,1,0,1,1,0,0,1,1,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2,Tidak Ada
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FD959F9-581A-46D9-835A-ADFDF36E8D76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842356,KB CITA KITA,69842356,RT 06 RW 11,DEPOK,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD9575,"AHU-0027186.AH/01.07,Tahun 2016",08-03-2016,421.1/9636/E/2022,08-09-2022,Lihat SK Operasional,2022-11-07 13,,0,1. Telkomsel Flash,2. Lainnya,Menumpang,,,cikitapaud@gmail.com,,-7.136458000000,110.911834000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,0,0,0,1,2,2,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,2,Telkomsel Flash
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38ACD49E-E8EF-4217-B84A-4317A80A9708,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842357,KB DELIMA,69842357,,SUGIHAN,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB DELIMA,AD9568,,06-06-2011,421.1/694/E/2014,13-10-2014,Lihat SK Operasional,2017-02-08 11,,80,,2.,,,,kbdelimatoroh2020@gmail.com,,-7.125081000000,110.881740000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C28089B4-B8E8-4B5E-B8DF-00348B9BA95E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842346,KB DEWI SARTIKA,69842346,RT 07 RW 02,BANDUNGHARJO,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD9551,,02-07-2009,421.1/728/E/2015,15-09-2015,Lihat SK Operasional,2017-02-08 11,,40,1. -,2. -,PLN,,,kbdewisartikatoroh@gmail.com,,-7.170710000000,110.909299000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,899,3,0,0,1,0,0,2,1,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,2,Tidak Ada
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9EDC225-2B1B-4E68-9ADB-8ECC5A2D95B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842348,KB HARAPAN BANGSA,69842348,RT 03 RW 01,NGRANDAH,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AD9585,,20-12-2011,421.1/712/E/2015,15-07-2015,Lihat SK Operasional,2017-02-08 11,,300,1. -,2. -,PLN,,,kbharapanbangsatoroh@gmail.com,,-7.164579300000,110.849257200000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,Tidak Ada
Jawa Tengah,Kab. Grobogan,Toroh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BEE2B91-ED85-4510-84CE-817F664B0BB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69842360,KB HARAPAN KITA,69842360,,PILANGPAYUNG,KEC. TOROH,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,02-07-2010,421.1/715/E/2015,21-02-2015,Lihat SK Operasional,2017-02-08 11,,0,,2.,,,,kbharapankitapilangpayung@gmail.com,,-7.151749700000,110.884944100000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,
