prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A997213-ABBA-4525-B4F8-39F79316BE01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959380,KB ISLAM WAHIDUN RAHMAN,69959380,Jln. Tgh. Ibrahim Al-Khalidi Rungkang,MEREMBU,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Wahidun Rahman,AF8634,821/632/PAUD NI/DIKBUD/2016,03-10-2016,189-BR/PAUD NI/DIKBUD/2016,04-10-2016,Lihat SK Operasional,2021-05-19 08,C,"240,000",,2.,,,,kbislamwahidunrahman@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,1,0,1,1,2,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2,
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA98D3BA-EB6E-4FB7-A834-2283F8179B4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816126,KB 3 SERANGKAI,69816126,RAYA MEREMBU,MEREMBU,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF8643,003/LA/Serangkai.MB/II/2010,12-07-2010,821/66/PAUDPNF/Dikbud/2018,10-12-2018,Silakan Upload SK,,,396,1. Telkom Astinet,2. Telkom Speedy,PLN,,,tigatigatigaserangkai@gmail.com,http,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,5,2,4,0,0,0,0,4,0,2,2,1,1,1,0,0,0,1,0,4,Telkom Astinet
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48CC7937-DD4E-48D1-B522-412C96601EB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034446,KB AL MAJIDIYAH,70034446,"Jln. TGH. Ibrahim Al-Khalidy Dusun Bengkel Selatan, Desa Bengkel, Kec.Labuapi, K",BENGKEL,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,04,17-12-2018,090- BR/PAUDPNF/DIKBUD/2019,24-09-2019,Lihat SK Operasional,2022-10-14 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5B9AAD9-C50F-4400-8C31-834C34510590,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962082,KB Al- Kautsar,69962082,Dusun Kalijaga Rimpang,BAJUR,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-KAUTSAR,AF8614,01/Y-AK/VI/2016,01-07-2016,821/59/PAUD DAN DIKMAS/DIKBUD/2017,20-03-2017,Lihat SK Operasional,2017-04-21 02,C,200,1. Smartfren,2. Smartfren,PLN,,,,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,3,0,0,2,0,0,0,5,5,0,0,0,0,5,0,0,5,4,0,1,0,0,0,0,0,5,Smartfren
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D83D17C9-F7C7-46D8-A7BB-6DFF7B8F34D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816017,KB AL-HIKMAH,69816017,JLN GUNUNG PENGSONG PAOK KAMBUT,TELAGA WARU,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-Hikmah,AF8633,001/KB-Al Hikmah/TW/La/2006,10-01-2006,821/209/PAUDPNF/DIKBUD/2018,03-07-2018,Silakan Upload SK,,C,100,1. XL (GSM),2. Lainnya,PLN,,,alhikmah392@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,0,0,0,1,3,4,0,0,0,0,4,0,2,2,0,2,0,2,0,0,0,1,3,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69D4A802-4EE2-46A1-A3CB-BF36CF3ED322,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816107,KB AL-IKHLASHIYAH,69816107,TGH. MUHAMMAD RAIS,PERAMPUAN,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,01-01-1900,202/PAUD/,01-01-1900,Silakan Upload SK (link file tidak valid) => [479412-524819--],2021-07-28 15,,0,1. XL (GSM),2. -,PLN,,,paudalikhlashiyah2020@gmail.com,https,-8.638300000000,116.090400000000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,450,6,0,0,2,0,0,4,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87A91A2E-ABA1-444A-8902-DAB32B3A20E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986581,KB ANAK KREATIF,69986581,Jln. Kh. Ahmad Dahlan,KARANG BONGKOT,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,03/YTKA/-TPA IPI/2016,01-07-2016,821/379/PAUDDIKMAS/Dikbud/2018,18-10-2017,Lihat SK Operasional,2019-03-26 14,,400,1. Telkom Astinet,2. Telkom Speedy,PLN,,,nianwati087@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,200",0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,1,1,Telkom Astinet
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E97C057F-9526-461E-899C-CB93D2970D88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816011,KB AS-SUHADA,69816011,DATOK MANSYUR,TERONG TAWAH,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBM AS-SUHADA,AF8631,,,04/PAUD/DIKPORA/PNFI/2009,,Silakan Upload SK,,C,322,1. Lainnya,2. Lainnya,PLN,,,kbassuh@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,0,1,1,0,0,0,3,Lainnya
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/129EB653-19D4-40EE-BF3D-9F7EBA823F48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816156,KB BAYANUL AKHYAR,69816156,MAPAK DASAN,KURANJI,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,321/19/2006,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nusa Tenggara Barat,Kab. Lombok Barat,Labuapi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4CC434E-C1DD-4E35-A006-568F5827DF41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816027,KB BENANG MAS,69816027,RENGGANIS RAYA,BAJUR,KEC. LABUAPI,KAB. LOMBOK BARAT,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF8620,,,250 DIKPORA PNFI,,Silakan Upload SK,,B,0,1. Lainnya,2. Lainnya,PLN,,,kbbenangmas@gmail.com,,-8.620542000000,116.107493000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,4,0,0,0,1,0,0,1,1,0,1,0,1,1,0,2,0,1,0,0,0,0,1,0,1,1,Lainnya
