prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8672751B-D5CA-4F4F-A6B6-8BEE50FA3E41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873402,BUNDA,69873402,Jl. Indrokilo Gg. Sidodadi Klataan Dayurejo Prigen Pasuruan,DAYUREJO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.2/5307/424.051/2013,,Silakan Upload SK,,,56,,2.,,,,pospaudbunda608@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/689CE3C6-A853-457D-8A91-D90B5E326CFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836934,KB AL AZHAR,69836934,Dsn. SEKARJOHO,SEKARJOHO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL AZHAR SEKARJOHO,AE4921,421.9/011/424.051/2008,14-07-2008,421.9/4482/424.071/2020,31-01-2020,Lihat SK Operasional,2021-06-16 00,,300,1. -,2. Telkom Speedy,PLN,,,,,-7.666439000000,112.648149000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6310A83D-96A9-4D51-8538-468ECA8454D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69924522,KB AL HIKMAH,69924522,Desa Dayurejo Rt 02/01,DAYUREJO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL HIKMAH,AE4919,421.9/011/424.051/2015,01-02-2015,005/KB.AH/VII/2014,14-07-2014,Lihat SK Operasional,2015-12-15 10,,0,1. Indosat IM3,2. Lainnya,PLN,,,kbalhikmahdayurejo2014@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,Indosat IM3
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1456E14-3C11-4F64-937C-7260BA873C2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872186,KB AL-ALIF,69872186,JL. INDROKILO DUSUN. GUTEAN DESA. DAYUREJO,DAYUREJO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Dayurejo,AE4929,421.9/69/424.051/2012,01-02-2012,421.9/4482/424.071/2020,31-01-2020,Lihat SK Operasional,2020-10-11 14,Belum Terakreditasi,0,1. -,2. Telkomsel Flash,PLN,,,kbalalif@gmail.com,,-7.722400000000,112.663400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A014DD0D-C397-44D3-BD20-F7DCCD40CA52,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873385,KB AL-AMANAH PLUS,69873385,Jl. Krajan Tengah No. 21        Desa Pecalukan Prigen,PECALUKAN,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE4926,421.9/011/424.071/2017,31-01-2017,AHU-0031.387-AH.0104,15-12-2015,Lihat SK Operasional,2018-03-14 09,,0,,2.,,,,,,-7.685431000000,112.642396000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57FD6357-1994-4819-8ADE-6BAAB6030DBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872189,KB AL-AMIN,69872189,LINGKUNGAN GENENG,LEDUG,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-AMIN,AE4917,421.9/69/424.051/2012,01-01-2012,421.9/4482/424.071/2020,31-01-2020,Lihat SK Operasional,2021-06-17 14,,150,1. -,2. -,PLN,,,,,-7.702188000000,112.642500000000,0,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,"1,200",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/566D5970-4F53-44AB-BF3C-940F41FFBE87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872195,KB AL-HIDAYAH,69872195,SEKARJOHO,SEKARJOHO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL - HIDAYAH,AE4895,AHU-0014355.AH.01.04.Tahun 2015,25-09-2015,421.9/69/424.051/2012,31-01-2017,Lihat SK Operasional,2019-05-24 20,,420,,2.,,,,,,-7.664236000000,112.646234000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DDC40A7-DE41-4AA4-83E8-ED9D92CB1482,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872196,KB ALTERNATIF AL GHAZALI,69872196,JL CHALANTEA RT/RW 04/11,GAMBIRAN,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Ghazali,AE4923,421.9/4222A/424.051/2009,17-11-2009,421.9/011/424.071/2017,31-01-2017,Lihat SK Operasional,2019-05-21 15,,"2,070",,2.,,,,kbalternatifalghazali@gmail.com,,-7.681051000000,112.641363000000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74A5BF2D-8235-4048-B029-8D021CC47F86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872194,KB ANGGREK,69872194,JL. PENANGGUNGAN NO 3 DINOYO,SEKARJOHO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD TERPADU DINOYO,AE4890,01/SK/YPTD/08/2016,01-08-2016,421.9/4482/424.071/2020,31-01-2020,Lihat SK Operasional,2022-03-14 17,,0,1. -,2. 3 (Tri),PLN,,,Titin.ikip@gmail.com,,-7.655500000000,112.653300000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Jawa Timur,Kab. Pasuruan,Prigen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42ECE1D1-41C9-431C-A72C-528D2F0B12DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69872180,KB AR RAHMAN,69872180,JL. SUKOREJO-TRETES,DAYUREJO,KEC. PRIGEN,KAB. PASURUAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Miftahul Huda,AE4911,015/SKPL/LPM/VII/2013,10-07-2013,421.9/4482/424.071/2020,31-01-2020,Lihat SK Operasional,2021-08-30 14,C,140,1. -,2. -,PLN,,,,,-7.722000000000,112.672500000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,2,Tidak Ada
