prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5787E8E0-4DC1-4806-A9B6-00929DD7EE2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995521,Al-Insani Lengarak,69995521,Darmaji-Langko Lengarak,JAGO,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E3332A8-0230-4D87-AB30-C4AB89A6157B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958209,Ishlahul Ikhwan Nw,69958209,Jln.tg. Lopan No. 38,PRAPEN,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A2057A3-C070-4941-B52C-21550CF2EC62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69769898,KB ABDI MULIA,69769898,GELOGOR MAPONG,BUNUT BAOK,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL MUSTAQIM,AC7277,,,65/2008/DIKLUSPORA,,Silakan Upload SK,,Terakreditasi,0,1. -,2. Smartfren,PLN,,,kbabdi.mulya@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,5,0,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78F94ADF-061A-4940-A61A-4879E6E98EBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69769882,KB AD-DUHA,69769882,JALAN PAHLAWAN,RENTENG,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,465 TAHUN 2011,,Silakan Upload SK,,,200,1. -,2. Axis,PLN,,,adewi3030@gmail.com,,.000000000000,.000000000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66943605-2C5E-4EB4-8D14-A2907AE5DEFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901327,KB AL IBRAHIMY,69901327,Dusun Runtak,MONTONG TEREP,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-fadilah,AM5082,09 Tahun 2015,12-01-2015,09 Tahun 2015,12-01-2015,Lihat SK Operasional,2015-09-08 12,Belum Terakreditasi,330,,2.,,,,muhyin98@gmail.com,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,2013,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9521163-530E-4283-AFB3-315D21380814,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69769901,KB AL-ABROR,69769901,BAYAN,GERUNUNG,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al-abror,AC7273,,,106/DIKLUSEPORA,,Silakan Upload SK,,C,50,1. XL (GSM),2. XL (GSM),PLN,,,paudalabr443@gmail.com,,-8.689261000000,116.269323000000,4,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,400,3,0,0,0,0,1,0,3,4,0,0,0,0,4,0,2,2,0,0,3,1,0,0,0,1,3,2013,XL (GSM)
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49875A41-68BA-40D5-8C73-B7A7A0095526,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004765,KB AL-AHSAN,70004765,Lingk. lendang Jangkrik,GERUNUNG,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,587 Tahun 2020,22-09-2020,587 Tahun 2020,22-09-2020,Lihat SK Operasional,2020-09-30 08,,0,,2.,,,,paudalahsan@gmail.com,,.000000000000,.000000000000,1,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2013,
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0339D9E5-83D6-45B4-B600-6E5523DA73A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69769913,KB AL-FADILAH,69769913,BODAK,MONTONG TEREP,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-fadilah,AM5082,0004/OI.PAUD-HERR/I/2023/DPMPTSP,31-01-2023,0004/IO.PAUD-HERR/I/2023/DPMPTSP,31-01-2023,Lihat SK Operasional,2023-02-18 22,C,148,1. Telkom Astinet,2. Telkom Astinet,PLN,,,paudalfadhilah123@gmail.com,,-8.655100000000,116.304000000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,1,1,3,0,3,1,0,0,1,3,0,1,3,0,2,1,0,0,0,1,2,2,2013,Telkom Astinet
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8E55AA9-994C-4516-9A81-D1949601B090,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027298,KB AL-FATH SEJAHTERA LOMBOK,70027298,Lingkungan Gonjak,GONJAK,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0002/IO.PAUD/III/2022/DPMPTSP,11-03-2022,0002/IO.PAUD/III/2022/DPMPTSP,11-03-2022,Lihat SK Operasional,2022-03-28 14,,0,1. -,2. Smartfren,PLN,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,1,1,2013,Tidak Ada
Nusa Tenggara Barat,Kab. Lombok Tengah,Praya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CAB6999-EBFD-4DA5-A9A7-0EF254EE2812,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69892383,KB AL-HABIBI NW,69892383,Jalan Habibi Paok Tawah,BUNUT BAOK,KEC. PRAYA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PONDOK PESANTRE DARUL HABIBI NW PAOKTAWAH,AN6291,,01-01-1900,62.IV Tahun 2014,17-02-2014,Lihat SK Operasional,2015-03-16 15,,"20,000",1. Smartfren,2. Telkom Speedy,PLN,,,kb.alhabibinw@yahoo.com,http,-8.722515000000,116.288610000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,0,0,0,2,1,3,0,0,0,0,3,0,2,1,0,1,1,0,0,1,0,0,3,2013,Smartfren
