prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4D0D418-F560-47E4-9A8D-F4CE4C4BF419,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991830,AISYIYAH SONTANG,69991830,Banjar Masin Jalan Medan-Padang,NAGARI SONTANG CUBADAK,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO5525,02,15-04-2012,16/DPMPTSP/PAUD-PNF/2018,20-08-2018,Lihat SK Operasional,2019-10-29 14,,600,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CA230F0-B0CB-43B4-835F-C7BD7BEAEE38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824635,KB AISYIYAH SONTANG,69824635,JORONG RNI SONTANG,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,AO5525,,,422/247/DIS-PENDD,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D5BC1C1-2583-4E19-BB30-BCF97C3531DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69972896,KB AISYIYAH SUKARAMAI,69972896,Jorong Makmur,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Pasaman,AO5525,03/DPMPTSP/PAUD-PNF/2018,29-01-2018,03/DPMPTSP/PAUD-PNF/2018,29-01-2018,Lihat SK Operasional,2018-02-12 13,C,216,1. -,2. -,PLN,,,paudaisyiyahskr@gmail.com,,.424429000000,100.043027000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0104A68D-5E1D-4632-B617-558C2CAD1D2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824688,KB AISYIYAH Tj. ARO 1,69824688,MEDAN PADANG,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Pasaman,AO5525,,,422/314/DIS-PENDD,,Silakan Upload SK,,,0,,2.,,,,kbaisyiyah2tj@gmail.com,,.402600000000,100.053500000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A5BA0F3-8789-487A-A8FC-A1DD2AD822B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824677,KB AL-HABIB,69824677,JORONG SENTOSA NAGARI PADANG GELUGUR,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK AL HABIB,AE9838,SK.MENKUMDANG RI,04-06-2010,23/DPMPTSP/PAUD-PNF/2020,07-04-2020,Lihat SK Operasional,2023-02-06 14,,0,1. Indosat IM3,2. Telkomsel Flash,PLN,,,fitrianugrah829@gmail.com,,.439200000000,100.039100000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,450,3,0,1,0,0,0,0,3,3,0,0,0,0,3,0,2,1,2,0,0,0,1,0,0,0,3
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C97349-3879-4226-9DA8-46CC503311D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973911,KB AL-KAUTSAR,69973911,"Kp. Simpang Tigo, Jorong Simpang Tigo",PERSIAPAN SITOMBOL PADANG GELUGUR,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan alkautar,AB8250,04/DPMPTSP/PAUD-PNF/2018,30-01-2018,04/DPMPTSP/PAUD-PNF/2018,30-01-2018,Lihat SK Operasional,2018-03-07 14,,0,1. -,2. -,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E84626A-67F2-4D9F-BEF1-FD956021F6DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964608,KB ALMUNAWARAH,69964608,Jorong Pegang Baru Nagari Bahagia,PERSIAPAN SITOMBOL PADANG GELUGUR,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB AL MUNAWARAH,AE9839,422/427/DIS-PENDD/2016,30-12-2016,422/427/DIS-PENDD/2016,30-12-2016,Lihat SK Operasional,2017-07-31 14,,276,1. -,2. -,PLN,,,nishakhairin22@yahoo.co.id,,.393067000000,100.055499000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,1,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0210D86D-7945-4BF2-8C45-1E65565A16F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824480,KB AR-RAHMA,69824480,DURIAN KADAP,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,422/111/2013,,Silakan Upload SK,,,100,1. -,2. -,PLN,0,,tkarrahma00@gmail.com,http,.000000000000,.000000000000,6,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,0,1,0,0,1,6,6,0,0,0,0,6,0,0,6,5,1,0,0,0,0,0,0,6
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AB35694-0731-491A-9AEE-90DBE0AE1E22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824552,KB GEMULAI,69824552,ALAI,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,422/50/DIS-PENND,,Silakan Upload SK,,C,400,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,2,0,0,4,0,3,0,0,0,0,3,1,0,2,0,1,1,1,0,0,0,1,2
Sumatera Barat,Kab. Pasaman,Padang Gelugur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8ECBC8D-B0E8-4C42-A622-05AB4C80A6F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824540,KB INSAN MANDIRI,69824540,SONTANG,NAGARI PADANG GALUGUA,KEC. PADANG GELUGUR,KAB. PASAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,422/182/DIS-PENDD,,Silakan Upload SK,,C,100,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,rdziga@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,600,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
