prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7540CA20-7098-4B42-B34B-06976FC915D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898791,Amaliah,69898791,Dusun Barambang,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,002/RA-AM/1/2015,21-11-2014,kw.21.4/PP.00.1/1069/2016,31-12-2014,Lihat SK Operasional,2016-06-13 08,B,0,,2.,,,,,,-5.050632000000,119.577861000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C107F213-E1C0-43CE-ADBB-A25AA0ED19C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69898790,Ar Rahman Tenrigangkae,69898790,Jalan Poros Kariango,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,129 TAHUN 2006,07-12-2006,80 TAHUN 2012,18-06-2012,Lihat SK Operasional,2017-09-20 13,B,500,,2.,,,,,,-5.079900000000,119.568800000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7AD8DFB-07BA-4751-9A32-5A1C48153746,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032793,KB ALAM DARUL ISTIQAMAH,70032793,JL POROS MAKASSAR MAROS KM. 25 KOMP. DARUL ISTIQAMAH,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MANDIRI MAKASSAR,AF7481,64/PXO/PMM-b.00/X/2020,01-07-2020,58/VII/DPMPTSP/IOS/2022,23-07-2022,Lihat SK Operasional,2022-08-31 14,,0,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6381F487-4A27-4008-BE2A-0C999403C974,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811173,KB ANANDA,69811173,Karaeng Laluasa Dg.Kulle Batangase,HASANUDDIN,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,91/01/001/VIII/2003,02-08-2003,421.9/760/Disdik,04-05-2016,Silakan Upload SK (link file tidak valid) => [347304-439593--],2020-08-28 07,B,300,1. Smartfren,2. Telkom Speedy,PLN,,,koberanandamandai@gmail.com,,-5.049400000000,119.547400000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2,2013,Smartfren
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88386777-B078-45E9-B00B-193F0FE36420,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914512,KB BABUL JANNAH,69914512,Dusun Pao-Pao,BAJI MANGNGAI,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM3893,23/008/ADM-BJM/II/2014,15-09-2014,421.9/606/DISDIK,23-03-2015,Lihat SK Operasional,2016-05-16 11,B,48,1. -,2. -,Menumpang,,,roswitariki1@gmail.com,,-5.083600000000,.119500000000,4,0,0,0,Pagi/6 hari,,2022/2023-2,0,2,0,0,1,0,0,0,4,4,0,0,0,0,4,1,2,1,1,0,1,2,0,0,0,0,4,2013,Tidak Ada
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2DA93024-CB4F-4AC0-965D-E5CE66617F93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811207,KB BENTENGE,69811207,Dusun Bentenge,BONTO MATENE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/88/DPC/2006,01-04-2006,202/IV/DPMPTSP/ION/2019,11-04-2019,Lihat SK Operasional,2021-09-28 19,C,"1,330",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,Rustambentenge@yahoo.go.id,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,2,1,0,1,0,1,1,0,0,0,3,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/688877F7-8301-495B-B447-0E1B9F929166,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811142,KB BUNDA,69811142,JL POROS Kariango Kelurahan Bontoa Kecamatan Mandai,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KELOMPOK BERMAIN BUNDA,AM3897,46/01.1002/VII/2007,05-07-2007,421.9/2031/Disdik,23-12-2016,Lihat SK Operasional,2017-11-01 10,C,52,1. Smartfren,2. Smartfren,PLN,,,jamaliahamrin@yahoo.com,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,900,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2013,Smartfren
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/777E49A9-DA37-47DB-A990-B05E1FFA3FA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811151,KB DARUL ISTIQAMAH,69811151,POROS MAKASSAR MAROS KM 25,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AW9494,08.B/SKEP/YPDI/MI/VII/2015,01-07-2015,63/XII/DPMPTSP/IOS/2020,23-12-2020,Lihat SK Operasional,2021-02-24 15,B,224,1. -,2. -,PLN,,,koberdarulistiqamah2@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2013,Tidak Ada
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6ABBD854-19F0-4B78-80AC-68DA73FEB2D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811132,KB IDAMAN,69811132,BTN Solindo Blok 1 N Nomor 2 Lingk.Tamarampu,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,37/045.2/01.1002/SET,10-05-2016,275/X/DPMPTSP/IOS/2019,26-09-2019,Lihat SK Operasional,2021-09-28 19,B,130,1. Telkomsel Flash,2. Smartfren,PLN,,,koberidaman08@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,1,1,1,0,0,0,3,2013,Telkomsel Flash
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B818DE69-288B-4BFF-90BA-CC29092F19CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927132,KB MARDIYATUL WILDAN,69927132,BTN GRIYA MAROS INDAH E.8 NO.2,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Uzekiyah,AC5978,420/29/DPC/104/2008,08-04-2008,420.8/70/KEP/DP/2008,08-08-2008,Lihat SK Operasional,2015-12-29 09,,110,,2.,,,,ullywildan@yahoo.com,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
